"","PER","PBR","PCR","PSR","DY"
"003000",117.993115711712,6.1984078769522,152.293440046512,8.69093287591241,0.0068
"001740",37.156416516185,0.547418357019374,-2.02586197834857,0.0845669412825691,0.0232
"180640",5.60453486948931,0.751008328127742,7.81021252189781,1.11681215847612,0.0058
"006650",5.75757575757576,0.838311159380939,5.41904344010531,0.694054175564797,0.0211
"003690",NA,NA,NA,NA,NA
"049770",23.7628938910506,2.05902350977748,24.5757091750503,0.478497510773329,0.0079
"214320",16.116248348745,1.77946324387398,10.5627705627706,1.07139720734171,0.0164
"001800",0.811290796723627,0.386767580823631,-137.0343909375,10.7001121583851,0.0312
"181710",137.85471637931,0.72340673894686,-27.5709432758621,1.31925644318557,NA
"000080",93.8796367716535,0.979278346611909,3.45686108147289,0.63086480078311,0.0471
"267270",25.1146128218884,0.999522553164233,156.045461,0.620311102719033,NA
"011210",-18.5185565190476,0.371538823827267,16.0477174786795,0.155817648409328,0.014
"192400",2.58061873451327,3.26003261039687,-38.7521484385382,2.59093662372279,0.025
"079160",115.75238211,1.48839375221808,5.95740515234174,0.675177217160523,0.0064
"010780",5.85770779,1.03277849823689,10.2628303598383,0.623160403191489,0.0297
"005610",29.8175180104712,4.06796138571429,18.0511757210777,0.551454460421205,0.0072
"185750",20.8806943389199,2.78029577485743,13.7245200244798,1.26785762777024,0.0076
"006390",18.1482769170732,5.33262795222169,46.3119929626556,3.20080020189274,NA
"005300",9.18425527572017,0.850005344302255,7.71172782308224,0.489574437765981,0.0236
"145720",36.5307920792079,6.81158769230769,51.0084331797235,7.34982071713147,0.0015
"005690",-28.2204751913265,19.7543326339286,-553.12131375,43.8985169642857,NA
"002210",-5390.7439885,16.7674774136858,598.971554277778,13.0843300691748,NA
"001440",-22.0260988994877,3.18009948607988,33.6950980029781,0.677043100462963,NA
"009410",8.48888888888889,0.729190469555525,38.7659259259259,0.32043840313495,0.0066
"003090",12.2118511085181,1.11418677738742,7.08089066305819,0.931099323843416,0.0056
"069260",9.30071416348774,1.71010125150301,6.54736975319693,1.43057925314334,0.0599
"082640",NA,NA,NA,NA,NA
"093370",36.1232272695035,4.87637629966491,19.6276494990366,4.09435293006431,NA
"023590",4.16183551357466,0.52943077621664,-1.18832771124031,0.727296537524261,0.0133
"089590",12.941235933162,3.03810547857574,6.9628503153527,1.01046583259735,0.0157
"285130",-101.294462949495,1.37108994148209,-93.7210451588785,11.4215852300683,NA
"006040",5.89261501787843,1.09414717273431,3.51754108858058,0.415262189744236,0.0136
"033180",261.86057027027,10.3402786552828,110.100467045455,8.65075098214286,0.0027
"226320",22.7908238035714,2.03966460632857,33.236618046875,3.89586731684982,0.0137
"014680",16.447048141136,2.44454719109747,10.9333352059497,1.83200440375767,0.0118
"020000",17.6842486085343,1.02990923824959,13.0931456043956,0.775763815414666,0.009
"175330",NA,NA,NA,NA,NA
"284740",394.5230525,2.63601148663697,182.087562692308,31.2493506930693,NA
"001680",18.2270015685328,1.06756974361149,5.68085849127557,0.318027041649825,0.0183
"002270",9.8666690851735,1.41015964833183,10.3339232378855,0.515957456285054,0.0265
"115390",26.8696275071633,1.46775708248552,26.7165242165242,2.24664590321035,0.0076
"002350",7.41465860478469,0.694449315886175,3.64483805974128,0.473227905659609,0.0105
"000070",13.82772921875,0.481462903367876,-42.4302923972603,0.387774236739974,0.0184
"027410",0.265012841956603,1.27825209580805,2.41340385285082,7.48779014442649,0.0206
"103140",6.05302089515594,0.696807156748911,6.63411090109091,0.30974202,0.0246
"001060",-1285.31057442857,3.3224424006647,26.8572358835821,1.78905826625572,0.0059
"085620",NA,NA,NA,NA,NA
"170900",-164.968161851852,1.53273928768066,17.3989858203125,1.60509562882883,0.0047
"006490",-2202.7110412,25.1021201276353,587.389610986667,17.7637987193548,NA
"020560",3.51441638979427,0.701186175476861,1.31943635170377,0.139908436195019,NA
"014820",10.1475920194805,1.75301049163777,20.4157017589074,0.669810664004052,0.0149
"001230",177.544654460417,0.359477935381955,9.44805256552107,0.140878174567305,0.0112
"012630",2.05991181049069,0.28765755814346,1.8803740423654,0.159028405396831,0.0369
"006840",4.59448852373247,0.739361316118393,3.03246056354575,0.25108862853353,0.0101
"001120",9.64605442176871,0.536601702932829,4.71086378737542,0.0663264001496819,0.0114
"001820",54.2551935483871,12.1877608695652,40.6258695652174,4.21954591068741,0.0019
"241590",20.0091156850962,3.18309450286807,25.8502861024845,1.08354492645144,0.0013
"298020",NA,NA,NA,NA,NA
"105630",17.9609544468547,1.44351464435146,11.5320334261838,0.483842692689768,0.0217
"009970",6.89896023809524,0.462658373631387,4.24551399267399,0.340203674941295,0.0101
"000370",NA,NA,NA,NA,NA
"052690",38.0397169811321,1.76464332603939,12.8824600638978,1.64512851897185,0.0104
"039130",63.4774203937008,3.33815005797101,12.1776924320242,1.18153779715668,0.0216
"079550",-93.5,1.33129139072848,-22.5870786516854,0.456797136851673,0.0137
"018670",5.3636426257505,0.450829892116183,-7.43077661367837,0.120186260908561,0.029
"034310",8.47044962284483,0.895384126893724,6.09819802172226,0.542071391628164,0.0063
"005500",21.8594972067039,4.04428940568475,20.9804289544236,3.19025682837342,0.0142
"032350",227.809131661765,4.49015100086957,119.161699638462,11.017795841394,NA
"093050",11.0485428571429,0.700986132511556,6.47194979079498,0.482740153548468,0.0189
"000990",6.9901588185118,1.69002962220272,4.2070753784817,1.13331690716493,0.0144
"005180",25.9593512837838,1.45309530635401,18.3388257279236,0.896089560349854,0.016
"025860",28.5606831479401,1.80961139072141,24.8394215,0.679410406316821,0.0052
"145990",15.4765329674797,0.615807053780833,-15.1985114171657,0.373038125612385,0.0169
"071320",10.7505076623748,0.41070147324698,1.68715870139201,0.409649196249455,0.0435
"037560",25.4315138010381,0.74457577636511,2.61276483771774,0.656282479551746,0.0079
"034830",NA,NA,NA,NA,NA
"001430",5.34533770809038,0.348697381870483,3.30500375642181,0.240035457581907,0.044
"002000",5.25675238163558,1.03180974655027,22.6870365944272,2.12157290677475,0.0138
"280360",383.249813684211,0.880288498549323,23.4895047096774,1.79885041007905,0.0016
"024720",13.7925318858801,1.81813844594595,10.4403206222548,1.45347309111292,0.0047
"003470",NA,NA,NA,NA,NA
"005850",7.12856624220374,0.703279737975592,4.66826461878829,0.461641247054864,0.0198
"298050",NA,NA,NA,NA,NA
"009580",18.2833168986301,1.18490956463068,6.34958198667935,1.09778099490048,0.014
"000640",20.4924584307692,0.728511156202144,7.88171478106509,0.964805010864841,0.0092
"007570",51.5275071007752,3.15025991279621,22.1568280533333,2.46369474277242,NA
"267260",45.7476007202797,0.628969032112297,-148.679702340909,0.451290487237859,NA
"272450",8.82591093117409,2.8213977566868,5.24458700882117,0.736154885186853,0.0115
"108670",9.61482144329897,0.662384715909091,23.8265100729927,0.200474858283433,0.0247
"009450",24.1578856296296,2.5429353294347,32.4508911442786,0.9526258390536,0.0039
"004800",1.91059603051643,0.168542729583517,0.951111783815367,0.0518978453739718,0.1059
"300720",NA,NA,NA,NA,NA
"003620",-9.75918599361702,0.828372598529412,3.14165576506849,0.183756206255365,NA
"004430",18.3631123919308,1.68526844750066,11.5644283121597,0.879017795558008,0.0053
"003540",NA,NA,NA,NA,NA
"053210",10.9748490907504,1.07995681418513,6.33291896173213,0.916971205745115,0.0266
"271980",562.795555636364,3.47795006292135,-147.398836,1.66597177395048,0.0012
"006120",0.766449852299638,0.289443500353024,-4.70844346477795,0.0911442211006863,0.0232
"019680",14.7415537019231,0.90596636726252,6.6011693649085,0.755046335877863,0.0331
"042700",63.8498141052632,2.94167426770126,16.8492565,3.07437016725798,0.0226
"003230",20.812866185567,2.98205025110783,13.8911561009174,1.32094745038168,0.0031
"011690",142.882230365854,4.638298847981,-150.209524230769,5.22584428635147,NA
"123890",NA,NA,NA,NA,NA
"298040",NA,NA,NA,NA,NA
"183190",10.4427371209386,0.829668200917826,10.1853457130282,1.25439643647008,0.0101
"192530",NA,NA,NA,NA,NA
"249420",28.7340268964646,1.99555851473167,7.71958931546811,1.23493321586716,0.0138
"010050",NA,NA,NA,NA,NA
"005880",5.03293351648352,0.799064175632451,2.41793374395073,0.352147331325687,NA
"001720",NA,NA,NA,NA,NA
"112610",13.9172166923077,1.79785177542233,-175.08756483871,1.73853763933376,0.0111
"298000",NA,NA,NA,NA,NA
"004490",8.10194902548726,0.607054594473152,6.49519230769231,0.486364863648637,0.0104
"096760",9.19416988383128,1.39617898689618,49.8236444180952,0.764948481342302,0.0089
"058650",2.46328754144955,0.170715692711753,1.97343453510436,0.108459869848156,0.0154
"213500",12.3252982857143,0.950886348273329,4.95370840191388,0.294611876387229,0.0276
"002240",22.8888888888889,0.353150929164095,4.51754385964912,0.332150919058368,0.0122
"005070",62.6154987804878,6.92911052631579,-427.872575,1.6320632231405,NA
"210980",7.89109615384615,1.98345417633411,-3.25664285714286,1.55054791414752,0.0189
"025620",18.6805587518248,4.03029377795276,-24.8469567864078,3.9463940616808,NA
"079430",13.8196897783784,1.23628752852998,24.3489772285714,0.57556114565511,0.004
"011760",20.2650893505976,1.40202244404631,10.4877060350515,0.118126740060381,0.0156
"029530",15.8037047728707,0.585390793760224,8.59309504802745,0.897165904906877,0.0332
"003850",8.84,2.00024028834601,-20.5539094650206,1.18159451147386,0.0142
"007460",216.412113043478,3.32719157754011,61.4503530864198,11.08569844098,NA
"033660",NA,NA,NA,NA,NA
"002020",4.42940416286496,0.531198923569318,8.6381262677936,0.110508239528796,0.0124
"001520",30.288704828481,0.561955773003758,-61.3540431141026,0.990605539826123,0.0249
"025540",9.49479919678715,0.699883066903493,6.1648109517601,0.635197474476088,0.0154
"126560",10.8465326731034,0.705162414108504,5.41082765229358,1.6258586191592,0.012
"007630",-157.120326166667,22.1296234037559,-35.1761924253731,15.9243573817568,NA
"064960",7.94251549238579,0.56636422007722,6.67713606827881,0.412661684043956,0.0312
"091810",11.7259543304786,12.7539832032877,4.0131067837931,0.797123950205479,NA
"006060",9.59260206185567,1.48972526416907,5.63246004842615,0.403890268252453,0.003
"003920",92.448,0.516469273743017,38.52,0.396092544987146,0.0016
"033270",16.4106396594982,2.26998932325235,16.529128032491,2.32414642893401,0.0106
"286940",188.69425,2.08118658088235,-44.3986470588235,3.03733199195171,NA
"017810",14.8479525493421,1.20111164848324,7.21050730830671,0.201678994459586,0.0097
"060980",10.3308493241379,0.481302287244297,8.54357311026616,0.487304213402733,0.0325
"002310",89.74415004,0.973786350260417,-2243.603751,0.615867074114741,0.009
"031440",21.618213592233,1.41331386861314,5.32697607655502,0.368807619047619,0.0065
"017940",5.1291935483871,0.355886490807354,-3.45127131782946,0.100996778730548,0.0308
"003530",NA,NA,NA,NA,NA
"002960",18.2376033057851,4.44014084507042,22.4035532994924,2.09667458432304,0.0501
"017390",12.0218579234973,0.480087288597927,9.82142857142857,0.325829383886256,0.0199
"033920",8.49466019417476,0.816489361702128,22.3201530612245,1.74640718562874,0.0228
"002990",4.55641086516264,1.10574472994652,5.72102708102767,0.334560409469142,0.0415
"014830",10.501262229927,0.66451405334873,-22.7158882973684,0.566109493245016,0.0227
"138250",7.75252173913043,1.02647925161909,7.06170297029703,0.897523489932886,0.0157
"019170",200.081414619048,1.9533750381218,41.6010862079208,2.27119443621622,NA
"004690",82.2931544117647,0.309555308673846,4.18439768195414,0.127369453886073,0.029
"016590",15.40799,1.00841512993263,21.9422684816754,0.81727248049922,0.0036
"003030",7.44719759450172,0.170761523914585,-1.53154381625442,0.0946388270230141,0.0263
"003060",-24.1617813189349,5.2417728406932,-45.8802364370787,8.85757276117137,NA
"015350",8.95888888888889,0.694009295920124,7.23788150807899,0.431084260051326,0.0136
"009290",17.3374589454545,0.962035315013212,17.0423532612766,0.35081929015417,0.0105
"234080",23.7989576488095,3.9159891136141,18.0915153167421,2.7842791678273,0.0198
"008060",11.2258903651685,0.768393956931359,5.80031490566038,0.78039776801406,0.0366
"016580",14.5313046875,1.62588024475524,16.8192122340426,2.67061815878378,0.0141
"072710",9.6288269041769,0.45394793814433,6.6648512755102,0.789152748691099,0.0237
"000540",NA,NA,NA,NA,NA
"002390",108.7319107,1.30912173185415,55.9649540367647,0.910434658971292,0.0096
"002320",-8.03830631489362,0.434653010584445,11.8432726269592,0.208430098642834,0.0127
"036580",9.31249113121827,1.14481170224649,8.82000361947115,0.358557754881266,0.01
"000050",14.466160256917,0.523521462594765,6.32113738341969,1.01439538386918,0.0135
"000400",NA,NA,NA,NA,NA
"008490",13.8259664829545,1.21344918600399,7.98699157877462,1.04287290042857,0.0095
"102460",27.1573880597015,1.55185074626866,20.7948,2.88130641330166,0.0161
"003220",35.3231499320388,2.16435719393218,84.6112661162791,1.3703519559322,0.013
"016450",5.96026490066225,0.513405590416429,3.75782881002088,0.146204767899931,0.0244
"094800",NA,NA,NA,NA,NA
"007340",6.65955660280374,0.694786034028861,4.46474032894737,0.40583925076888,0.0196
"101530",47.3633637866667,1.22703014991364,6.47040488888889,0.443200534497817,0.0123
"101060",707.8747214,0.466935832058047,66.7806340943396,0.838912919412183,NA
"268280",20.5181523837209,1.90454517539126,10.6943097272727,1.69424974075852,0.0074
"034120",22.0982517924528,0.624089171403197,4.30063896572827,0.454426026254527,0.013
"016800",15.7929864253394,0.907973465140479,15.7929864253394,1.20561312607945,0.0264
"070960",20.3575684864706,0.847816423983341,19.4426215882022,1.65035128407248,0.0139
"030610",NA,NA,NA,NA,NA
"078520",39.2093142840909,1.13314274449918,86.260491425,0.924302077953389,NA
"001390",33.5403857843137,0.592094037729318,1.80534002638522,0.311152282855844,0.0127
"001630",5.06932522551929,0.533696532646048,5.91128927681661,0.758093011315731,0.0132
"000480",14.8898678414097,0.517135862913097,11.9014084507042,0.486821258821835,0.0414
"005720",4.11725691112469,0.367235432700905,-23.8859301652482,1.07258476219745,0.0119
"001510",NA,NA,NA,NA,NA
"068400",27.0076829268293,1.34873934226553,-6.69746975806452,0.521662217336683,NA
"161000",5.12540958268934,1.10280678417027,10.6286538461538,0.34550322983955,0.0338
"008730",12.1274725274725,0.986237712243074,5.2888178913738,0.672653392929703,0.0375
"037710",6.91213389121339,0.570245081118398,6.44054580896686,1.5763358778626,0.0061
"004980",27.2823659090909,0.883137045211343,5.10226626738794,0.510068954728059,NA
"281820",29.139030625,1.59198606341463,45.9657947887324,4.34563439414115,0.0109
"009680",25.6724409448819,0.823957543593632,17.2507936507937,1.54156028368794,0.0354
"079980",14.0528017241379,0.800454210655536,4.37030831099196,0.254508196721311,0.0317
"002250",31.1840544903846,1.85322380971429,14.5432361748879,1.70601876223041,NA
"007690",7.6506444,0.686743032271853,10.6753177674419,0.298631101115242,0.0271
"005810",4.68721216395864,0.464467598799766,14.4238301590909,1.00801862611182,0.0444
"000020",6.74515286170213,1.06777428258673,-19.2134657272727,1.22449665701043,0.0132
"025000",11.5374169741697,0.706106594399277,7.95582697201018,0.444314338496518,0.031
"084690",5.26118186767677,0.291171343464083,1.68653104662709,0.0923587206135296,0.0209
"091090",-40.554916238961,1.63750841657053,15.2328221970732,1.97516037343453,NA
"104700",-7.09849078341014,0.428893916191006,3.27042993630573,0.416936662606577,0.0269
"002030",4.17337904761905,0.242888082983609,8.22368257372654,0.256088963099015,0.0107
"004380",10.8351063829787,1.68532818532819,7.39830508474576,0.823362974939369,0.0275
"011810",0.943767715909091,7.40835502816901,3.14651968295115,0.174952006319641,NA
"227840",25.3306602,1.70385606726457,32.6847228387097,2.09344299173554,0.015
"095570",14.7512958519417,0.679509603197674,-2.04630770740741,0.21235268661775,0.0133
"088260",NA,NA,NA,NA,NA
"214390",16.8012099444444,2.13725638869258,11.721774379845,1.57757839853938,0.0198
"074610",-25.624445,22.73447,-14.1293668691589,6.76439487695749,NA
"136490",5.43167213669065,0.902033962962963,4.67493762848297,0.369782013958614,NA
"003560",115.582485438462,1.31978244242424,4.86269356213592,2.36998787176656,NA
"017960",428.931386157143,0.967618338092169,-19.496881188961,1.25575897243831,0.0146
"001130",5.86529411764706,0.421072635135135,6.89239631336405,0.368931919092255,0.0113
"007160",5.5083179297597,0.640034364261168,4.48795180722892,0.365196078431373,0.0034
"002780",13.635185903211,3.92146507506596,-26.53991541875,0.518484306105006,NA
"044820",51.2485094741379,0.864827916642421,27.2698490779817,0.996451072577942,0.0032
"081000",39.8539251689189,3.00631035932722,20.1999346746575,2.38414750404204,0.0096
"002150",24.8721025641026,1.23411195928753,25.3046608695652,0.729332330827068,0.022
"029460",3.40445693411765,1.16826338070246,5.14908966903915,0.505024152530541,0.0084
"195870",12.092050209205,1.59580342352292,12.1940928270042,0.888957243924946,0.0176
"090370",-7.55818370870712,9.45396576105611,-33.70060736,10.6886254686567,NA
"001780",22.155033424031,1.37734906587952,2.46167038044789,0.619016528416721,0.013
"001500",NA,NA,NA,NA,NA
"030790",-13.9413475862069,3.5914892893401,-42.8802054545455,3.27936681344148,NA
"001250",12.545132128,0.728051258395667,3.45067815256724,0.0833280607191356,0.0073
"097230",-1.01093218057554,0.486900807692308,0.729025022568093,0.114602269787546,NA
"001200",NA,NA,NA,NA,NA
"002810",9.73027722727273,0.898856358850129,214.066099,1.07280620161912,0.0163
"152330",6.20535714285714,0.873664362036455,2.70691333982473,0.58885829273459,0.0504
"005680",26.2264150943396,0.590484282073067,18.9115646258503,1.21185701830863,0.018
