"","."
"1",262
"2",NA
"3",262
"4",261
"5",7
"6",1
"7",0
"8",27
"9",15
"10",9
"11",200
"12",2
"13",1
"14",1
"15",9
"16",1
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",1
"23",6
"24",NA
"25",NA
"26",0
"27",3
"28",1
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",2
"35",NA
"36",NA
"37",NA
"38",4
"39",NA
"40",NA
"41",NA
"42",2
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",0
"49",NA
"50",94
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",92
"57",NA
"58",NA
"59",-6
"60",NA
"61",NA
"62",NA
"63",-90
"64",NA
"65",-90
"66",NA
"67",-90
"68",-89
"69",0
"70",517
"71",239
"72",38
"73",NA
"74",3
"75",27
"76",0
"77",NA
"78",NA
"79",NA
"80",16
"81",154
"82",NA
"83",279
"84",39
"85",138
"86",NA
"87",NA
"88",64
"89",22
"90",15
"91",NA
"92",NA
"93",1
"94",NA
"95",109
"96",96
"97",34
"98",NA
"99",7
"100",16
"101",24
"102",NA
"103",1
"104",NA
"105",NA
"106",NA
"107",NA
"108",14
"109",NA
"110",13
"111",NA
"112",9
"113",NA
"114",NA
"115",0
"116",2
"117",NA
"118",NA
"119",1
"120",NA
"121",409
"122",412
"123",295
"124",NA
"125",966
"126",-14
"127",-47
"128",-788
"129",-3
"130",-10
"131",-90
"132",NA
"133",108
"134",0
"135",NA
"136",NA
"137",4
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",3
"149",3
"150",NA
"151",12
"152",0
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",-16
"165",-23
"166",7
"167",NA
"168",NA
"169",-10
"170",1
"171",1
"172",0
"173",NA
"174",NA
"175",0
"176",NA
"177",NA
"178",39
"179",67
"180",12
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",42
"187",NA
"188",0
"189",NA
"190",NA
"191",14
"192",0
"193",28
"194",11
"195",NA
"196",NA
"197",NA
"198",NA
"199",5
"200",11
"201",1
"202",0
"203",NA
"204",NA
"205",0
"206",NA
"207",34
"208",51
"209",50
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",1
"216",NA
"217",NA
"218",NA
"219",NA
"220",17
"221",NA
"222",10
"223",NA
"224",1
"225",4
"226",2
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",NA
"234",0
"235",63
"236",91
"237",154
