"","X2018.12","X2019.12","X2020.12"
"매출액",7254,5393,5639
"매출원가",4784,3471,3538
"매출총이익",2469,1922,2101
"판매비와관리비",2239,1644,1762
"인건비",768,586,658
"유무형자산상각비",82,80,101
"연구개발비",6,2,4
"광고선전비",133,95,102
"판매비",490,319,354
"관리비",758,561,543
"기타원가성비용",NA,NA,NA
"기타",2,1,1
"영업이익",230,278,339
"영업이익(발표기준)",230,278,339
"금융수익",0,2,1
"이자수익",0,2,1
"배당금수익",NA,NA,NA
"외환이익",NA,NA,NA
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",103,104,83
"이자비용",103,104,83
"외환손실",NA,NA,NA
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",29,30,15
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",3,3,5
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",13,11,0
"로열티수익",NA,NA,NA
"수수료수익",2,2,1
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",113,354,71
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",0,4,0
"자산평가손실",NA,NA,NA
"자산손상차손",45,296,36
"기타대손상각비",NA,NA,0
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",-2,5,3
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",42,-144,203
"법인세비용",18,70,70
"계속영업이익",24,-214,133
"중단영업이익",NA,-133,142
"당기순이익",24,-347,275
"지배주주순이익",24,-347,274
"비지배주주순이익",0,0,1
"자산",7950,7569,6212
"유동자산",1753,1499,1247
"재고자산",464,437,329
"유동생물자산",NA,NA,NA
"유동금융자산",18,1,1
"매출채권및기타유동채권",1094,893,773
"당기법인세자산",6,0,0
"계약자산",NA,NA,NA
