"","X2018.12","X2019.12","X2020.12"
"매출액",5297,5391,6031
"매출원가",4712,4893,5390
"매출총이익",585,497,641
"판매비와관리비",578,699,794
"인건비",279,326,353
"유무형자산상각비",15,60,71
"연구개발비",10,8,9
"광고선전비",18,17,13
"판매비",47,74,139
"관리비",204,206,207
"기타원가성비용",NA,NA,NA
"기타",6,7,3
"영업이익",7,-201,-153
"영업이익(발표기준)",7,-201,-153
"금융수익",188,262,329
"이자수익",85,61,75
"배당금수익",11,48,43
"외환이익",26,28,36
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",1,41,48
"금융자산평가이익",65,84,127
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",56,57,278
"이자비용",3,9,13
"외환손실",33,9,36
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",4,14,29
"금융자산평가손실",16,25,200
"금융자산손상차손",NA,NA,NA
"파생상품손실",0,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",124,92,31
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",4,2,12
"자산평가이익",NA,NA,NA
"자산손상차손환입",28,54,1
"임대료수익",NA,NA,NA
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",13,3,NA
"기타비용",109,19,206
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",2,2,29
"자산평가손실",NA,NA,NA
"자산손상차손",84,5,128
"기타대손상각비",NA,NA,NA
"충당부채전입액",NA,1,4
"종속기업,공동지배기업및관계기업관련손익",6,22,21
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",160,98,-255
"법인세비용",129,120,34
"계속영업이익",31,-23,-289
"중단영업이익",NA,NA,NA
"당기순이익",31,-23,-289
"지배주주순이익",33,-4,-235
"비지배주주순이익",-2,-19,-54
"자산",9776,10174,9968
"유동자산",4122,3882,3523
"재고자산",781,772,708
"유동생물자산",NA,NA,NA
"유동금융자산",1324,1278,697
"매출채권및기타유동채권",1581,1555,1381
"당기법인세자산",4,8,5
"계약자산",117,89,105
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",50,77,40
"현금및현금성자산",265,103,587
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",5654,6292,6444
"유형자산",2654,2729,2734
"무형자산",49,53,22
"비유동생물자산",NA,NA,NA
"투자부동산",922,889,922
"장기금융자산",1239,1654,1758
"관계기업등지분관련투자자산",401,440,449
"장기매출채권및기타비유동채권",124,110,117
"이연법인세자산",244,187,229
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",20,229,213
"기타금융업자산",NA,NA,NA
"부채",1434,1983,2172
"유동부채",1229,1638,1806
"단기사채",NA,NA,NA
"단기차입금",24,162,321
"유동성장기부채",NA,67,46
"유동금융부채",NA,NA,NA
"매입채무및기타유동채무",1124,1238,1197
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",NA,NA,0
"당기법인세부채",16,38,55
"계약부채",39,83,170
"반품(환불)부채",NA,NA,NA
"배출부채",NA,NA,NA
"기타유동부채",26,51,15
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",205,345,366
"사채",NA,NA,NA
"장기차입금",NA,3,NA
"비유동금융부채",NA,124,156
"장기매입채무및기타비유동채무",14,28,15
"비유동종업원급여충당부채",148,152,140
"기타장기충당부채",38,32,48
"이연법인세부채",5,7,8
"장기당기법인세부채",NA,NA,NA
"기타비유동부채",NA,NA,NA
"기타금융업부채",NA,NA,NA
