"","."
"1",231
"2",207
"3",24
"4",26
"5",12
"6",0
"7",0
"8",0
"9",5
"10",8
"11",NA
"12",0
"13",-2
"14",0
"15",0
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",5
"27",5
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",6
"38",NA
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",1
"45",NA
"46",NA
"47",NA
"48",NA
"49",2
"50",NA
"51",NA
"52",NA
"53",0
"54",NA
"55",NA
"56",1
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",-3
"63",1
"64",-4
"65",NA
"66",-4
"67",-4
"68",NA
"69",564
"70",200
"71",19
"72",NA
"73",1
"74",144
"75",1
"76",NA
"77",NA
"78",NA
"79",1
"80",33
"81",NA
"82",364
"83",286
"84",12
"85",NA
"86",14
"87",40
"88",8
"89",3
"90",NA
"91",NA
"92",0
"93",NA
"94",242
"95",216
"96",12
"97",91
"98",8
"99",NA
"100",103
"101",NA
"102",2
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",NA
"109",27
"110",7
"111",19
"112",1
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",NA
"119",NA
"120",322
"121",322
"122",222
"123",NA
"124",429
"125",-2
"126",0
"127",-327
"128",NA
"129",2
"130",-4
"131",NA
"132",23
"133",NA
"134",NA
"135",NA
"136",12
"137",2
"138",NA
"139",NA
"140",NA
"141",1
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",1
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",-11
"164",-84
"165",74
"166",NA
"167",NA
"168",7
"169",-6
"170",0
"171",-4
"172",NA
"173",NA
"174",NA
"175",-2
"176",NA
"177",-4
"178",10
"179",8
"180",1
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",NA
"188",NA
"189",NA
"190",NA
"191",0
"192",14
"193",0
"194",9
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",3
"201",NA
"202",NA
"203",NA
"204",2
"205",NA
"206",3
"207",12
"208",NA
"209",12
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",9
"220",NA
"221",9
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",0
"234",0
"235",33
"236",33
