"","."
"1",1735
"2",1619
"3",116
"4",88
"5",44
"6",4
"7",10
"8",NA
"9",NA
"10",9
"11",NA
"12",21
"13",28
"14",1
"15",1
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",0
"23",NA
"24",NA
"25",NA
"26",2
"27",2
"28",NA
"29",NA
"30",NA
"31",NA
"32",0
"33",NA
"34",NA
"35",NA
"36",NA
"37",4
"38",NA
"39",NA
"40",NA
"41",2
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",1
"50",NA
"51",NA
"52",NA
"53",NA
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",30
"63",5
"64",24
"65",NA
"66",24
"67",1110
"68",851
"69",43
"70",NA
"71",15
"72",206
"73",NA
"74",22
"75",NA
"76",NA
"77",36
"78",530
"79",NA
"80",259
"81",153
"82",6
"83",NA
"84",76
"85",16
"86",NA
"87",NA
"88",9
"89",NA
"90",NA
"91",NA
"92",853
"93",748
"94",NA
"95",29
"96",NA
"97",NA
"98",623
"99",6
"100",1
"101",8
"102",79
"103",NA
"104",NA
"105",0
"106",NA
"107",105
"108",NA
"109",100
"110",NA
"111",1
"112",4
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",258
"119",192
"120",NA
"121",6
"122",NA
"123",-1
"124",61
"125",392
"126",24
"127",NA
"128",35
"129",5
"130",NA
"131",NA
"132",9
"133",1
"134",NA
"135",NA
"136",NA
"137",NA
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",3
"147",NA
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",339
"160",-44
"161",382
"162",NA
"163",NA
"164",395
"165",-3
"166",1
"167",-2
"168",NA
"169",NA
"170",NA
"171",-2
"172",NA
"173",5
"174",23
"175",NA
"176",NA
"177",NA
"178",NA
"179",NA
"180",NA
"181",15
"182",NA
"183",NA
"184",NA
"185",NA
"186",NA
"187",8
"188",17
"189",NA
"190",NA
"191",NA
"192",NA
"193",NA
"194",11
"195",NA
"196",5
"197",1
"198",NA
"199",1
"200",NA
"201",NA
"202",25
"203",30
"204",NA
"205",29
"206",NA
"207",NA
"208",1
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",1
"216",NA
"217",NA
"218",NA
"219",NA
"220",1
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",-4
"227",NA
"228",NA
"229",NA
"230",422
"231",108
"232",530
