"","X2018.12","X2019.12","X2020.12"
"매출액",178208,176220,161844
"매출원가",103131,101846,96437
"매출총이익",75077,74374,65407
"판매비와관리비",69107,70095,61946
"인건비",17062,17719,16449
"유무형자산상각비",6661,14340,12102
"연구개발비",3,3,3
"광고선전비",2318,2333,1828
"판매비",4954,4736,4034
"관리비",38079,30927,27512
"기타원가성비용",NA,NA,NA
"기타",30,36,17
"영업이익",5970,4279,3461
"영업이익(발표기준)",5970,4279,3461
"금융수익",2789,2899,2675
"이자수익",904,1104,774
"배당금수익",87,110,112
"외환이익",1004,265,901
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",1,1,0
"금융자산평가이익",3,21,28
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",782,603,83
"기타금융수익",8,795,777
"금융원가",4167,6933,6491
"이자비용",2339,4912,4865
"외환손실",1539,564,260
"대손상각비",51,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",0,0,NA
"금융자산평가손실",66,23,52
"금융자산손상차손",NA,NA,NA
"파생상품손실",168,174,1119
"기타금융원가",4,1259,195
"기타수익",605,889,2190
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",169,161,427
"자산평가이익",NA,NA,NA
"자산손상차손환입",1,NA,3
"임대료수익",NA,NA,NA
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",7021,13336,9680
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",89,117,375
"자산평가손실",NA,NA,NA
"자산손상차손",6058,12228,8785
"기타대손상각비",91,70,73
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",886,863,132
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",-939,-11338,-7712
"법인세비용",1604,-2501,-610
"계속영업이익",-2543,-8837,-7102
"중단영업이익",-2107,672,237
"당기순이익",-4650,-8165,-6866
"지배주주순이익",-5449,-8963,-7859
"비지배주주순이익",799,798,994
"자산",262593,339726,328294
"유동자산",57084,61073,62907
"재고자산",12675,14595,12473
"유동생물자산",NA,NA,NA
"유동금융자산",10513,19741,21580
"매출채권및기타유동채권",11301,8741,6398
"당기법인세자산",65,33,58
"계약자산",NA,NA,NA
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",1479,954,830
"현금및현금성자산",18185,15866,19132
"매각예정비유동자산및처분자산집단",2866,1143,2436
"비유동자산",205509,278653,265387
"유형자산",144050,144956,143729
"무형자산",20535,18480,16323
"비유동생물자산",NA,NA,NA
"투자부동산",10239,24937,23020
"장기금융자산",16708,16489,16331
"관계기업등지분관련투자자산",5982,8663,9255
"장기매출채권및기타비유동채권",1,290,247
"이연법인세자산",276,478,739
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",7719,64361,55742
"기타금융업자산",NA,NA,NA
"부채",138319,221816,217406
"유동부채",66037,82019,87800
"단기사채",NA,NA,NA
"단기차입금",6900,9161,15539
"유동성장기부채",12901,19243,23937
