"","X2018.12","X2019.12","X2020.12"
"매출액",2040,3491,2122
"매출원가",1990,3256,2351
"매출총이익",50,235,-229
"판매비와관리비",112,226,176
"인건비",50,79,78
"유무형자산상각비",12,32,16
"연구개발비",5,27,6
"광고선전비",0,0,0
"판매비",6,12,3
"관리비",31,56,55
"기타원가성비용",NA,NA,NA
"기타",8,20,17
"영업이익",-62,8,-404
"영업이익(발표기준)",-62,8,-404
"금융수익",42,30,118
"이자수익",1,1,4
"배당금수익",NA,NA,NA
"외환이익",25,23,54
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,3,3
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",16,NA,39
"기타금융수익",0,4,17
"금융원가",63,75,94
"이자비용",42,27,47
"외환손실",19,10,32
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,0
"금융자산평가손실",1,NA,0
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,22,13
"기타금융원가",0,15,2
"기타수익",52,62,57
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",0,2,33
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",NA,NA,NA
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,0
"충당부채환입액",NA,NA,NA
"기타비용",64,134,155
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",0,3,1
"자산평가손실",NA,NA,NA
"자산손상차손",8,71,74
"기타대손상각비",10,12,0
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",-7,-5,NA
"지분법손익",-7,-5,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",-101,-112,-479
"법인세비용",-7,0,-1
"계속영업이익",-94,-112,-478
"중단영업이익",NA,NA,NA
"당기순이익",-94,-112,-478
"지배주주순이익",-93,-111,-478
"비지배주주순이익",0,-1,0
"자산",1960,1868,1178
"유동자산",649,655,353
"재고자산",251,306,81
"유동생물자산",NA,NA,NA
"유동금융자산",32,25,44
"매출채권및기타유동채권",225,204,104
"당기법인세자산",1,1,0
"계약자산",NA,NA,NA
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",34,43,59
"현금및현금성자산",107,76,65
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",1310,1214,825
"유형자산",1247,1147,771
"무형자산",30,27,24
"비유동생물자산",NA,NA,NA
"투자부동산",NA,NA,NA
"장기금융자산",31,35,30
"관계기업등지분관련투자자산",NA,NA,NA
"장기매출채권및기타비유동채권",1,4,NA
"이연법인세자산",NA,NA,NA
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",1,1,1
"기타금융업자산",NA,NA,NA
"부채",1487,1259,1011
"유동부채",1338,1144,959
"단기사채",176,89,100
"단기차입금",417,331,278
"유동성장기부채",59,66,38
"유동금융부채",28,102,48
"매입채무및기타유동채무",644,535,465
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",NA,NA,NA
"당기법인세부채",NA,NA,NA
"계약부채",NA,NA,NA
"반품(환불)부채",NA,NA,NA
"배출부채",NA,NA,NA
"기타유동부채",14,21,30
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",149,115,52
"사채",NA,NA,NA
"장기차입금",132,98,28
"비유동금융부채",0,NA,1
"장기매입채무및기타비유동채무",0,2,2
"비유동종업원급여충당부채",16,15,20
"기타장기충당부채",NA,NA,NA
"이연법인세부채",NA,NA,NA
"장기당기법인세부채",NA,NA,NA
"기타비유동부채",NA,NA,NA
"기타금융업부채",NA,NA,NA
"자본",473,609,167
"지배기업주주지분",469,606,164
"자본금",83,155,160
"신종자본증권",NA,NA,NA
"자본잉여금",305,479,492
"기타자본",-4,-4,-4
"기타포괄손익누계액",27,30,24
"이익잉여금(결손금)",59,-53,-508
