"","."
"1",162
"2",140
"3",22
"4",65
"5",31
"6",3
"7",0
"8",NA
"9",1
"10",30
"11",NA
"12",NA
"13",-43
"14",-43
"15",1
"16",0
"17",NA
"18",0
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",0
"27",21
"28",18
"29",0
"30",NA
"31",NA
"32",NA
"33",NA
"34",0
"35",NA
"36",NA
"37",2
"38",1
"39",NA
"40",NA
"41",NA
"42",1
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",7
"51",NA
"52",NA
"53",NA
"54",1
"55",NA
"56",NA
"57",4
"58",NA
"59",-16
"60",-3
"61",NA
"62",-14
"63",-86
"64",NA
"65",-86
"66",NA
"67",-86
"68",-86
"69",NA
"70",849
"71",71
"72",9
"73",NA
"74",7
"75",21
"76",0
"77",NA
"78",NA
"79",NA
"80",3
"81",31
"82",NA
"83",778
"84",465
"85",0
"86",NA
"87",NA
"88",23
"89",287
"90",2
"91",NA
"92",NA
"93",NA
"94",NA
"95",470
"96",434
"97",197
"98",65
"99",156
"100",NA
"101",16
"102",NA
"103",NA
"104",NA
"105",NA
"106",NA
"107",NA
"108",0
"109",NA
"110",36
"111",NA
"112",6
"113",5
"114",NA
"115",1
"116",NA
"117",24
"118",NA
"119",NA
"120",NA
"121",379
"122",379
"123",219
"124",NA
"125",236
"126",0
"127",96
"128",-172
"129",NA
"130",-43
"131",-86
"132",NA
"133",68
"134",4
"135",NA
"136",NA
"137",18
"138",0
"139",NA
"140",NA
"141",NA
"142",4
"143",NA
"144",NA
"145",2
"146",NA
"147",NA
"148",5
"149",NA
"150",14
"151",4
"152",NA
"153",0
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",2
"162",NA
"163",NA
"164",-17
"165",-6
"166",-10
"167",NA
"168",NA
"169",-38
"170",-6
"171",0
"172",-6
"173",NA
"174",NA
"175",NA
"176",0
"177",NA
"178",-98
"179",49
"180",47
"181",NA
"182",NA
"183",NA
"184",1
"185",NA
"186",NA
"187",NA
"188",0
"189",NA
"190",NA
"191",NA
"192",2
"193",147
"194",46
"195",NA
"196",NA
"197",NA
"198",0
"199",NA
"200",80
"201",14
"202",0
"203",NA
"204",NA
"205",7
"206",NA
"207",123
"208",271
"209",124
"210",57
"211",NA
"212",NA
"213",NA
"214",NA
"215",90
"216",NA
"217",NA
"218",NA
"219",NA
"220",148
"221",81
"222",6
"223",NA
"224",61
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",1
"231",NA
"232",NA
"233",NA
"234",NA
"235",-18
"236",50
"237",31
