"","X2018.12","X2019.12","X2020.12"
"매출액",6525,6409,8635
"매출원가",NA,1317,2146
"매출총이익",6525,5092,6489
"판매비와관리비",6307,4677,5781
"인건비",336,233,637
"유무형자산상각비",2631,2860,3078
"연구개발비",6,NA,NA
"광고선전비",31,4,66
"판매비",120,68,82
"관리비",1600,1512,1915
"기타원가성비용",NA,NA,NA
"기타",1584,NA,3
"영업이익",218,415,708
"영업이익(발표기준)",218,415,708
"금융수익",3,6,7
"이자수익",3,6,7
"배당금수익",NA,NA,NA
"외환이익",NA,NA,NA
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",286,273,381
"이자비용",286,273,378
"외환손실",NA,NA,NA
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,2
"기타금융원가",NA,NA,NA
"기타수익",177,124,55
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",72,4,2
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",5,4,8
"로열티수익",NA,NA,NA
"수수료수익",9,5,5
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",80,44,168
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",10,1,6
"자산평가손실",NA,NA,NA
"자산손상차손",24,20,76
"기타대손상각비",4,10,64
"충당부채전입액",NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",10,NA,NA
"지분법손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식처분손익",NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA
"세전계속사업이익",42,229,222
"법인세비용",9,66,40
"계속영업이익",33,163,182
"중단영업이익",NA,NA,NA
"당기순이익",33,163,182
"지배주주순이익",38,163,182
"비지배주주순이익",-5,NA,NA
"자산",11732,16452,22271
"유동자산",966,1952,1964
"재고자산",78,214,91
"유동생물자산",NA,NA,NA
"유동금융자산",74,NA,3
"매출채권및기타유동채권",481,772,632
"당기법인세자산",NA,NA,NA
"계약자산",NA,NA,NA
"반품(환불)자산",NA,NA,NA
"배출권",NA,NA,NA
"기타유동자산",99,448,411
"현금및현금성자산",234,519,827
"매각예정비유동자산및처분자산집단",NA,NA,NA
"비유동자산",10767,14499,20308
"유형자산",10205,12008,14544
"무형자산",243,124,181
"비유동생물자산",NA,NA,NA
"투자부동산",NA,NA,NA
"장기금융자산",54,54,73
"관계기업등지분관련투자자산",124,NA,NA
"장기매출채권및기타비유동채권",38,89,79
"이연법인세자산",50,169,235
"장기당기법인세자산",NA,NA,NA
"기타비유동자산",54,2055,5195
"기타금융업자산",NA,NA,NA
"부채",9262,13004,17641
"유동부채",5956,5435,6929
"단기사채",NA,NA,NA
"단기차입금",1452,1500,1900
"유동성장기부채",3701,1750,2076
"유동금융부채",NA,965,1644
"매입채무및기타유동채무",763,1113,1250
"유동종업원급여충당부채",NA,NA,NA
"기타단기충당부채",NA,NA,NA
"당기법인세부채",0,62,51
"계약부채",NA,NA,NA
"반품(환불)부채",NA,NA,NA
"배출부채",NA,NA,NA
"기타유동부채",40,46,8
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA
"비유동부채",3307,7569,10712
"사채",2017,3738,2694
"장기차입금",868,2291,3994
"비유동금융부채",NA,1067,3147
"장기매입채무및기타비유동채무",422,400,870
"비유동종업원급여충당부채",NA,73,7
"기타장기충당부채",NA,NA,NA
"이연법인세부채",NA,NA,NA
"장기당기법인세부채",NA,NA,NA
"기타비유동부채",NA,0,NA
"기타금융업부채",NA,NA,NA
"자본",2470,3447,4631
"지배기업주주지분",2469,3447,4631
"자본금",111,179,236
"신종자본증권",NA,NA,NA
"자본잉여금",925,2480,3422
"기타자본",-333,-1256,-1240
"기타포괄손익누계액",26,152,151
"이익잉여금(결손금)",1741,1893,2062
"비지배주주지분",0,NA,NA
