"","."
"1",3305
"2",2861
"3",444
"4",431
"5",144
"6",29
"7",15
"8",0
"9",152
"10",65
"11",NA
"12",26
"13",12
"14",1
"15",1
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",84
"27",84
"28",NA
"29",NA
"30",NA
"31",NA
"32",0
"33",NA
"34",NA
"35",NA
"36",NA
"37",83
"38",NA
"39",NA
"40",NA
"41",22
"42",NA
"43",NA
"44",1
"45",NA
"46",0
"47",NA
"48",NA
"49",61
"50",NA
"51",NA
"52",NA
"53",4
"54",NA
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",-48
"63",11
"64",-60
"65",NA
"66",-60
"67",-60
"68",NA
"69",4805
"70",1579
"71",672
"72",NA
"73",73
"74",478
"75",2
"76",NA
"77",NA
"78",NA
"79",238
"80",116
"81",NA
"82",3226
"83",2963
"84",88
"85",NA
"86",NA
"87",49
"88",62
"89",NA
"90",64
"91",NA
"92",NA
"93",NA
"94",4182
"95",3096
"96",NA
"97",1342
"98",226
"99",NA
"100",1331
"101",NA
"102",NA
"103",9
"104",NA
"105",NA
"106",NA
"107",188
"108",NA
"109",1086
"110",NA
"111",663
"112",NA
"113",50
"114",303
"115",NA
"116",27
"117",NA
"118",44
"119",NA
"120",623
"121",623
"122",234
"123",NA
"124",224
"125",0
"126",-43
"127",208
"128",NA
"129",99
"130",-60
"131",NA
"132",514
"133",42
"134",NA
"135",NA
"136",288
"137",22
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",43
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",0
"161",NA
"162",NA
"163",-301
"164",-863
"165",562
"166",NA
"167",NA
"168",111
"169",-11
"170",NA
"171",NA
"172",NA
"173",NA
"174",NA
"175",-11
"176",NA
"177",-29
"178",408
"179",NA
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",60
"186",NA
"187",348
"188",NA
"189",NA
"190",NA
"191",NA
"192",445
"193",NA
"194",NA
"195",NA
"196",NA
"197",NA
"198",60
"199",NA
"200",369
"201",16
"202",NA
"203",NA
"204",NA
"205",8
"206",-211
"207",564
"208",NA
"209",564
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",686
"220",NA
"221",669
"222",NA
"223",NA
"224",16
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",-89
"231",NA
"232",NA
"233",0
"234",-140
"235",257
"236",116
