"","X2018.12","X2019.12","X2020.12"
"매출액",25540,20743,18827
"매출원가",21784,19140,16673
"매출총이익",3756,1603,2154
"판매비와관리비",568,465,453
"인건비",184,171,186
"유무형자산상각비",6,7,6
"연구개발비",NA,NA,NA
"광고선전비",NA,NA,NA
"판매비",321,209,168
"관리비",35,49,65
"기타원가성비용",NA,NA,NA
"기타",22,30,28
"영업이익",3188,1138,1702
"영업이익(발표기준)",3188,1138,1702
"금융수익",110,99,89
"이자수익",19,18,17
"배당금수익",0,0,0
"외환이익",90,81,72
"대손충당금환입액",NA,NA,NA
"매출채권처분이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA
"금융자산처분이익",NA,NA,NA
"금융자산평가이익",NA,NA,NA
"금융자산손상차손환입",NA,NA,NA
"파생상품이익",NA,NA,NA
"기타금융수익",NA,NA,NA
"금융원가",132,98,126
"이자비용",36,15,5
"외환손실",96,83,121
"대손상각비",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA
"매출채권처분손실",NA,NA,NA
"금융자산처분손실",NA,NA,NA
"금융자산평가손실",NA,NA,NA
"금융자산손상차손",NA,NA,NA
"파생상품손실",NA,NA,NA
"기타금융원가",NA,NA,NA
"기타수익",151,118,23
"재고자산감모손실환입",NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA
"자산처분(폐기)이익",63,4,1
"자산평가이익",NA,NA,NA
"자산손상차손환입",NA,NA,NA
"임대료수익",62,59,NA
"로열티수익",NA,NA,NA
"수수료수익",NA,NA,NA
"대손충당금환입",NA,NA,NA
"충당부채환입액",NA,NA,NA
"기타비용",37,58,144
"재고자산감모손실",NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA
"자산처분(폐기)손실",8,21,14
"자산평가손실",NA,NA,NA
"자산손상차손",NA,NA,NA
