"","."
"1",371
"2",297
"3",74
"4",74
"5",31
"6",2
"7",NA
"8",NA
"9",NA
"10",21
"11",NA
"12",20
"13",0
"14",15
"15",5
"16",NA
"17",9
"18",NA
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",2
"27",NA
"28",2
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",NA
"36",NA
"37",3
"38",NA
"39",NA
"40",NA
"41",0
"42",NA
"43",NA
"44",5
"45",NA
"46",NA
"47",NA
"48",NA
"49",2
"50",NA
"51",NA
"52",NA
"53",0
"54",NA
"55",NA
"56",NA
"57",NA
"58",5
"59",NA
"60",NA
"61",NA
"62",19
"63",4
"64",15
"65",4
"66",18
"67",18
"68",1
"69",1699
"70",739
"71",27
"72",NA
"73",311
"74",113
"75",1
"76",NA
"77",NA
"78",NA
"79",8
"80",278
"81",NA
"82",960
"83",478
"84",15
"85",NA
"86",124
"87",14
"88",328
"89",1
"90",NA
"91",NA
"92",NA
"93",NA
"94",375
"95",169
"96",NA
"97",NA
"98",NA
"99",3
"100",106
"101",NA
"102",NA
"103",5
"104",NA
"105",NA
"106",NA
"107",55
"108",NA
"109",206
"110",NA
"111",NA
"112",NA
"113",NA
"114",4
"115",NA
"116",202
"117",NA
"118",0
"119",NA
"120",1323
"121",1250
"122",52
"123",NA
"124",52
"125",-65
"126",188
"127",1024
"128",73
"129",53
"130",NA
"131",23
"132",32
"133",5
"134",NA
"135",NA
"136",27
"137",0
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",16
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",5
"161",NA
"162",NA
"163",-9
"164",-35
"165",26
"166",NA
"167",NA
"168",29
"169",24
"170",3
"171",NA
"172",24
"173",NA
"174",NA
"175",-3
"176",NA
"177",-51
"178",237
"179",5
"180",NA
"181",NA
"182",NA
"183",NA
"184",NA
"185",231
"186",NA
"187",1
"188",NA
"189",NA
"190",NA
"191",0
"192",288
"193",225
"194",NA
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",63
"201",NA
"202",NA
"203",NA
"204",NA
"205",NA
"206",NA
"207",NA
"208",NA
"209",NA
"210",NA
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",NA
"221",NA
"222",NA
"223",NA
"224",NA
"225",NA
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",NA
"232",NA
"233",-2
"234",0
"235",278
"236",278
