"","."
"1",3283
"2",2731
"3",552
"4",439
"5",90
"6",50
"7",4
"8",22
"9",221
"10",50
"11",NA
"12",1
"13",113
"14",113
"15",24
"16",2
"17",0
"18",3
"19",NA
"20",NA
"21",NA
"22",0
"23",19
"24",NA
"25",NA
"26",NA
"27",23
"28",2
"29",4
"30",NA
"31",NA
"32",NA
"33",NA
"34",17
"35",NA
"36",NA
"37",NA
"38",15
"39",NA
"40",NA
"41",NA
"42",11
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",2
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",127
"64",24
"65",102
"66",NA
"67",102
"68",110
"69",-8
"70",3575
"71",1873
"72",803
"73",NA
"74",10
"75",470
"76",0
"77",NA
"78",NA
"79",NA
"80",6
"81",583
"82",NA
"83",1703
"84",1254
"85",96
"86",NA
"87",NA
"88",153
"89",NA
"90",100
"91",48
"92",NA
"93",52
"94",NA
"95",731
"96",656
"97",NA
"98",2
"99",NA
"100",3
"101",486
"102",NA
"103",NA
"104",30
"105",10
"106",NA
"107",NA
"108",125
"109",NA
"110",75
"111",NA
"112",NA
"113",16
"114",1
"115",37
"116",NA
"117",22
"118",NA
"119",NA
"120",NA
"121",2844
"122",2766
"123",120
"124",NA
"125",972
"126",-27
"127",-18
"128",1719
"129",78
"130",617
"131",102
"132",NA
"133",145
"134",17
"135",1
"136",NA
"137",78
"138",3
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",34
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",NA
"164",417
"165",259
"166",157
"167",NA
"168",NA
"169",631
"170",-13
"171",3
"172",-1
"173",0
"174",NA
"175",NA
"176",-15
"177",NA
"178",74
"179",122
"180",82
"181",NA
"182",NA
"183",NA
"184",NA
"185",NA
"186",0
"187",NA
"188",8
"189",3
"190",NA
"191",NA
"192",30
"193",49
"194",29
"195",NA
"196",NA
"197",NA
"198",NA
"199",NA
"200",NA
"201",19
"202",1
"203",NA
"204",NA
"205",0
"206",NA
"207",-288
"208",503
"209",NA
"210",501
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",2
"220",747
"221",NA
"222",713
"223",NA
"224",NA
"225",34
"226",NA
"227",NA
"228",NA
"229",NA
"230",NA
"231",-43
"232",NA
"233",NA
"234",-2
"235",402
"236",181
"237",583
