"","."
"1",191
"2",161
"3",30
"4",39
"5",16
"6",1
"7",5
"8",0
"9",0
"10",17
"11",NA
"12",0
"13",-9
"14",-9
"15",1
"16",0
"17",NA
"18",0
"19",NA
"20",NA
"21",NA
"22",NA
"23",NA
"24",NA
"25",NA
"26",NA
"27",4
"28",3
"29",0
"30",NA
"31",NA
"32",NA
"33",NA
"34",1
"35",NA
"36",NA
"37",NA
"38",0
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",NA
"49",NA
"50",40
"51",NA
"52",NA
"53",NA
"54",0
"55",NA
"56",NA
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",NA
"63",-51
"64",-4
"65",-48
"66",NA
"67",-48
"68",-48
"69",NA
"70",287
"71",138
"72",68
"73",NA
"74",19
"75",13
"76",1
"77",NA
"78",NA
"79",NA
"80",2
"81",36
"82",NA
"83",148
"84",119
"85",11
"86",NA
"87",NA
"88",18
"89",NA
"90",NA
"91",NA
"92",NA
"93",NA
"94",NA
"95",150
"96",114
"97",NA
"98",66
"99",7
"100",NA
"101",40
"102",NA
"103",2
"104",0
"105",NA
"106",NA
"107",NA
"108",0
"109",NA
"110",35
"111",10
"112",15
"113",NA
"114",0
"115",10
"116",NA
"117",1
"118",NA
"119",NA
"120",NA
"121",137
"122",137
"123",19
"124",NA
"125",171
"126",-52
"127",-2
"128",0
"129",NA
"130",-23
"131",-48
"132",NA
"133",56
"134",4
"135",0
"136",NA
"137",7
"138",1
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",NA
"147",NA
"148",NA
"149",NA
"150",NA
"151",5
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",NA
"160",NA
"161",NA
"162",NA
"163",4
"164",-24
"165",17
"166",-40
"167",NA
"168",NA
"169",-19
"170",-3
"171",1
"172",-2
"173",NA
"174",NA
"175",NA
"176",-2
"177",NA
"178",33
"179",102
"180",86
"181",NA
"182",NA
"183",NA
"184",0
"185",NA
"186",3
"187",NA
"188",NA
"189",NA
"190",NA
"191",NA
"192",12
"193",69
"194",27
"195",NA
"196",NA
"197",NA
"198",0
"199",8
"200",NA
"201",23
"202",11
"203",NA
"204",NA
"205",NA
"206",NA
"207",15
"208",84
"209",NA
"210",84
"211",NA
"212",NA
"213",NA
"214",NA
"215",NA
"216",NA
"217",NA
"218",NA
"219",NA
"220",69
"221",NA
"222",44
"223",NA
"224",20
"225",NA
"226",NA
"227",NA
"228",4
"229",NA
"230",0
"231",NA
"232",NA
"233",NA
"234",0
"235",26
"236",10
"237",36
