"","."
"1",361
"2",304
"3",57
"4",121
"5",29
"6",14
"7",6
"8",1
"9",34
"10",36
"11",NA
"12",1
"13",-64
"14",0
"15",0
"16",NA
"17",NA
"18",NA
"19",NA
"20",NA
"21",NA
"22",0
"23",NA
"24",NA
"25",NA
"26",44
"27",19
"28",NA
"29",NA
"30",NA
"31",NA
"32",NA
"33",NA
"34",NA
"35",25
"36",NA
"37",2
"38",NA
"39",NA
"40",NA
"41",NA
"42",NA
"43",NA
"44",NA
"45",NA
"46",NA
"47",NA
"48",0
"49",38
"50",NA
"51",NA
"52",NA
"53",1
"54",NA
"55",11
"56",27
"57",NA
"58",NA
"59",NA
"60",NA
"61",NA
"62",-145
"63",27
"64",-172
"65",NA
"66",-172
"67",1244
"68",967
"69",85
"70",NA
"71",309
"72",544
"73",0
"74",NA
"75",NA
"76",NA
"77",21
"78",8
"79",NA
"80",278
"81",6
"82",95
"83",NA
"84",1
"85",99
"86",NA
"87",56
"88",21
"89",NA
"90",NA
"91",NA
"92",894
"93",712
"94",13
"95",360
"96",5
"97",43
"98",247
"99",NA
"100",18
"101",NA
"102",NA
"103",NA
"104",NA
"105",28
"106",NA
"107",182
"108",124
"109",7
"110",38
"111",14
"112",NA
"113",NA
"114",NA
"115",NA
"116",NA
"117",NA
"118",350
"119",241
"120",NA
"121",346
"122",NA
"123",64
"124",-302
"125",-201
"126",-172
"127",NA
"128",148
"129",NA
"130",NA
"131",NA
"132",2
"133",14
"134",NA
"135",NA
"136",NA
"137",27
"138",NA
"139",NA
"140",NA
"141",NA
"142",NA
"143",NA
"144",NA
"145",NA
"146",2
"147",NA
"148",NA
"149",NA
"150",NA
"151",NA
"152",NA
"153",NA
"154",NA
"155",NA
"156",NA
"157",NA
"158",NA
"159",-154
"160",-238
"161",83
"162",NA
"163",NA
"164",-181
"165",-20
"166",0
"167",-21
"168",NA
"169",NA
"170",0
"171",NA
"172",NA
"173",-67
"174",340
"175",NA
"176",NA
"177",NA
"178",NA
"179",NA
"180",NA
"181",NA
"182",NA
"183",195
"184",6
"185",NA
"186",138
"187",0
"188",407
"189",NA
"190",2
"191",60
"192",NA
"193",309
"194",NA
"195",NA
"196",1
"197",17
"198",NA
"199",NA
"200",18
"201",NA
"202",240
"203",608
"204",126
"205",443
"206",NA
"207",NA
"208",26
"209",0
"210",NA
"211",NA
"212",NA
"213",10
"214",2
"215",367
"216",NA
"217",362
"218",NA
"219",5
"220",NA
"221",NA
"222",NA
"223",NA
"224",NA
"225",1
"226",NA
"227",NA
"228",NA
"229",0
"230",-28
"231",37
"232",10
