"","Price"
"2018-11-05",1520
"2018-11-06",1540
"2018-11-07",1530
"2018-11-08",1615
"2018-11-09",1630
"2018-11-12",1620
"2018-11-13",1600
"2018-11-14",1535
"2018-11-15",1520
"2018-11-16",1525
"2018-11-19",1555
"2018-11-20",1565
"2018-11-21",1555
"2018-11-22",1510
"2018-11-23",1495
"2018-11-26",1515
"2018-11-27",1545
"2018-11-28",1545
"2018-11-29",1700
"2018-11-30",1650
"2018-12-03",1790
"2018-12-04",1800
"2018-12-05",1805
"2018-12-06",1705
"2018-12-07",1685
"2018-12-10",1595
"2018-12-11",1570
"2018-12-12",1615
"2018-12-13",1720
"2018-12-14",1700
"2018-12-17",1720
"2018-12-18",1720
"2018-12-19",1700
"2018-12-20",1705
"2018-12-21",1655
"2018-12-24",1555
"2018-12-26",1510
"2018-12-27",1520
"2018-12-28",1640
"2019-01-02",1620
"2019-01-03",1640
"2019-01-04",1645
"2019-01-07",1655
"2019-01-08",1630
"2019-01-09",1690
"2019-01-10",1680
"2019-01-11",1725
"2019-01-14",1770
"2019-01-15",1765
"2019-01-16",1760
"2019-01-17",1850
"2019-01-18",1950
"2019-01-21",1955
"2019-01-22",1840
"2019-01-23",1875
"2019-01-24",1860
"2019-01-25",1905
"2019-01-28",1885
"2019-01-29",1960
"2019-01-30",1925
"2019-01-31",1895
"2019-02-01",1860
"2019-02-07",1910
"2019-02-08",1895
"2019-02-11",1865
"2019-02-12",1935
"2019-02-13",1945
"2019-02-14",1925
"2019-02-15",1885
"2019-02-18",1975
"2019-02-19",1945
"2019-02-20",1960
"2019-02-21",1925
"2019-02-22",1965
"2019-02-25",1960
"2019-02-26",2045
"2019-02-27",2295
"2019-02-28",2310
"2019-03-04",2300
"2019-03-05",2315
"2019-03-06",2385
"2019-03-07",2235
"2019-03-08",2180
"2019-03-11",2180
"2019-03-12",2215
"2019-03-13",2155
"2019-03-14",2190
"2019-03-15",2140
"2019-03-18",2080
"2019-03-19",2160
"2019-03-20",2070
"2019-03-21",2030
"2019-03-22",2040
"2019-03-25",2020
"2019-03-26",2050
"2019-03-27",2025
"2019-03-28",1950
"2019-03-29",1965
"2019-04-01",2035
"2019-04-02",2070
"2019-04-03",2085
"2019-04-04",2090
"2019-04-05",2125
"2019-04-08",2100
"2019-04-09",2150
"2019-04-10",2085
"2019-04-11",2130
"2019-04-12",2115
"2019-04-15",2085
"2019-04-16",2040
"2019-04-17",2105
"2019-04-18",2060
"2019-04-19",2100
"2019-04-22",2120
"2019-04-23",2075
"2019-04-24",2080
"2019-04-25",2040
"2019-04-26",1970
"2019-04-29",2005
"2019-04-30",1995
"2019-05-02",2055
"2019-05-03",2055
"2019-05-07",2030
"2019-05-08",2025
"2019-05-09",1915
"2019-05-10",1885
"2019-05-13",1855
"2019-05-14",1845
"2019-05-15",1910
"2019-05-16",1885
"2019-05-17",1825
"2019-05-20",1770
"2019-05-21",1780
"2019-05-22",1805
"2019-05-23",1720
"2019-05-24",1710
"2019-05-27",1705
