"","Price"
"2018-11-05",2265
"2018-11-06",2265
"2018-11-07",2265
"2018-11-08",2285
"2018-11-09",2370
"2018-11-12",2370
"2018-11-13",2340
"2018-11-14",2410
"2018-11-15",2370
"2018-11-16",2370
"2018-11-19",2410
"2018-11-20",2435
"2018-11-21",2410
"2018-11-22",2410
"2018-11-23",2390
"2018-11-26",2430
"2018-11-27",2445
"2018-11-28",2580
"2018-11-29",2600
"2018-11-30",2600
"2018-12-03",2645
"2018-12-04",2660
"2018-12-05",2790
"2018-12-06",2795
"2018-12-07",2675
"2018-12-10",2620
"2018-12-11",2620
"2018-12-12",2615
"2018-12-13",2635
"2018-12-14",2600
"2018-12-17",2625
"2018-12-18",2600
"2018-12-19",2715
"2018-12-20",2665
"2018-12-21",2660
"2018-12-24",2660
"2018-12-26",2660
"2018-12-27",2650
"2018-12-28",2695
"2019-01-02",2680
"2019-01-03",2630
"2019-01-04",2680
"2019-01-07",2740
"2019-01-08",2730
"2019-01-09",2735
"2019-01-10",2730
"2019-01-11",2750
"2019-01-14",2740
"2019-01-15",2745
"2019-01-16",2765
"2019-01-17",2885
"2019-01-18",2875
"2019-01-21",2895
"2019-01-22",2870
"2019-01-23",2815
"2019-01-24",2810
"2019-01-25",2805
"2019-01-28",2670
"2019-01-29",2685
"2019-01-30",2765
"2019-01-31",2710
"2019-02-01",2700
"2019-02-07",2720
"2019-02-08",2715
"2019-02-11",2670
"2019-02-12",2700
"2019-02-13",2675
"2019-02-14",2690
"2019-02-15",2675
"2019-02-18",2680
"2019-02-19",2675
"2019-02-20",2655
"2019-02-21",2630
"2019-02-22",2620
"2019-02-25",2620
"2019-02-26",2610
"2019-02-27",2630
"2019-02-28",2585
"2019-03-04",2580
"2019-03-05",2635
"2019-03-06",2625
"2019-03-07",2630
"2019-03-08",2590
"2019-03-11",2570
"2019-03-12",2610
"2019-03-13",2625
"2019-03-14",2630
"2019-03-15",2640
"2019-03-18",2645
"2019-03-19",2590
"2019-03-20",2590
"2019-03-21",2590
"2019-03-22",2590
"2019-03-25",2590
"2019-03-26",2585
"2019-03-27",2560
"2019-03-28",2555
"2019-03-29",2545
"2019-04-01",2545
"2019-04-02",2545
"2019-04-03",2555
"2019-04-04",2555
"2019-04-05",2545
"2019-04-08",2540
"2019-04-09",2540
"2019-04-10",2545
"2019-04-11",2575
"2019-04-12",2595
"2019-04-15",2625
"2019-04-16",2600
"2019-04-17",2605
"2019-04-18",2580
"2019-04-19",2600
"2019-04-22",2595
"2019-04-23",2610
"2019-04-24",2615
"2019-04-25",2595
"2019-04-26",2580
"2019-04-29",2590
"2019-04-30",2550
"2019-05-02",2575
"2019-05-03",2575
"2019-05-07",2555
"2019-05-08",2590
"2019-05-09",2560
"2019-05-10",2610
"2019-05-13",2600
"2019-05-14",2605
"2019-05-15",2615
"2019-05-16",2635
"2019-05-17",2610
"2019-05-20",2600
"2019-05-21",2585
"2019-05-22",2575
"2019-05-23",2545
"2019-05-24",2545
"2019-05-27",2565
"2019-05-28",2560
"2019-05-29",2540
"2019-05-30",2540
"2019-05-31",2565
"2019-06-03",2545
"2019-06-04",2540
"2019-06-05",2545
"2019-06-07",2545
"2019-06-10",2555
"2019-06-11",2560
"2019-06-12",2575
"2019-06-13",2525
"2019-06-14",2550
"2019-06-17",2565
"2019-06-18",2605
"2019-06-19",2620
"2019-06-20",2635
"2019-06-21",2630
"2019-06-24",2625
"2019-06-25",2615
"2019-06-26",2635
"2019-06-27",2600
"2019-06-28",2585
"2019-07-01",2580
"2019-07-02",2585
"2019-07-03",2575
"2019-07-04",2570
