"","Price"
"2018-11-05",15300
"2018-11-06",15500
"2018-11-07",15600
"2018-11-08",15650
"2018-11-09",15700
"2018-11-12",15750
"2018-11-13",15700
"2018-11-14",15800
"2018-11-15",16000
"2018-11-16",17000
"2018-11-19",17000
"2018-11-20",17100
"2018-11-21",17300
"2018-11-22",17600
"2018-11-23",17550
"2018-11-26",17700
"2018-11-27",17500
"2018-11-28",17450
"2018-11-29",17550
"2018-11-30",17500
"2018-12-03",17650
"2018-12-04",17750
"2018-12-05",17850
"2018-12-06",17350
"2018-12-07",17650
"2018-12-10",17600
"2018-12-11",17600
"2018-12-12",17800
"2018-12-13",17900
"2018-12-14",18050
"2018-12-17",18000
"2018-12-18",18150
"2018-12-19",17950
"2018-12-20",18200
"2018-12-21",18000
"2018-12-24",17750
"2018-12-26",17550
"2018-12-27",16950
"2018-12-28",16600
"2019-01-02",16300
"2019-01-03",16200
"2019-01-04",16850
"2019-01-07",16750
"2019-01-08",16600
"2019-01-09",16700
"2019-01-10",16650
"2019-01-11",16450
"2019-01-14",16300
"2019-01-15",16250
"2019-01-16",16400
"2019-01-17",15950
"2019-01-18",16100
"2019-01-21",16100
"2019-01-22",16150
"2019-01-23",16250
"2019-01-24",16200
"2019-01-25",16300
"2019-01-28",16550
"2019-01-29",16650
"2019-01-30",16600
"2019-01-31",16900
"2019-02-01",16750
"2019-02-07",17250
"2019-02-08",17550
"2019-02-11",17300
"2019-02-12",17200
"2019-02-13",17250
"2019-02-14",17600
"2019-02-15",17500
"2019-02-18",17600
"2019-02-19",17300
"2019-02-20",17250
"2019-02-21",17100
"2019-02-22",17300
"2019-02-25",17450
"2019-02-26",17700
"2019-02-27",17900
"2019-02-28",17700
"2019-03-04",18400
"2019-03-05",18400
"2019-03-06",18350
"2019-03-07",18200
"2019-03-08",18200
"2019-03-11",18200
"2019-03-12",17950
"2019-03-13",18350
"2019-03-14",18550
"2019-03-15",18600
"2019-03-18",18650
"2019-03-19",18500
"2019-03-20",18500
"2019-03-21",18150
"2019-03-22",17950
"2019-03-25",17950
"2019-03-26",18800
"2019-03-27",18700
"2019-03-28",18600
"2019-03-29",18500
"2019-04-01",18350
"2019-04-02",18150
"2019-04-03",18400
"2019-04-04",18650
"2019-04-05",18300
"2019-04-08",18150
"2019-04-09",17950
"2019-04-10",18250
"2019-04-11",18150
"2019-04-12",18250
"2019-04-15",18150
"2019-04-16",17850
"2019-04-17",17700
"2019-04-18",17400
"2019-04-19",17800
"2019-04-22",18250
"2019-04-23",18600
"2019-04-24",19600
"2019-04-25",19600
"2019-04-26",20100
"2019-04-29",20550
"2019-04-30",20300
"2019-05-02",20300
"2019-05-03",20250
"2019-05-07",20400
"2019-05-08",20050
"2019-05-09",19500
"2019-05-10",20000
"2019-05-13",20150
"2019-05-14",20400
"2019-05-15",21300
"2019-05-16",20750
"2019-05-17",20500
"2019-05-20",20600
"2019-05-21",20450
"2019-05-22",20450
"2019-05-23",20850
"2019-05-24",20750
"2019-05-27",20550
"2019-05-28",20500
"2019-05-29",20100
"2019-05-30",20100
"2019-05-31",20000
"2019-06-03",20350
"2019-06-04",20550
"2019-06-05",21400
"2019-06-07",21400
"2019-06-10",21500
"2019-06-11",21600
"2019-06-12",21500
"2019-06-13",21800
