"","Price"
"2018-11-05",5411
"2018-11-06",5495
"2018-11-07",5730
"2018-11-08",5800
"2018-11-09",5580
"2018-11-12",5380
"2018-11-13",6800
"2018-11-14",6750
"2018-11-15",6300
"2018-11-16",6310
"2018-11-19",6240
"2018-11-20",5910
"2018-11-21",5970
"2018-11-22",5560
"2018-11-23",5250
"2018-11-26",5360
"2018-11-27",5230
"2018-11-28",5170
"2018-11-29",5200
"2018-11-30",5190
"2018-12-03",5280
"2018-12-04",5320
"2018-12-05",5310
"2018-12-06",5020
"2018-12-07",5200
"2018-12-10",5160
"2018-12-11",5090
"2018-12-12",5110
"2018-12-13",5120
"2018-12-14",5120
"2018-12-17",4990
"2018-12-18",4900
"2018-12-19",4950
"2018-12-20",5360
"2018-12-21",5450
"2018-12-24",5340
"2018-12-26",5380
"2018-12-27",5620
"2018-12-28",5680
"2019-01-02",5920
"2019-01-03",5800
"2019-01-04",5930
"2019-01-07",6350
"2019-01-08",6400
"2019-01-09",6680
"2019-01-10",6700
"2019-01-11",6690
"2019-01-14",6730
"2019-01-15",6770
"2019-01-16",6770
"2019-01-17",6750
"2019-01-18",6760
"2019-01-21",7000
"2019-01-22",6790
"2019-01-23",6850
"2019-01-24",6850
"2019-01-25",6920
"2019-01-28",6900
"2019-01-29",6730
"2019-01-30",6840
"2019-01-31",7380
"2019-02-01",7610
"2019-02-07",7980
"2019-02-08",7980
"2019-02-11",7980
"2019-02-12",7820
"2019-02-13",7870
"2019-02-14",8400
"2019-02-15",8270
"2019-02-18",8600
"2019-02-19",8750
"2019-02-20",10300
"2019-02-21",9700
"2019-02-22",9060
"2019-02-25",8980
"2019-02-26",8580
"2019-02-27",8780
"2019-02-28",8270
"2019-03-04",8750
"2019-03-05",8780
"2019-03-06",8750
"2019-03-07",8280
"2019-03-08",8750
"2019-03-11",9000
"2019-03-12",9490
"2019-03-13",9690
"2019-03-14",9680
"2019-03-15",9950
"2019-03-18",10900
"2019-03-19",12100
"2019-03-20",12350
"2019-03-21",12350
"2019-03-22",12350
"2019-03-25",13000
"2019-03-26",14200
"2019-03-27",13450
"2019-03-28",12800
"2019-03-29",12900
"2019-04-01",14250
"2019-04-02",14250
"2019-04-03",13800
"2019-04-04",13800
"2019-04-05",15100
"2019-04-08",15450
"2019-04-09",15300
"2019-04-10",15150
"2019-04-11",16100
"2019-04-12",16850
"2019-04-15",17400
"2019-04-16",18200
"2019-04-17",19700
"2019-04-18",19450
"2019-04-19",20250
"2019-04-22",20950
"2019-04-23",22000
"2019-04-24",22950
"2019-04-25",18100
"2019-04-26",18600
"2019-04-29",18950
"2019-04-30",19150
"2019-05-02",19050
"2019-05-03",19500
"2019-05-07",19250
"2019-05-08",16450
"2019-05-09",16300
"2019-05-10",16800
"2019-05-13",16600
"2019-05-14",17150
"2019-05-15",17000
"2019-05-16",16500
"2019-05-17",16150
"2019-05-20",15150
"2019-05-21",17500
"2019-05-22",16750
"2019-05-23",16150
"2019-05-24",16600
"2019-05-27",16700
"2019-05-28",17100
"2019-05-29",17400
"2019-05-30",17100
"2019-05-31",19100
"2019-06-03",18250
"2019-06-04",18450
"2019-06-05",18350
"2019-06-07",19400
"2019-06-10",19350
"2019-06-11",19250
"2019-06-12",18450
"2019-06-13",18200
"2019-06-14",18600
"2019-06-17",19700
"2019-06-18",20000
"2019-06-19",20750
"2019-06-20",21100
"2019-06-21",22300
"2019-06-24",19750
"2019-06-25",19350
"2019-06-26",19700
"2019-06-27",20050
"2019-06-28",19000
"2019-07-01",19150
"2019-07-02",19700
"2019-07-03",19200
"2019-07-04",17700
"2019-07-05",18000
"2019-07-08",17300
"2019-07-09",17500
"2019-07-10",18250
"2019-07-11",23700
"2019-07-12",24250
"2019-07-15",26000
"2019-07-16",25550
"2019-07-17",26500
"2019-07-18",26200
"2019-07-19",25850
"2019-07-22",24900
"2019-07-23",25400
"2019-07-24",24600
"2019-07-25",25300
"2019-07-26",25600
"2019-07-29",24450
"2019-07-30",23650
"2019-07-31",22100
"2019-08-01",20800
"2019-08-02",21050
"2019-08-05",18600
"2019-08-06",17950
"2019-08-07",18950
"2019-08-08",20750
"2019-08-09",20800
"2019-08-12",21250
"2019-08-13",21200
"2019-08-14",22200
"2019-08-16",23550
"2019-08-19",24050
"2019-08-20",24650
"2019-08-21",24000
"2019-08-22",23200
"2019-08-23",22950
"2019-08-26",21950
"2019-08-27",21800
"2019-08-28",22250
"2019-08-29",20650
"2019-08-30",21500
"2019-09-02",21650
"2019-09-03",21850
"2019-09-04",21850
"2019-09-05",22650
"2019-09-06",21500
"2019-09-09",20800
"2019-09-10",20500
"2019-09-11",20550
"2019-09-16",20350
"2019-09-17",20700
"2019-09-18",21000
"2019-09-19",22750
"2019-09-20",23000
"2019-09-23",23000
"2019-09-24",22850
"2019-09-25",22400
"2019-09-26",22700
"2019-09-27",23500
"2019-09-30",23500
"2019-10-01",23000
"2019-10-02",23200
"2019-10-04",22300
"2019-10-07",20800
"2019-10-08",21050
"2019-10-10",20950
"2019-10-11",20850
"2019-10-14",20900
"2019-10-15",20700
"2019-10-16",21300
"2019-10-17",19050
"2019-10-18",19200
"2019-10-21",17500
"2019-10-22",17850
"2019-10-23",17000
"2019-10-24",17300
"2019-10-25",17300
"2019-10-28",17000
"2019-10-29",16650
"2019-10-30",17850
"2019-10-31",17400
"2019-11-01",17700
"2019-11-04",17650
"2019-11-05",17950
"2019-11-06",17650
"2019-11-07",17700
"2019-11-08",17850
"2019-11-11",17700
"2019-11-12",18050
"2019-11-13",17500
"2019-11-14",17550
"2019-11-15",17000
"2019-11-18",18550
"2019-11-19",18300
"2019-11-20",18800
"2019-11-21",19900
"2019-11-22",19500
"2019-11-25",18900
"2019-11-26",18500
"2019-11-27",17550
"2019-11-28",17100
"2019-11-29",17200
"2019-12-02",17300
"2019-12-03",17600
"2019-12-04",17250
"2019-12-05",16900
"2019-12-06",17000
"2019-12-09",15450
"2019-12-10",15950
