"","Price"
"2018-11-05",15250
"2018-11-06",15600
"2018-11-07",15550
"2018-11-08",16100
"2018-11-09",16150
"2018-11-12",16100
"2018-11-13",15850
"2018-11-14",15500
"2018-11-15",15650
"2018-11-16",16100
"2018-11-19",16200
"2018-11-20",16200
"2018-11-21",16300
"2018-11-22",16150
"2018-11-23",15950
"2018-11-26",15900
"2018-11-27",15950
"2018-11-28",15950
"2018-11-29",16350
"2018-11-30",16700
"2018-12-03",17000
"2018-12-04",16800
"2018-12-05",16550
"2018-12-06",16500
"2018-12-07",16050
"2018-12-10",15950
"2018-12-11",15850
"2018-12-12",16100
"2018-12-13",16100
"2018-12-14",17400
"2018-12-17",18000
"2018-12-18",19050
"2018-12-19",18450
"2018-12-20",18400
"2018-12-21",18300
"2018-12-24",18050
"2018-12-26",18250
"2018-12-27",18300
"2018-12-28",17700
"2019-01-02",17550
"2019-01-03",16450
"2019-01-04",16050
"2019-01-07",16150
"2019-01-08",15950
"2019-01-09",16600
"2019-01-10",16550
"2019-01-11",16600
"2019-01-14",16450
"2019-01-15",16500
"2019-01-16",16450
"2019-01-17",16500
"2019-01-18",16750
"2019-01-21",16900
"2019-01-22",16900
"2019-01-23",16850
"2019-01-24",16900
"2019-01-25",17250
"2019-01-28",17300
"2019-01-29",17150
"2019-01-30",17350
"2019-01-31",17750
"2019-02-01",17700
"2019-02-07",18100
"2019-02-08",17550
"2019-02-11",18050
"2019-02-12",17800
"2019-02-13",17800
"2019-02-14",18150
"2019-02-15",17850
"2019-02-18",18250
"2019-02-19",18750
"2019-02-20",18750
"2019-02-21",18800
"2019-02-22",19000
"2019-02-25",19100
"2019-02-26",19350
"2019-02-27",19600
"2019-02-28",19300
"2019-03-04",20000
"2019-03-05",20100
"2019-03-06",20300
"2019-03-07",20450
"2019-03-08",19850
"2019-03-11",20100
"2019-03-12",20100
"2019-03-13",20100
"2019-03-14",20250
"2019-03-15",20900
"2019-03-18",20400
"2019-03-19",19900
"2019-03-20",19800
"2019-03-21",19300
"2019-03-22",19100
"2019-03-25",18950
"2019-03-26",18950
"2019-03-27",19400
"2019-03-28",19400
"2019-03-29",19150
"2019-04-01",19900
"2019-04-02",19600
"2019-04-03",19950
"2019-04-04",21550
"2019-04-05",21450
"2019-04-08",21450
"2019-04-09",21150
"2019-04-10",21250
"2019-04-11",21000
"2019-04-12",20950
"2019-04-15",21000
"2019-04-16",21100
"2019-04-17",21200
"2019-04-18",20700
"2019-04-19",21200
"2019-04-22",20800
"2019-04-23",21150
"2019-04-24",21300
"2019-04-25",20350
"2019-04-26",20300
"2019-04-29",20600
"2019-04-30",19650
"2019-05-02",19900
"2019-05-03",19550
"2019-05-07",19350
"2019-05-08",19750
"2019-05-09",19250
"2019-05-10",18850
"2019-05-13",18100
"2019-05-14",18050
"2019-05-15",17950
"2019-05-16",18150
"2019-05-17",18400
"2019-05-20",18200
"2019-05-21",18200
"2019-05-22",18450
"2019-05-23",17950
"2019-05-24",18650
"2019-05-27",18900
"2019-05-28",18000
"2019-05-29",17450
"2019-05-30",17200
"2019-05-31",17150
"2019-06-03",17300
"2019-06-04",17000
"2019-06-05",17050
"2019-06-07",16800
"2019-06-10",17200
"2019-06-11",17350
"2019-06-12",17550
"2019-06-13",17850
"2019-06-14",17400
"2019-06-17",17300
"2019-06-18",17750
"2019-06-19",17700
"2019-06-20",17750
"2019-06-21",17850
