"","Price"
"2018-11-05",2925
"2018-11-06",2925
"2018-11-07",2920
"2018-11-08",2970
"2018-11-09",2985
"2018-11-12",2880
"2018-11-13",2855
"2018-11-14",2940
"2018-11-15",2945
"2018-11-16",2970
"2018-11-19",2970
"2018-11-20",2900
"2018-11-21",3040
"2018-11-22",3040
"2018-11-23",2975
"2018-11-26",2985
"2018-11-27",2970
"2018-11-28",2965
"2018-11-29",2965
"2018-11-30",2950
"2018-12-03",2935
"2018-12-04",2955
"2018-12-05",2905
"2018-12-06",2815
"2018-12-07",2825
"2018-12-10",2715
"2018-12-11",2645
"2018-12-12",2690
"2018-12-13",2820
"2018-12-14",2730
"2018-12-17",2680
"2018-12-18",2640
"2018-12-19",2660
"2018-12-20",2675
"2018-12-21",2675
"2018-12-24",2680
"2018-12-26",2630
"2018-12-27",2620
"2018-12-28",2790
"2019-01-02",2730
"2019-01-03",2635
"2019-01-04",2660
"2019-01-07",2750
"2019-01-08",2730
"2019-01-09",2765
"2019-01-10",2725
"2019-01-11",2795
"2019-01-14",2795
"2019-01-15",2755
"2019-01-16",2795
"2019-01-17",2770
"2019-01-18",2880
"2019-01-21",2910
"2019-01-22",2880
"2019-01-23",2880
"2019-01-24",2880
"2019-01-25",2880
"2019-01-28",2880
"2019-01-29",2870
"2019-01-30",2800
"2019-01-31",2805
"2019-02-01",2785
"2019-02-07",2835
"2019-02-08",2805
"2019-02-11",2820
"2019-02-12",2810
"2019-02-13",2830
"2019-02-14",2875
"2019-02-15",2830
"2019-02-18",3005
"2019-02-19",2995
"2019-02-20",2905
"2019-02-21",3000
"2019-02-22",3065
"2019-02-25",3010
"2019-02-26",2960
"2019-02-27",2965
"2019-02-28",2845
"2019-03-04",2905
"2019-03-05",2885
"2019-03-06",2830
"2019-03-07",2920
"2019-03-08",2885
"2019-03-11",2855
"2019-03-12",2880
"2019-03-13",2850
"2019-03-14",2910
"2019-03-15",2870
"2019-03-18",2930
"2019-03-19",2890
"2019-03-20",2850
"2019-03-21",2865
"2019-03-22",2930
"2019-03-25",2840
"2019-03-26",2840
"2019-03-27",2790
"2019-03-28",2755
"2019-03-29",2780
"2019-04-01",2835
"2019-04-02",2845
"2019-04-03",2850
"2019-04-04",2910
"2019-04-05",2920
"2019-04-08",2935
"2019-04-09",2960
"2019-04-10",3450
