"","Price"
"2018-11-05",979
"2018-11-06",990
"2018-11-07",957
"2018-11-08",994
"2018-11-09",987
"2018-11-12",1009
"2018-11-13",1024
"2018-11-14",1002
"2018-11-15",994
"2018-11-16",987
"2018-11-19",1012
"2018-11-20",1002
"2018-11-21",1005
"2018-11-22",997
"2018-11-23",979
"2018-11-26",1002
"2018-11-27",1016
"2018-11-28",1185
"2018-11-29",1151
"2018-11-30",1170
"2018-12-03",1170
"2018-12-04",1143
"2018-12-05",1133
"2018-12-06",1151
"2018-12-07",1155
"2018-12-10",1110
"2018-12-11",1091
"2018-12-12",1125
"2018-12-13",1151
"2018-12-14",1106
"2018-12-17",1133
"2018-12-18",1103
"2018-12-19",1173
"2018-12-20",1158
"2018-12-21",1181
"2018-12-24",1099
"2018-12-26",1061
"2018-12-27",1073
"2018-12-28",1080
"2019-01-02",1065
"2019-01-03",1042
"2019-01-04",1080
"2019-01-07",1140
"2019-01-08",1133
"2019-01-09",1155
"2019-01-10",1155
"2019-01-11",1173
"2019-01-14",1155
"2019-01-15",1173
"2019-01-16",1192
"2019-01-17",1151
"2019-01-18",1222
"2019-01-21",1200
"2019-01-22",1185
"2019-01-23",1147
"2019-01-24",1147
"2019-01-25",1136
"2019-01-28",1147
"2019-01-29",1106
"2019-01-30",1162
"2019-01-31",1143
"2019-02-01",1151
"2019-02-07",1173
"2019-02-08",1158
"2019-02-11",1140
"2019-02-12",1170
"2019-02-13",1162
"2019-02-14",1196
"2019-02-15",1185
"2019-02-18",1185
"2019-02-19",1158
"2019-02-20",1140
"2019-02-21",1128
"2019-02-22",1110
"2019-02-25",1140
"2019-02-26",1133
"2019-02-27",1125
"2019-02-28",1035
"2019-03-04",1095
"2019-03-05",1091
"2019-03-06",1088
"2019-03-07",1091
"2019-03-08",1095
"2019-03-11",1125
"2019-03-12",1121
"2019-03-13",1118
"2019-03-14",1140
"2019-03-15",1110
"2019-03-18",1125
"2019-03-19",1118
"2019-03-20",1143
"2019-03-21",1151
"2019-03-22",1143
"2019-03-25",1125
"2019-03-26",1140
"2019-03-27",1155
"2019-03-28",1166
"2019-03-29",1151
"2019-04-01",1192
"2019-04-02",1200
"2019-04-03",1203
"2019-04-04",1240
"2019-04-05",1215
"2019-04-08",1222
"2019-04-09",1274
"2019-04-10",1270
"2019-04-11",1233
"2019-04-12",1233
"2019-04-15",1230
"2019-04-16",1259
"2019-04-17",1252
"2019-04-18",1225
"2019-04-19",1285
"2019-04-22",1270
"2019-04-23",1244
"2019-04-24",1237
"2019-04-25",1233
"2019-04-26",1210
"2019-04-29",1267
"2019-04-30",1263
"2019-05-02",1289
"2019-05-03",1278
"2019-05-07",1230
"2019-05-08",1210
"2019-05-09",1170
"2019-05-10",1200
"2019-05-13",1192
"2019-05-14",1210
"2019-05-15",1210
"2019-05-16",1230
"2019-05-17",1207
"2019-05-20",1210
"2019-05-21",1225
"2019-05-22",1240
