"","Price"
"2018-11-05",14375
"2018-11-06",14047
"2018-11-07",13860
"2018-11-08",15873
"2018-11-09",15780
"2018-11-12",15031
"2018-11-13",15171
"2018-11-14",14750
"2018-11-15",14703
"2018-11-16",14375
"2018-11-19",14469
"2018-11-20",14000
"2018-11-21",14094
"2018-11-22",14796
"2018-11-23",14047
"2018-11-26",14047
"2018-11-27",14469
"2018-11-28",14000
"2018-11-29",13860
"2018-11-30",13813
"2018-12-03",14375
"2018-12-04",14281
"2018-12-05",13673
"2018-12-06",12643
"2018-12-07",12736
"2018-12-10",11285
"2018-12-11",10910
"2018-12-12",11331
"2018-12-13",11940
"2018-12-14",11004
"2018-12-17",10489
"2018-12-18",10676
"2018-12-19",11191
"2018-12-20",11144
"2018-12-21",11612
"2018-12-24",11425
"2018-12-26",11378
"2018-12-27",11285
"2018-12-28",11331
"2019-01-02",11050
"2019-01-03",10676
"2019-01-04",10863
"2019-01-07",11566
"2019-01-08",11472
"2019-01-09",11846
"2019-01-10",11519
"2019-01-11",11659
"2019-01-14",11378
"2019-01-15",11612
"2019-01-16",11659
"2019-01-17",11050
"2019-01-18",11097
"2019-01-21",11238
"2019-01-22",11238
"2019-01-23",11097
"2019-01-24",11238
"2019-01-25",11893
"2019-01-28",12081
"2019-01-29",14656
"2019-01-30",14937
"2019-01-31",14843
"2019-02-01",14656
"2019-02-07",15124
"2019-02-08",15265
"2019-02-11",14890
"2019-02-12",15780
"2019-02-13",16201
"2019-02-14",15873
"2019-02-15",15546
"2019-02-18",16295
"2019-02-19",16154
"2019-02-20",16342
"2019-02-21",16295
"2019-02-22",16201
"2019-02-25",17231
"2019-02-26",16950
"2019-02-27",16716
"2019-02-28",15967
"2019-03-04",16201
"2019-03-05",15780
"2019-03-06",15920
"2019-03-07",15218
"2019-03-08",15077
"2019-03-11",14796
"2019-03-12",14515
"2019-03-13",14375
"2019-03-14",14656
"2019-03-15",15311
"2019-03-18",14890
"2019-03-19",14703
"2019-03-20",14094
"2019-03-21",14890
"2019-03-22",14328
"2019-03-25",13392
"2019-03-26",13392
"2019-03-27",13064
"2019-03-28",12174
"2019-03-29",12315
"2019-04-01",12689
"2019-04-02",12970
"2019-04-03",13158
"2019-04-04",13392
"2019-04-05",13017
"2019-04-08",13532
"2019-04-09",13766
"2019-04-10",13579
"2019-04-11",13719
"2019-04-12",13860
"2019-04-15",13579
"2019-04-16",13485
"2019-04-17",13579
"2019-04-18",12830
"2019-04-19",13158
"2019-04-22",13111
"2019-04-23",12689
"2019-04-24",12502
"2019-04-25",12221
"2019-04-26",12034
"2019-04-29",12268
"2019-04-30",12736
"2019-05-02",12408
"2019-05-03",12736
"2019-05-07",12268
"2019-05-08",11987
"2019-05-09",11425
"2019-05-10",11050
"2019-05-13",10723
"2019-05-14",10863
"2019-05-15",11238
"2019-05-16",10582
"2019-05-17",10535
"2019-05-20",10301
"2019-05-21",10020
"2019-05-22",9833
"2019-05-23",9552
"2019-05-24",9693
"2019-05-27",9739
"2019-05-28",9880
"2019-05-29",9693
"2019-05-30",10348
"2019-05-31",10301
"2019-06-03",10489
"2019-06-04",12174
"2019-06-05",11893
"2019-06-07",12408
"2019-06-10",12268
"2019-06-11",11753
"2019-06-12",11472
"2019-06-13",11706
"2019-06-14",11425
"2019-06-17",11285
"2019-06-18",11050
"2019-06-19",11004
"2019-06-20",11425
"2019-06-21",11238
"2019-06-24",11050
"2019-06-25",10957
"2019-06-26",10816
"2019-06-27",10723
"2019-06-28",10535
"2019-07-01",10723
"2019-07-02",10770
"2019-07-03",11050
"2019-07-04",11097
"2019-07-05",10910
"2019-07-08",10301
"2019-07-09",9693
"2019-07-10",9880
"2019-07-11",10161
