"","Price"
"2018-11-05",6980
"2018-11-06",7210
"2018-11-07",7330
"2018-11-08",7490
"2018-11-09",7490
"2018-11-12",7460
"2018-11-13",7360
"2018-11-14",6920
"2018-11-15",6700
"2018-11-16",6800
"2018-11-19",6850
"2018-11-20",6700
"2018-11-21",6650
"2018-11-22",6630
"2018-11-23",6530
"2018-11-26",6410
"2018-11-27",6530
"2018-11-28",6560
"2018-11-29",6400
"2018-11-30",6140
"2018-12-03",6240
"2018-12-04",6390
"2018-12-05",6230
"2018-12-06",5950
"2018-12-07",5950
"2018-12-10",5850
"2018-12-11",5650
"2018-12-12",5790
"2018-12-13",5940
"2018-12-14",5810
"2018-12-17",5740
"2018-12-18",5620
"2018-12-19",5750
"2018-12-20",5730
"2018-12-21",5740
"2018-12-24",5640
"2018-12-26",5590
"2018-12-27",5570
"2018-12-28",5620
"2019-01-02",5680
"2019-01-03",5580
"2019-01-04",5580
"2019-01-07",5720
"2019-01-08",5680
"2019-01-09",5960
"2019-01-10",5960
"2019-01-11",6010
"2019-01-14",5850
"2019-01-15",5900
"2019-01-16",6140
"2019-01-17",6110
"2019-01-18",6180
"2019-01-21",6210
"2019-01-22",6140
"2019-01-23",6300
"2019-01-24",6410
"2019-01-25",6530
"2019-01-28",6540
"2019-01-29",6550
"2019-01-30",6570
"2019-01-31",6530
"2019-02-01",6320
"2019-02-07",6350
"2019-02-08",6380
"2019-02-11",6510
"2019-02-12",6970
"2019-02-13",6930
"2019-02-14",6870
"2019-02-15",6700
"2019-02-18",7120
"2019-02-19",6900
"2019-02-20",6900
"2019-02-21",6900
"2019-02-22",6870
"2019-02-25",6880
"2019-02-26",7030
"2019-02-27",7150
"2019-02-28",6840
"2019-03-04",7010
"2019-03-05",6880
"2019-03-06",6970
"2019-03-07",6850
"2019-03-08",7360
"2019-03-11",7270
"2019-03-12",7150
"2019-03-13",7090
"2019-03-14",7300
"2019-03-15",7370
"2019-03-18",7400
"2019-03-19",7350
"2019-03-20",7410
"2019-03-21",7300
"2019-03-22",7210
"2019-03-25",7110
"2019-03-26",7190
"2019-03-27",7260
"2019-03-28",7370
"2019-03-29",7250
"2019-04-01",7150
"2019-04-02",7330
"2019-04-03",7370
"2019-04-04",7390
"2019-04-05",7390
"2019-04-08",7370
"2019-04-09",7280
"2019-04-10",7220
"2019-04-11",7290
"2019-04-12",7310
"2019-04-15",7280
"2019-04-16",7110
"2019-04-17",7130
"2019-04-18",7160
"2019-04-19",7200
"2019-04-22",7150
"2019-04-23",7210
"2019-04-24",7110
"2019-04-25",7150
"2019-04-26",7010
"2019-04-29",6900
"2019-04-30",6970
"2019-05-02",7020
"2019-05-03",6970
"2019-05-07",6960
"2019-05-08",6740
"2019-05-09",6500
"2019-05-10",6410
"2019-05-13",6030
"2019-05-14",5980
"2019-05-15",6380
"2019-05-16",6220
"2019-05-17",6350
"2019-05-20",6280
"2019-05-21",6290
"2019-05-22",6240
"2019-05-23",6140
"2019-05-24",6000
"2019-05-27",6030
"2019-05-28",5980
