"","Price"
"2018-11-05",16650
"2018-11-06",16750
"2018-11-07",16850
"2018-11-08",16850
"2018-11-09",16900
"2018-11-12",16650
"2018-11-13",16150
"2018-11-14",16150
"2018-11-15",16200
"2018-11-16",16350
"2018-11-19",16200
"2018-11-20",15800
"2018-11-21",15850
"2018-11-22",15450
"2018-11-23",15550
"2018-11-26",15300
"2018-11-27",15900
"2018-11-28",15850
"2018-11-29",16300
"2018-11-30",16400
"2018-12-03",16500
"2018-12-04",16300
"2018-12-05",15950
"2018-12-06",15600
"2018-12-07",15600
"2018-12-10",15400
"2018-12-11",15150
"2018-12-12",15750
"2018-12-13",16350
"2018-12-14",16300
"2018-12-17",16400
"2018-12-18",16500
"2018-12-19",16650
"2018-12-20",17000
"2018-12-21",16800
"2018-12-24",16700
"2018-12-26",16700
"2018-12-27",16800
"2018-12-28",16800
"2019-01-02",16850
"2019-01-03",16600
"2019-01-04",16450
"2019-01-07",16600
"2019-01-08",16500
"2019-01-09",16600
"2019-01-10",16550
"2019-01-11",16250
"2019-01-14",16450
"2019-01-15",16650
"2019-01-16",16700
"2019-01-17",16650
"2019-01-18",16600
"2019-01-21",16600
"2019-01-22",16450
"2019-01-23",16550
"2019-01-24",17100
"2019-01-25",17350
"2019-01-28",17300
"2019-01-29",17200
"2019-01-30",17550
"2019-01-31",17700
"2019-02-01",18750
"2019-02-07",19250
"2019-02-08",19100
"2019-02-11",18800
"2019-02-12",19000
"2019-02-13",19000
"2019-02-14",19100
"2019-02-15",18950
"2019-02-18",19050
"2019-02-19",18800
"2019-02-20",18600
"2019-02-21",18650
"2019-02-22",18700
"2019-02-25",18700
"2019-02-26",18700
"2019-02-27",18800
"2019-02-28",18400
"2019-03-04",18250
"2019-03-05",18300
"2019-03-06",18550
"2019-03-07",18150
"2019-03-08",18000
"2019-03-11",17650
"2019-03-12",17500
"2019-03-13",17800
"2019-03-14",17800
"2019-03-15",17800
"2019-03-18",17700
"2019-03-19",17750
"2019-03-20",17850
"2019-03-21",17600
"2019-03-22",17450
"2019-03-25",17550
"2019-03-26",17850
"2019-03-27",17900
"2019-03-28",18350
"2019-03-29",18850
"2019-04-01",18950
"2019-04-02",19000
"2019-04-03",19250
"2019-04-04",19050
"2019-04-05",19100
"2019-04-08",19000
"2019-04-09",18950
"2019-04-10",18500
"2019-04-11",18600
"2019-04-12",18500
"2019-04-15",18500
"2019-04-16",18500
"2019-04-17",18550
"2019-04-18",18300
"2019-04-19",18200
"2019-04-22",18200
"2019-04-23",18500
"2019-04-24",18300
