"","Price"
"2018-11-05",1355
"2018-11-06",1350
"2018-11-07",1315
"2018-11-08",1400
"2018-11-09",1370
"2018-11-12",1355
"2018-11-13",1320
"2018-11-14",1320
"2018-11-15",1345
"2018-11-16",1360
"2018-11-19",1380
"2018-11-20",1375
"2018-11-21",1385
"2018-11-22",1360
"2018-11-23",1380
"2018-11-26",1385
"2018-11-27",1415
"2018-11-28",1405
"2018-11-29",1415
"2018-11-30",1385
"2018-12-03",1450
"2018-12-04",1490
"2018-12-05",1470
"2018-12-06",1395
"2018-12-07",1490
"2018-12-10",1420
"2018-12-11",1380
"2018-12-12",1380
"2018-12-13",1400
"2018-12-14",1380
"2018-12-17",1335
"2018-12-18",1330
"2018-12-19",1340
"2018-12-20",1375
"2018-12-21",1380
"2018-12-24",1360
"2018-12-26",1310
"2018-12-27",1350
"2018-12-28",1370
"2019-01-02",1330
"2019-01-03",1350
"2019-01-04",1340
"2019-01-07",1385
"2019-01-08",1425
"2019-01-09",1425
"2019-01-10",1415
"2019-01-11",1455
"2019-01-14",1515
"2019-01-15",1550
"2019-01-16",1610
"2019-01-17",1550
"2019-01-18",1575
"2019-01-21",1565
"2019-01-22",1560
"2019-01-23",1565
"2019-01-24",1605
"2019-01-25",1595
"2019-01-28",1600
"2019-01-29",1560
"2019-01-30",1595
"2019-01-31",1590
"2019-02-01",1650
"2019-02-07",1655
"2019-02-08",1665
"2019-02-11",1610
"2019-02-12",1630
"2019-02-13",1630
"2019-02-14",1605
"2019-02-15",1600
"2019-02-18",1590
"2019-02-19",1600
"2019-02-20",1555
"2019-02-21",1555
"2019-02-22",1625
"2019-02-25",1590
"2019-02-26",1590
"2019-02-27",1590
"2019-02-28",1450
"2019-03-04",1455
"2019-03-05",1450
"2019-03-06",1455
"2019-03-07",1420
"2019-03-08",1395
"2019-03-11",1410
"2019-03-12",1425
"2019-03-13",1405
"2019-03-14",1440
"2019-03-15",1400
"2019-03-18",1415
"2019-03-19",1440
"2019-03-20",1420
"2019-03-21",1405
"2019-03-22",1410
"2019-03-25",1390
"2019-03-26",1440
"2019-03-27",1410
"2019-03-28",1410
"2019-03-29",1440
"2019-04-01",1440
"2019-04-02",1465
"2019-04-03",1465
"2019-04-04",1465
"2019-04-05",1480
"2019-04-08",1465
"2019-04-09",1450
"2019-04-10",1480
"2019-04-11",1495
"2019-04-12",1480
"2019-04-15",1485
"2019-04-16",1515
"2019-04-17",1500
"2019-04-18",1480
"2019-04-19",1495
"2019-04-22",1490
"2019-04-23",1490
"2019-04-24",1470
"2019-04-25",1470
"2019-04-26",1470
"2019-04-29",1465
"2019-04-30",1470
"2019-05-02",1485
"2019-05-03",1520
"2019-05-07",1500
"2019-05-08",1505
"2019-05-09",1455
"2019-05-10",1440
"2019-05-13",1410
"2019-05-14",1420
"2019-05-15",1460
"2019-05-16",1435
"2019-05-17",1435
"2019-05-20",1410
"2019-05-21",1395
"2019-05-22",1390
"2019-05-23",1370
"2019-05-24",1310
"2019-05-27",1300
"2019-05-28",1335
"2019-05-29",1310
"2019-05-30",1300
"2019-05-31",1315
"2019-06-03",1305
"2019-06-04",1325
"2019-06-05",1335
"2019-06-07",1360
"2019-06-10",1375
"2019-06-11",1405
"2019-06-12",1405
"2019-06-13",1415
"2019-06-14",1405
"2019-06-17",1425
"2019-06-18",1400
"2019-06-19",1420
"2019-06-20",1415
"2019-06-21",1425
"2019-06-24",1440
"2019-06-25",1420
"2019-06-26",1410
"2019-06-27",1415
"2019-06-28",1405
"2019-07-01",1425
"2019-07-02",1425
"2019-07-03",1405
"2019-07-04",1390
"2019-07-05",1410
"2019-07-08",1350
"2019-07-09",1340
"2019-07-10",1345
"2019-07-11",1360
"2019-07-12",1360
"2019-07-15",1345
"2019-07-16",1320
"2019-07-17",1295
"2019-07-18",1280
"2019-07-19",1315
"2019-07-22",1315
"2019-07-23",1300
"2019-07-24",1295
"2019-07-25",1260
"2019-07-26",1215
"2019-07-29",1165
"2019-07-30",1190
"2019-07-31",1195
"2019-08-01",1170
"2019-08-02",1165
"2019-08-05",1085
"2019-08-06",1050
"2019-08-07",1075
"2019-08-08",1120
"2019-08-09",1160
"2019-08-12",1185
"2019-08-13",1195
"2019-08-14",1210
"2019-08-16",1205
"2019-08-19",1220
"2019-08-20",1230
"2019-08-21",1230
"2019-08-22",1200
"2019-08-23",1195
"2019-08-26",1160
"2019-08-27",1165
"2019-08-28",1190
"2019-08-29",1180
"2019-08-30",1220
"2019-09-02",1220
"2019-09-03",1215
"2019-09-04",1220
"2019-09-05",1225
"2019-09-06",1215
"2019-09-09",1195
"2019-09-10",1215
"2019-09-11",1235
"2019-09-16",1285
"2019-09-17",1270
"2019-09-18",1270
"2019-09-19",1340
"2019-09-20",1335
"2019-09-23",1330
"2019-09-24",1310
"2019-09-25",1280
"2019-09-26",1290
"2019-09-27",1290
"2019-09-30",1280
"2019-10-01",1265
"2019-10-02",1250
"2019-10-04",1240
"2019-10-07",1200
"2019-10-08",1200
"2019-10-10",1190
"2019-10-11",1180
"2019-10-14",1225
"2019-10-15",1220
"2019-10-16",1240
"2019-10-17",1230
"2019-10-18",1225
"2019-10-21",1200
"2019-10-22",1200
"2019-10-23",1180
"2019-10-24",1180
"2019-10-25",1165
"2019-10-28",1185
"2019-10-29",1175
"2019-10-30",1170
"2019-10-31",1185
"2019-11-01",1190
"2019-11-04",1205
"2019-11-05",1200
"2019-11-06",1205
"2019-11-07",1200
"2019-11-08",1200
"2019-11-11",1200
"2019-11-12",1205
"2019-11-13",1200
"2019-11-14",1195
"2019-11-15",1200
"2019-11-18",1205
"2019-11-19",1185
"2019-11-20",1165
"2019-11-21",1115
"2019-11-22",1140
"2019-11-25",1135
"2019-11-26",1145
"2019-11-27",1140
"2019-11-28",1140
"2019-11-29",1120
"2019-12-02",1110
"2019-12-03",1100
"2019-12-04",1070
"2019-12-05",1045
"2019-12-06",1075
"2019-12-09",1085
"2019-12-10",1070
"2019-12-11",1070
"2019-12-12",1085
"2019-12-13",1120
"2019-12-16",1125
"2019-12-17",1120
"2019-12-18",1100
"2019-12-19",1105
"2019-12-20",1115
"2019-12-23",1095
"2019-12-24",1085
"2019-12-26",1100
"2019-12-27",1090
"2019-12-30",1095
"2020-01-02",1105
"2020-01-03",1110
"2020-01-06",1075
"2020-01-07",1080
"2020-01-08",1030
"2020-01-09",1085
"2020-01-10",1095
"2020-01-13",1110
"2020-01-14",1095
"2020-01-15",1125
"2020-01-16",1145
"2020-01-17",1150
"2020-01-20",1140
"2020-01-21",1115
"2020-01-22",1115
"2020-01-23",1125
"2020-01-28",1085
"2020-01-29",1095
"2020-01-30",1075
"2020-01-31",1045
"2020-02-03",1005
"2020-02-04",1040
"2020-02-05",1060
"2020-02-06",1080
"2020-02-07",1085
"2020-02-10",1075
"2020-02-11",1100
"2020-02-12",1100
"2020-02-13",1105
"2020-02-14",1095
"2020-02-17",1100
"2020-02-18",1085
"2020-02-19",1065
"2020-02-20",1060
"2020-02-21",1030
"2020-02-24",985
"2020-02-25",1010
"2020-02-26",999
"2020-02-27",987
"2020-02-28",922
"2020-03-02",925
"2020-03-03",950
"2020-03-04",960
"2020-03-05",998
"2020-03-06",975
"2020-03-09",916
"2020-03-10",903
"2020-03-11",882
"2020-03-12",795
"2020-03-13",700
"2020-03-16",671
"2020-03-17",667
"2020-03-18",640
"2020-03-19",537
"2020-03-20",579
"2020-03-23",540
"2020-03-24",568
"2020-03-25",588
"2020-03-26",604
"2020-03-27",615
"2020-03-30",637
"2020-03-31",683
"2020-04-01",680
"2020-04-02",699
"2020-04-03",710
"2020-04-06",740
"2020-04-07",782
"2020-04-08",820
"2020-04-09",869
"2020-04-10",867
"2020-04-13",822
"2020-04-14",850
"2020-04-16",865
"2020-04-17",900
"2020-04-20",902
"2020-04-21",875
"2020-04-22",875
"2020-04-23",889
"2020-04-24",873
"2020-04-27",878
"2020-04-28",879
"2020-04-29",895
"2020-05-04",885
"2020-05-06",899
"2020-05-07",910
"2020-05-08",926
"2020-05-11",913
"2020-05-12",896
"2020-05-13",885
"2020-05-14",878
"2020-05-15",881
"2020-05-18",901
"2020-05-19",946
"2020-05-20",959
"2020-05-21",962
"2020-05-22",943
"2020-05-25",982
"2020-05-26",1000
"2020-05-27",1070
"2020-05-28",1020
"2020-05-29",1010
"2020-06-01",1055
"2020-06-02",1055
"2020-06-03",1090
"2020-06-04",1040
"2020-06-05",1055
"2020-06-08",1090
"2020-06-09",1175
"2020-06-10",1160
"2020-06-11",1125
"2020-06-12",1080
"2020-06-15",999
"2020-06-16",1040
"2020-06-17",1040
"2020-06-18",1015
"2020-06-19",1020
"2020-06-22",1010
"2020-06-23",1005
"2020-06-24",997
"2020-06-25",984
"2020-06-26",1005
"2020-06-29",978
"2020-06-30",981
"2020-07-01",963
"2020-07-02",967
"2020-07-03",985
"2020-07-06",997
"2020-07-07",1000
"2020-07-08",998
"2020-07-09",1035
"2020-07-10",1015
"2020-07-13",1050
"2020-07-14",1050
"2020-07-15",1090
"2020-07-16",1060
"2020-07-17",1050
"2020-07-20",1040
"2020-07-21",1045
"2020-07-22",1250
"2020-07-23",1095
"2020-07-24",1070
"2020-07-27",1100
"2020-07-28",1085
"2020-07-29",1090
"2020-07-30",1110
"2020-07-31",1120
"2020-08-03",1130
"2020-08-04",1120
"2020-08-05",1135
"2020-08-06",1125
"2020-08-07",1130
"2020-08-10",1155
"2020-08-11",1245
"2020-08-12",1180
"2020-08-13",1180
"2020-08-14",1170
"2020-08-18",1090
"2020-08-19",1135
"2020-08-20",1055
"2020-08-21",1075
"2020-08-24",1080
"2020-08-25",1120
"2020-08-26",1095
"2020-08-27",1060
"2020-08-28",1080
"2020-08-31",1090
"2020-09-01",1100
"2020-09-02",1125
"2020-09-03",1110
"2020-09-04",1110
"2020-09-07",1200
"2020-09-08",1200
"2020-09-09",1560
"2020-09-10",1535
"2020-09-11",1575
"2020-09-14",1620
"2020-09-15",1560
"2020-09-16",1535
"2020-09-17",1470
"2020-09-18",1485
"2020-09-21",1465
"2020-09-22",1385
"2020-09-23",1355
"2020-09-24",1280
"2020-09-25",1350
"2020-09-28",1380
"2020-09-29",1425
"2020-10-05",1480
"2020-10-06",1455
"2020-10-07",1555
"2020-10-08",1635
"2020-10-12",1665
"2020-10-13",1650
"2020-10-14",2145
"2020-10-15",2060
"2020-10-16",2060
"2020-10-19",2135
"2020-10-20",1925
"2020-10-21",1955
"2020-10-22",1810
"2020-10-23",1820
"2020-10-26",1770
"2020-10-27",1910
"2020-10-28",1930
"2020-10-29",1970
"2020-10-30",1820
"2020-11-02",2055
"2020-11-03",2105
"2020-11-04",1870
"2020-11-05",2095
"2020-11-06",2385
"2020-11-09",2425
"2020-11-10",2330
"2020-11-11",2200
"2020-11-12",2155
"2020-11-13",2165
"2020-11-16",2105
"2020-11-17",2145
"2020-11-18",2170
"2020-11-19",2235
"2020-11-20",2210
"2020-11-23",2240
"2020-11-24",2230
"2020-11-25",2145
"2020-11-26",2140
"2020-11-27",2230
"2020-11-30",2195
"2020-12-01",2225
"2020-12-02",2220
"2020-12-03",2165
"2020-12-04",2085
"2020-12-07",2115
"2020-12-08",2060
"2020-12-09",2070
"2020-12-10",2155
"2020-12-11",2210
"2020-12-14",2225
"2020-12-15",2250
"2020-12-16",2235
"2020-12-17",2225
"2020-12-18",2155
"2020-12-21",2095
"2020-12-22",2050
"2020-12-23",2030
"2020-12-24",2100
"2020-12-28",2065
"2020-12-29",2130
"2020-12-30",2145
"2021-01-04",2210
"2021-01-05",2195
"2021-01-06",2380
"2021-01-07",2315
"2021-01-08",2245
"2021-01-11",2220
"2021-01-12",2260
"2021-01-13",2270
"2021-01-14",2295
"2021-01-15",2425
"2021-01-18",2325
"2021-01-19",2425
"2021-01-20",2360
"2021-01-21",2265
"2021-01-22",2295
"2021-01-25",2240
"2021-01-26",2210
"2021-01-27",2125
"2021-01-28",2060
"2021-01-29",1915
"2021-02-01",1985
"2021-02-02",1980
"2021-02-03",2005
"2021-02-04",2145
"2021-02-05",2075
"2021-02-08",2030
"2021-02-09",2025
"2021-02-10",2025
"2021-02-15",2050
"2021-02-16",2095
"2021-02-17",2140
"2021-02-18",2100
"2021-02-19",2070
"2021-02-22",2070
"2021-02-23",2030
"2021-02-24",1930
"2021-02-25",2015
"2021-02-26",1930
"2021-03-02",1940
"2021-03-03",1955
"2021-03-04",1935
"2021-03-05",1925
"2021-03-08",1875
"2021-03-09",1805
"2021-03-10",1810
"2021-03-11",1870
"2021-03-12",1920
"2021-03-15",1925
"2021-03-16",1930
"2021-03-17",1965
"2021-03-18",1960
"2021-03-19",1980
"2021-03-22",1970
"2021-03-23",1950
"2021-03-24",2005
"2021-03-25",2000
"2021-03-26",2020
"2021-03-29",2055
"2021-03-30",2060
"2021-03-31",2080
"2021-04-01",2020
"2021-04-02",2035
"2021-04-05",2070
"2021-04-06",2040
"2021-04-07",2050
"2021-04-08",2135
"2021-04-09",2215
"2021-04-12",2240
"2021-04-13",2215
"2021-04-14",2260
"2021-04-15",2155
"2021-04-16",2220
"2021-04-19",2205
"2021-04-20",2225
"2021-04-21",2145
"2021-04-22",2160
"2021-04-23",2045
"2021-04-26",2025
"2021-04-27",2065
"2021-04-28",2020
"2021-04-29",2010
"2021-04-30",2040
"2021-05-03",2075
"2021-05-04",2060
"2021-05-06",2100
"2021-05-07",2290
"2021-05-10",2260
"2021-05-11",2480
"2021-05-12",2410
"2021-05-13",2285
"2021-05-14",2220
"2021-05-17",2220
"2021-05-18",2255
"2021-05-20",2130
"2021-05-21",2090
"2021-05-24",2090
"2021-05-25",2130
"2021-05-26",2115
"2021-05-27",2125
"2021-05-28",2145
"2021-05-31",2195
"2021-06-01",2195
"2021-06-02",2175
"2021-06-03",2260
"2021-06-04",2235
"2021-06-07",2245
"2021-06-08",2225
"2021-06-09",2150
"2021-06-10",2150
"2021-06-11",2215
"2021-06-14",2215
"2021-06-15",2190
"2021-06-16",2210
"2021-06-17",2210
"2021-06-18",2210
"2021-06-21",2205
"2021-06-22",2260
"2021-06-23",2225
"2021-06-24",2190
"2021-06-25",2195
