"","Price"
"2018-11-05",14100
"2018-11-06",14350
"2018-11-07",14200
"2018-11-08",14450
"2018-11-09",14300
"2018-11-12",14000
"2018-11-13",13900
"2018-11-14",14000
"2018-11-15",13700
"2018-11-16",13750
"2018-11-19",13800
"2018-11-20",13850
"2018-11-21",13900
"2018-11-22",13950
"2018-11-23",13950
"2018-11-26",13950
"2018-11-27",13900
"2018-11-28",13900
"2018-11-29",13950
"2018-11-30",13950
"2018-12-03",14250
"2018-12-04",14300
"2018-12-05",14250
"2018-12-06",13900
"2018-12-07",14000
"2018-12-10",13500
"2018-12-11",13600
"2018-12-12",13700
"2018-12-13",13750
"2018-12-14",13550
"2018-12-17",13550
"2018-12-18",13650
"2018-12-19",13600
"2018-12-20",13550
"2018-12-21",13400
"2018-12-24",13400
"2018-12-26",13300
"2018-12-27",12750
"2018-12-28",12900
"2019-01-02",12650
"2019-01-03",12500
"2019-01-04",12500
"2019-01-07",12650
"2019-01-08",12600
"2019-01-09",12400
"2019-01-10",12150
"2019-01-11",12050
"2019-01-14",12000
"2019-01-15",11900
"2019-01-16",12050
"2019-01-17",12200
"2019-01-18",12250
"2019-01-21",12100
"2019-01-22",12250
"2019-01-23",12250
"2019-01-24",12200
"2019-01-25",12250
"2019-01-28",12300
"2019-01-29",12250
"2019-01-30",12350
"2019-01-31",12350
"2019-02-01",12400
"2019-02-07",12550
"2019-02-08",12800
"2019-02-11",12750
"2019-02-12",12600
"2019-02-13",12700
"2019-02-14",12750
"2019-02-15",12750
"2019-02-18",12700
"2019-02-19",12650
"2019-02-20",12700
"2019-02-21",12900
"2019-02-22",13050
"2019-02-25",13100
"2019-02-26",12950
"2019-02-27",13300
"2019-02-28",13000
"2019-03-04",13450
"2019-03-05",13500
"2019-03-06",13450
"2019-03-07",13250
"2019-03-08",13200
"2019-03-11",13200
"2019-03-12",13350
"2019-03-13",13250
"2019-03-14",13250
"2019-03-15",13300
"2019-03-18",13500
"2019-03-19",13400
"2019-03-20",13350
"2019-03-21",13300
"2019-03-22",13400
"2019-03-25",13250
"2019-03-26",13250
"2019-03-27",13300
"2019-03-28",13200
"2019-03-29",13100
"2019-04-01",13350
"2019-04-02",13300
"2019-04-03",13350
"2019-04-04",13500
"2019-04-05",14100
"2019-04-08",14150
"2019-04-09",14150
"2019-04-10",14150
"2019-04-11",14150
"2019-04-12",14050
"2019-04-15",14100
"2019-04-16",14000
"2019-04-17",14100
"2019-04-18",14000
"2019-04-19",14350
"2019-04-22",14650
"2019-04-23",14900
"2019-04-24",14750
"2019-04-25",14700
"2019-04-26",14650
"2019-04-29",14900
"2019-04-30",14950
"2019-05-02",14950
"2019-05-03",15100
"2019-05-07",15200
"2019-05-08",15050
"2019-05-09",14450
"2019-05-10",14900
"2019-05-13",15500
"2019-05-14",16000
"2019-05-15",15650
"2019-05-16",15000
