"","Price"
"2018-11-05",3660
"2018-11-06",3660
"2018-11-07",3612
"2018-11-08",3708
"2018-11-09",3718
"2018-11-12",3722
"2018-11-13",3694
"2018-11-14",3679
"2018-11-15",3684
"2018-11-16",3679
"2018-11-19",3679
"2018-11-20",3670
"2018-11-21",3670
"2018-11-22",3713
"2018-11-23",3646
"2018-11-26",3698
"2018-11-27",3708
"2018-11-28",3775
"2018-11-29",3770
"2018-11-30",3770
"2018-12-03",3780
"2018-12-04",3742
"2018-12-05",3746
"2018-12-06",3708
"2018-12-07",3722
"2018-12-10",3655
"2018-12-11",3535
"2018-12-12",3573
"2018-12-13",3650
"2018-12-14",3597
"2018-12-17",3545
"2018-12-18",3497
"2018-12-19",3578
"2018-12-20",3501
"2018-12-21",3549
"2018-12-24",3535
"2018-12-26",3506
"2018-12-27",3511
"2018-12-28",3646
"2019-01-02",3597
"2019-01-03",3506
"2019-01-04",3525
"2019-01-07",3569
"2019-01-08",3530
"2019-01-09",3646
"2019-01-10",3708
"2019-01-11",3708
"2019-01-14",3722
"2019-01-15",3804
"2019-01-16",3862
"2019-01-17",3890
"2019-01-18",3871
"2019-01-21",3881
"2019-01-22",3842
"2019-01-23",3963
"2019-01-24",4001
"2019-01-25",4039
"2019-01-28",4035
"2019-01-29",4020
"2019-01-30",4063
"2019-01-31",4063
"2019-02-01",3982
"2019-02-07",4135
"2019-02-08",4059
"2019-02-11",3991
"2019-02-12",4015
"2019-02-13",4150
"2019-02-14",4179
"2019-02-15",4107
"2019-02-18",4111
"2019-02-19",4073
"2019-02-20",4159
"2019-02-21",4193
"2019-02-22",4155
"2019-02-25",4299
"2019-02-26",4231
"2019-02-27",4241
"2019-02-28",4135
"2019-03-04",3948
"2019-03-05",3972
"2019-03-06",3987
"2019-03-07",3977
"2019-03-08",4073
"2019-03-11",3886
"2019-03-12",3905
"2019-03-13",3905
"2019-03-14",3982
"2019-03-15",3967
"2019-03-18",3982
"2019-03-19",4006
"2019-03-20",4025
"2019-03-21",4131
"2019-03-22",4131
"2019-03-25",4006
"2019-03-26",3958
"2019-03-27",3929
"2019-03-28",3900
"2019-03-29",3866
"2019-04-01",3982
"2019-04-02",4073
"2019-04-03",4049
"2019-04-04",4044
"2019-04-05",4246
"2019-04-08",4207
"2019-04-09",4212
"2019-04-10",4207
"2019-04-11",4337
"2019-04-12",4376
"2019-04-15",4361
"2019-04-16",4275
"2019-04-17",4448
"2019-04-18",4332
"2019-04-19",4347
"2019-04-22",4428
"2019-04-23",4323
"2019-04-24",4520
"2019-04-25",4760
"2019-04-26",4544
"2019-04-29",5082
"2019-04-30",5110
"2019-05-02",5091
"2019-05-03",4966
"2019-05-07",4789
"2019-05-08",4486
"2019-05-09",4299
"2019-05-10",4227
"2019-05-13",4116
"2019-05-14",4135
"2019-05-15",4246
"2019-05-16",4030
"2019-05-17",4083
"2019-05-20",3963
"2019-05-21",3958
"2019-05-22",3934
"2019-05-23",3775
"2019-05-24",3828
"2019-05-27",3751
"2019-05-28",3852
"2019-05-29",3713
"2019-05-30",3871
"2019-05-31",3919
"2019-06-03",4044
"2019-06-04",4107
"2019-06-05",4227
"2019-06-07",4227
"2019-06-10",4222
"2019-06-11",4227
"2019-06-12",4179
"2019-06-13",4246
"2019-06-14",4212
"2019-06-17",4280
"2019-06-18",4414
"2019-06-19",4400
"2019-06-20",4404
"2019-06-21",4380
"2019-06-24",4313
"2019-06-25",4198
"2019-06-26",4207
"2019-06-27",4169
"2019-06-28",4068
"2019-07-01",4001
"2019-07-02",4054
"2019-07-03",3939
"2019-07-04",4001
"2019-07-05",4011
"2019-07-08",3708
"2019-07-09",3694
"2019-07-10",3799
"2019-07-11",3847
"2019-07-12",3948
"2019-07-15",3934
"2019-07-16",3924
"2019-07-17",3842
"2019-07-18",3842
"2019-07-19",3876
"2019-07-22",3900
"2019-07-23",3890
"2019-07-24",3842
"2019-07-25",3804
"2019-07-26",3775
"2019-07-29",3511
"2019-07-30",3622
"2019-07-31",3727
"2019-08-01",3626
"2019-08-02",3617
"2019-08-05",3252
"2019-08-06",3093
"2019-08-07",3237
"2019-08-08",3410
"2019-08-09",3410
"2019-08-12",3439
"2019-08-13",3506
"2019-08-14",3564
"2019-08-16",3497
"2019-08-19",3564
"2019-08-20",3569
"2019-08-21",3593
"2019-08-22",3578
"2019-08-23",3564
"2019-08-26",3381
"2019-08-27",3453
"2019-08-28",3477
"2019-08-29",3458
"2019-08-30",3554
"2019-09-02",3554
"2019-09-03",3597
"2019-09-04",3746
"2019-09-05",3823
"2019-09-06",3842
"2019-09-09",3742
"2019-09-10",3694
"2019-09-11",3718
"2019-09-16",3698
"2019-09-17",3679
"2019-09-18",3665
"2019-09-19",3775
"2019-09-20",3770
"2019-09-23",3742
"2019-09-24",3727
"2019-09-25",3670
"2019-09-26",3852
"2019-09-27",3742
"2019-09-30",3775
"2019-10-01",3996
"2019-10-02",3948
"2019-10-04",3924
"2019-10-07",3900
"2019-10-08",3958
"2019-10-10",3900
"2019-10-11",3987
"2019-10-14",4001
"2019-10-15",3958
"2019-10-16",4275
"2019-10-17",4563
"2019-10-18",4563
"2019-10-21",4880
"2019-10-22",4928
"2019-10-23",4750
"2019-10-24",4755
"2019-10-25",5130
"2019-10-28",5360
"2019-10-29",5379
"2019-10-30",5053
"2019-10-31",5312
"2019-11-01",5216
"2019-11-04",5130
"2019-11-05",4861
"2019-11-06",4909
"2019-11-07",4736
"2019-11-08",4611
"2019-11-11",4544
"2019-11-12",4669
"2019-11-13",4760
"2019-11-14",4621
"2019-11-15",4688
"2019-11-18",4678
"2019-11-19",4784
"2019-11-20",4789
"2019-11-21",4428
"2019-11-22",4726
"2019-11-25",4760
"2019-11-26",4861
"2019-11-27",4731
"2019-11-28",4784
"2019-11-29",4813
"2019-12-02",4832
"2019-12-03",4899
"2019-12-04",4712
"2019-12-05",4544
"2019-12-06",4669
"2019-12-09",4630
"2019-12-10",4597
"2019-12-11",4784
"2019-12-12",4870
"2019-12-13",5130
"2019-12-16",5255
"2019-12-17",5245
"2019-12-18",5668
"2019-12-19",5360
"2019-12-20",5216
"2019-12-23",5101
"2019-12-24",5043
"2019-12-26",5178
"2019-12-27",5379
"2019-12-30",5370
"2020-01-02",5293
"2020-01-03",5245
"2020-01-06",5293
"2020-01-07",5418
"2020-01-08",5600
"2020-01-09",5869
"2020-01-10",5860
"2020-01-13",5783
"2020-01-14",6109
"2020-01-15",6206
"2020-01-16",6263
"2020-01-17",6244
"2020-01-20",6465
"2020-01-21",6465
"2020-01-22",6542
"2020-01-23",6369
"2020-01-28",6292
"2020-01-29",6273
"2020-01-30",6388
"2020-01-31",5879
"2020-02-03",6033
"2020-02-04",6109
"2020-02-05",5946
"2020-02-06",6369
"2020-02-07",6167
"2020-02-10",5994
"2020-02-11",5956
"2020-02-12",6407
"2020-02-13",6273
"2020-02-14",6378
"2020-02-17",6715
"2020-02-18",6417
"2020-02-19",6657
"2020-02-20",6657
"2020-02-21",6426
"2020-02-24",6023
"2020-02-25",6359
"2020-02-26",6167
"2020-02-27",5812
"2020-02-28",5552
"2020-03-02",6042
"2020-03-03",5985
"2020-03-04",6263
"2020-03-05",6475
"2020-03-06",6254
"2020-03-09",5850
"2020-03-10",6148
"2020-03-11",5821
"2020-03-12",5437
"2020-03-13",5024
"2020-03-16",4323
"2020-03-17",4246
"2020-03-18",3564
"2020-03-19",3064
"2020-03-20",3396
"2020-03-23",3002
"2020-03-24",3280
"2020-03-25",3578
"2020-03-26",3814
"2020-03-27",3871
"2020-03-30",3871
"2020-03-31",3910
"2020-04-01",3862
"2020-04-02",3963
"2020-04-03",3948
"2020-04-06",4140
"2020-04-07",4280
"2020-04-08",4323
"2020-04-09",4332
"2020-04-10",4231
"2020-04-13",3958
"2020-04-14",4068
"2020-04-16",4179
"2020-04-17",4342
"2020-04-20",4284
"2020-04-21",4155
"2020-04-22",4155
"2020-04-23",4150
"2020-04-24",4169
"2020-04-27",4755
"2020-04-28",4803
"2020-04-29",4654
"2020-05-04",4635
"2020-05-06",4678
"2020-05-07",4750
"2020-05-08",4957
"2020-05-11",4784
"2020-05-12",4625
"2020-05-13",4606
"2020-05-14",4476
"2020-05-15",4688
"2020-05-18",4649
"2020-05-19",4726
"2020-05-20",4966
"2020-05-21",4899
"2020-05-22",4712
"2020-05-25",5197
"2020-05-26",5524
"2020-05-27",5331
"2020-05-28",5091
"2020-05-29",5014
"2020-06-01",5437
"2020-06-02",5312
"2020-06-03",5293
"2020-06-04",5255
"2020-06-05",5312
"2020-06-08",5158
"2020-06-09",5158
"2020-06-10",5130
"2020-06-11",4957
"2020-06-12",4726
"2020-06-15",4207
"2020-06-16",4443
"2020-06-17",4500
"2020-06-18",4524
