"","Price"
"2018-11-05",1975
"2018-11-06",1925
"2018-11-07",1900
"2018-11-08",1955
"2018-11-09",1950
"2018-11-12",2010
"2018-11-13",2000
"2018-11-14",1990
"2018-11-15",1965
"2018-11-16",1940
"2018-11-19",1915
"2018-11-20",1835
"2018-11-21",1740
"2018-11-22",1700
"2018-11-23",1650
"2018-11-26",1695
"2018-11-27",1715
"2018-11-28",1690
"2018-11-29",1680
"2018-11-30",1675
"2018-12-03",1755
"2018-12-04",1750
"2018-12-05",1735
"2018-12-06",1705
"2018-12-07",1665
"2018-12-10",1600
"2018-12-11",1550
"2018-12-12",1620
"2018-12-13",1650
"2018-12-14",1635
"2018-12-17",1630
"2018-12-18",1605
"2018-12-19",1590
"2018-12-20",1595
"2018-12-21",1605
"2018-12-24",1580
"2018-12-26",1540
"2018-12-27",1560
"2018-12-28",1590
"2019-01-02",1590
"2019-01-03",1580
"2019-01-04",1665
"2019-01-07",1700
"2019-01-08",1685
"2019-01-09",1725
"2019-01-10",1715
"2019-01-11",1690
"2019-01-14",1700
"2019-01-15",1975
"2019-01-16",2035
"2019-01-17",2035
"2019-01-18",2100
"2019-01-21",2060
"2019-01-22",1995
"2019-01-23",2035
"2019-01-24",2020
"2019-01-25",2020
"2019-01-28",1995
"2019-01-29",1995
"2019-01-30",1965
"2019-01-31",1985
"2019-02-01",2000
"2019-02-07",2120
"2019-02-08",2045
"2019-02-11",2060
"2019-02-12",2040
"2019-02-13",2100
"2019-02-14",2070
"2019-02-15",2045
"2019-02-18",2070
"2019-02-19",2035
"2019-02-20",1970
"2019-02-21",1950
"2019-02-22",2030
"2019-02-25",2040
"2019-02-26",1985
"2019-02-27",1995
"2019-02-28",1935
"2019-03-04",2000
"2019-03-05",2020
"2019-03-06",2080
"2019-03-07",2065
"2019-03-08",2150
"2019-03-11",2130
"2019-03-12",2110
"2019-03-13",2080
"2019-03-14",1985
"2019-03-15",1915
"2019-03-18",1945
"2019-03-19",1965
"2019-03-20",1985
"2019-03-21",1950
"2019-03-22",1960
"2019-03-25",1960
"2019-03-26",1970
"2019-03-27",1965
"2019-03-28",2050
"2019-03-29",2090
"2019-04-01",2090
"2019-04-02",2040
"2019-04-03",2075
"2019-04-04",2080
"2019-04-05",2090
"2019-04-08",2065
"2019-04-09",2110
"2019-04-10",2125
"2019-04-11",2155
"2019-04-12",2180
"2019-04-15",2165
"2019-04-16",2105
"2019-04-17",2220
"2019-04-18",2190
"2019-04-19",2245
"2019-04-22",2265
"2019-04-23",2250
"2019-04-24",2290
"2019-04-25",2245
"2019-04-26",2185
"2019-04-29",2180
"2019-04-30",2165
"2019-05-02",2195
"2019-05-03",2180
"2019-05-07",2130
"2019-05-08",2145
