"","Price"
"2018-11-05",50700
"2018-11-06",50700
"2018-11-07",48650
"2018-11-08",49050
"2018-11-09",48750
"2018-11-12",47400
"2018-11-13",47100
"2018-11-14",48650
"2018-11-15",49100
"2018-11-16",49700
"2018-11-19",51300
"2018-11-20",49200
"2018-11-21",49450
"2018-11-22",49850
"2018-11-23",50300
"2018-11-26",51200
"2018-11-27",50000
"2018-11-28",51200
"2018-11-29",51100
"2018-11-30",51700
"2018-12-03",52200
"2018-12-04",51700
"2018-12-05",51800
"2018-12-06",51400
"2018-12-07",53600
"2018-12-10",50800
"2018-12-11",50100
"2018-12-12",51000
"2018-12-13",51300
"2018-12-14",51800
"2018-12-17",51300
"2018-12-18",50800
"2018-12-19",49550
"2018-12-20",48650
"2018-12-21",49200
"2018-12-24",49450
"2018-12-26",48650
"2018-12-27",49350
"2018-12-28",49000
"2019-01-02",47400
"2019-01-03",45700
"2019-01-04",46250
"2019-01-07",48250
"2019-01-08",47650
"2019-01-09",49800
"2019-01-10",51500
"2019-01-11",51400
"2019-01-14",51100
"2019-01-15",51300
"2019-01-16",52800
"2019-01-17",52900
"2019-01-18",53700
"2019-01-21",54000
"2019-01-22",52200
"2019-01-23",51900
"2019-01-24",51600
"2019-01-25",53200
"2019-01-28",52900
"2019-01-29",52200
"2019-01-30",53100
"2019-01-31",52400
"2019-02-01",52800
"2019-02-07",52300
"2019-02-08",51200
"2019-02-11",50600
"2019-02-12",51100
"2019-02-13",51400
"2019-02-14",51700
"2019-02-15",51400
"2019-02-18",51800
"2019-02-19",52400
"2019-02-20",54900
"2019-02-21",54500
"2019-02-22",54000
"2019-02-25",54100
"2019-02-26",54100
"2019-02-27",54900
"2019-02-28",53000
"2019-03-04",52700
"2019-03-05",51900
"2019-03-06",51400
"2019-03-07",50100
"2019-03-08",49600
"2019-03-11",48300
"2019-03-12",48550
"2019-03-13",48850
"2019-03-14",49100
"2019-03-15",49200
"2019-03-18",49600
"2019-03-19",49100
"2019-03-20",48550
"2019-03-21",48050
"2019-03-22",47550
"2019-03-25",47000
"2019-03-26",47250
"2019-03-27",47650
"2019-03-28",47450
"2019-03-29",47500
"2019-04-01",48650
"2019-04-02",48750
"2019-04-03",49400
"2019-04-04",50100
"2019-04-05",49900
"2019-04-08",49750
"2019-04-09",49700
"2019-04-10",49750
"2019-04-11",50100
"2019-04-12",49050
"2019-04-15",49150
"2019-04-16",48600
"2019-04-17",48650
"2019-04-18",48350
"2019-04-19",48300
"2019-04-22",48750
"2019-04-23",48850
"2019-04-24",49050
"2019-04-25",49300
"2019-04-26",48150
"2019-04-29",49500
"2019-04-30",48100
"2019-05-02",48850
"2019-05-03",48650
"2019-05-07",47300
"2019-05-08",47700
"2019-05-09",45800
"2019-05-10",46000
"2019-05-13",45250
"2019-05-14",45050
"2019-05-15",46000
"2019-05-16",45950
"2019-05-17",45500
"2019-05-20",44900
"2019-05-21",44700
"2019-05-22",45100
"2019-05-23",44850
"2019-05-24",44400
"2019-05-27",46200
"2019-05-28",48050
"2019-05-29",47150
"2019-05-30",48850
"2019-05-31",48450
"2019-06-03",48650
"2019-06-04",47950
"2019-06-05",49150
"2019-06-07",49000
"2019-06-10",48900
"2019-06-11",48700
"2019-06-12",48250
"2019-06-13",48500
"2019-06-14",47650
"2019-06-17",47350
"2019-06-18",48600
"2019-06-19",49750
"2019-06-20",49550
"2019-06-21",50000
"2019-06-24",50400
"2019-06-25",50100
"2019-06-26",50100
"2019-06-27",50500
"2019-06-28",50500
"2019-07-01",51500
"2019-07-02",50800
"2019-07-03",50200
"2019-07-04",50600
"2019-07-05",50300
"2019-07-08",48600
"2019-07-09",48100
"2019-07-10",47850
"2019-07-11",49200
"2019-07-12",48650
"2019-07-15",48050
"2019-07-16",48000
"2019-07-17",47200
"2019-07-18",48150
"2019-07-19",48500
"2019-07-22",48300
"2019-07-23",47550
"2019-07-24",47050
"2019-07-25",46100
"2019-07-26",45650
"2019-07-29",45200
"2019-07-30",46450
"2019-07-31",46200
"2019-08-01",46150
"2019-08-02",45700
"2019-08-05",44600
"2019-08-06",43100
"2019-08-07",43100
"2019-08-08",43550
"2019-08-09",43750
"2019-08-12",43800
"2019-08-13",43300
"2019-08-14",44450
"2019-08-16",43350
"2019-08-19",45500
"2019-08-20",45800
"2019-08-21",45900
"2019-08-22",45200
"2019-08-23",44450
"2019-08-26",44400
"2019-08-27",43750
"2019-08-28",44650
"2019-08-29",44900
"2019-08-30",45950
"2019-09-02",45150
"2019-09-03",45950
"2019-09-04",46350
"2019-09-05",46000
"2019-09-06",46200
"2019-09-09",46800
"2019-09-10",47350
"2019-09-11",47650
"2019-09-16",49000
"2019-09-17",48350
"2019-09-18",47500
"2019-09-19",48100
"2019-09-20",48600
"2019-09-23",48150
"2019-09-24",48100
"2019-09-25",46900
"2019-09-26",47350
"2019-09-27",47650
"2019-09-30",48150
"2019-10-01",48500
"2019-10-02",48350
"2019-10-04",48500
"2019-10-07",48300
"2019-10-08",48850
"2019-10-10",48100
"2019-10-11",48500
"2019-10-14",49200
"2019-10-15",48600
"2019-10-16",48200
"2019-10-17",48400
"2019-10-18",49000
"2019-10-21",48700
"2019-10-22",48800
"2019-10-23",48450
"2019-10-24",47900
"2019-10-25",48150
"2019-10-28",49900
"2019-10-29",49450
"2019-10-30",49150
"2019-10-31",49750
"2019-11-01",48750
"2019-11-04",49450
"2019-11-05",50600
"2019-11-06",50300
"2019-11-07",50300
"2019-11-08",51000
"2019-11-11",49950
"2019-11-12",50000
"2019-11-13",49050
"2019-11-14",50100
"2019-11-15",49800
"2019-11-18",50300
"2019-11-19",50600
"2019-11-20",49950
"2019-11-21",49350
"2019-11-22",49600
"2019-11-25",50400
"2019-11-26",50300
"2019-11-27",50600
"2019-11-28",50600
"2019-11-29",50400
"2019-12-02",50900
"2019-12-03",50900
"2019-12-04",50900
"2019-12-05",51000
"2019-12-06",52500
"2019-12-09",52100
"2019-12-10",52500
"2019-12-11",53300
"2019-12-12",54500
"2019-12-13",54500
"2019-12-16",54400
"2019-12-17",54500
"2019-12-18",54400
"2019-12-19",54700
"2019-12-20",54300
"2019-12-23",53800
"2019-12-24",54500
"2019-12-26",54500
"2019-12-27",53700
"2019-12-30",54600
"2020-01-02",52600
"2020-01-03",53000
"2020-01-06",52200
"2020-01-07",53900
"2020-01-08",53100
"2020-01-09",53000
"2020-01-10",51700
"2020-01-13",52600
"2020-01-14",54500
"2020-01-15",54100
"2020-01-16",54800
"2020-01-17",54500
"2020-01-20",53800
"2020-01-21",53900
"2020-01-22",54500
"2020-01-23",54000
"2020-01-28",53000
"2020-01-29",53100
"2020-01-30",52300
"2020-01-31",52700
"2020-02-03",51900
"2020-02-04",50900
"2020-02-05",49700
"2020-02-06",50800
"2020-02-07",49800
"2020-02-10",49150
"2020-02-11",49300
"2020-02-12",49600
"2020-02-13",49150
"2020-02-14",48600
"2020-02-17",48150
"2020-02-18",47700
"2020-02-19",47100
"2020-02-20",47200
"2020-02-21",46700
"2020-02-24",45300
"2020-02-25",45950
"2020-02-26",45400
"2020-02-27",45500
"2020-02-28",43600
"2020-03-02",43950
"2020-03-03",44000
"2020-03-04",44100
"2020-03-05",44950
"2020-03-06",44700
"2020-03-09",43650
"2020-03-10",43350
"2020-03-11",41250
"2020-03-12",39000
"2020-03-13",36200
"2020-03-16",34150
"2020-03-17",31800
"2020-03-18",29500
"2020-03-19",26100
"2020-03-20",29650
"2020-03-23",26600
"2020-03-24",27700
"2020-03-25",29700
"2020-03-26",31200
"2020-03-27",31800
"2020-03-30",32750
"2020-03-31",34500
"2020-04-01",34650
"2020-04-02",34700
"2020-04-03",34250
"2020-04-06",36500
"2020-04-07",39050
"2020-04-08",38100
"2020-04-09",38800
"2020-04-10",38300
"2020-04-13",37450
"2020-04-14",38050
"2020-04-16",37950
"2020-04-17",38650
"2020-04-20",38950
"2020-04-21",38200
"2020-04-22",37950
"2020-04-23",39000
"2020-04-24",37950
"2020-04-27",38800
"2020-04-28",38700
"2020-04-29",39100
"2020-05-04",37700
"2020-05-06",38000
"2020-05-07",38000
"2020-05-08",38200
"2020-05-11",38050
"2020-05-12",36600
"2020-05-13",37950
"2020-05-14",37850
"2020-05-15",38250
"2020-05-18",38500
"2020-05-19",39150
"2020-05-20",39000
"2020-05-21",41150
"2020-05-22",41700
"2020-05-25",42800
"2020-05-26",47200
"2020-05-27",47150
"2020-05-28",46400
"2020-05-29",45550
"2020-06-01",46750
"2020-06-02",46900
"2020-06-03",49450
"2020-06-04",48600
"2020-06-05",48600
"2020-06-08",47600
"2020-06-09",47100
"2020-06-10",46500
"2020-06-11",45200
"2020-06-12",43750
"2020-06-15",40800
"2020-06-16",42500
"2020-06-17",42800
"2020-06-18",44150
"2020-06-19",43300
"2020-06-22",43800
"2020-06-23",45150
"2020-06-24",47550
"2020-06-25",47300
"2020-06-26",47700
"2020-06-29",47500
"2020-06-30",47900
"2020-07-01",48300
"2020-07-02",48150
"2020-07-03",47750
"2020-07-06",47450
"2020-07-07",47150
"2020-07-08",47400
"2020-07-09",48800
"2020-07-10",49750
"2020-07-13",52400
"2020-07-14",52800
"2020-07-15",54300
"2020-07-16",53100
"2020-07-17",52800
"2020-07-20",54400
"2020-07-21",55600
"2020-07-22",58800
"2020-07-23",61600
"2020-07-24",60300
"2020-07-27",60000
"2020-07-28",56200
"2020-07-29",55500
"2020-07-30",53900
"2020-07-31",53600
"2020-08-03",52900
"2020-08-04",54500
"2020-08-05",55500
"2020-08-06",55500
"2020-08-07",54700
"2020-08-10",55200
"2020-08-11",55000
"2020-08-12",55900
"2020-08-13",55900
"2020-08-14",55300
"2020-08-18",52200
"2020-08-19",52300
"2020-08-20",50200
"2020-08-21",50400
"2020-08-24",51300
"2020-08-25",53500
"2020-08-26",54500
"2020-08-27",53500
"2020-08-28",54400
"2020-08-31",54100
"2020-09-01",56800
"2020-09-02",56600
"2020-09-03",59200
"2020-09-04",69100
"2020-09-07",70200
"2020-09-08",64000
"2020-09-09",62100
"2020-09-10",63300
"2020-09-11",63800
"2020-09-14",61400
"2020-09-15",62000
"2020-09-16",59900
"2020-09-17",58800
"2020-09-18",59500
"2020-09-21",58500
"2020-09-22",55300
"2020-09-23",55500
"2020-09-24",54300
"2020-09-25",53800
"2020-09-28",55100
"2020-09-29",56500
"2020-10-05",59200
"2020-10-06",59200
"2020-10-07",58200
"2020-10-08",61300
"2020-10-12",60100
"2020-10-13",58800
"2020-10-14",57600
"2020-10-15",57100
"2020-10-16",55600
"2020-10-19",54900
"2020-10-20",54800
"2020-10-21",55800
"2020-10-22",54000
"2020-10-23",54000
"2020-10-26",52500
"2020-10-27",51500
"2020-10-28",52600
"2020-10-29",50800
"2020-10-30",49600
"2020-11-02",50100
"2020-11-03",51500
"2020-11-04",50000
"2020-11-05",52000
"2020-11-06",51400
"2020-11-09",54100
"2020-11-10",53900
"2020-11-11",55000
"2020-11-12",55900
"2020-11-13",55000
"2020-11-16",53800
"2020-11-17",53400
"2020-11-18",55400
"2020-11-19",54400
"2020-11-20",55400
"2020-11-23",58200
"2020-11-24",58400
"2020-11-25",57400
"2020-11-26",56100
"2020-11-27",55000
"2020-11-30",55100
"2020-12-01",55600
"2020-12-02",55400
"2020-12-03",54700
"2020-12-04",54200
"2020-12-07",52700
"2020-12-08",52600
"2020-12-09",55500
"2020-12-10",58400
"2020-12-11",59000
"2020-12-14",59200
"2020-12-15",59700
"2020-12-16",60700
"2020-12-17",59800
"2020-12-18",59800
"2020-12-21",64000
"2020-12-22",59900
"2020-12-23",61700
"2020-12-24",61900
"2020-12-28",61200
"2020-12-29",61200
"2020-12-30",63100
"2021-01-04",65000
"2021-01-05",66000
"2021-01-06",64600
"2021-01-07",73600
"2021-01-08",71400
"2021-01-11",69000
"2021-01-12",68300
"2021-01-13",68700
"2021-01-14",68200
"2021-01-15",65800
"2021-01-18",65600
"2021-01-19",68500
"2021-01-20",69800
"2021-01-21",71500
"2021-01-22",69900
"2021-01-25",69400
"2021-01-26",67300
"2021-01-27",67300
"2021-01-28",64400
"2021-01-29",61500
"2021-02-01",61900
"2021-02-02",62600
"2021-02-03",62800
"2021-02-04",62100
"2021-02-05",63600
"2021-02-08",63800
"2021-02-09",63200
"2021-02-10",63100
"2021-02-15",62100
"2021-02-16",62500
"2021-02-17",61600
"2021-02-18",61700
"2021-02-19",61100
"2021-02-22",61800
"2021-02-23",61200
"2021-02-24",59100
"2021-02-25",59900
"2021-02-26",57500
"2021-03-02",57400
"2021-03-03",57100
"2021-03-04",56200
"2021-03-05",55100
"2021-03-08",54500
"2021-03-09",58100
"2021-03-10",59400
"2021-03-11",59200
"2021-03-12",59700
"2021-03-15",61400
"2021-03-16",61300
"2021-03-17",60400
"2021-03-18",59800
"2021-03-19",59500
"2021-03-22",58100
"2021-03-23",57400
"2021-03-24",57800
"2021-03-25",58500
"2021-03-26",59600
"2021-03-29",60600
"2021-03-30",60900
"2021-03-31",60900
"2021-04-01",61200
"2021-04-02",60400
"2021-04-05",61000
"2021-04-06",59700
"2021-04-07",62000
"2021-04-08",61600
"2021-04-09",61000
"2021-04-12",60900
"2021-04-13",61000
"2021-04-14",60000
"2021-04-15",59900
"2021-04-16",58800
"2021-04-19",58300
"2021-04-20",59000
"2021-04-21",58400
"2021-04-22",59800
"2021-04-23",58900
"2021-04-26",58800
"2021-04-27",58300
"2021-04-28",57400
"2021-04-29",57200
"2021-04-30",56900
"2021-05-03",56500
"2021-05-04",55800
"2021-05-06",56900
"2021-05-07",57100
"2021-05-10",57800
"2021-05-11",57800
"2021-05-12",56200
"2021-05-13",55100
"2021-05-14",55200
"2021-05-17",54800
"2021-05-18",55100
"2021-05-20",54800
"2021-05-21",55400
"2021-05-24",55100
"2021-05-25",55500
"2021-05-26",56200
"2021-05-27",56700
"2021-05-28",56900
"2021-05-31",56800
"2021-06-01",57400
"2021-06-02",57900
"2021-06-03",57600
"2021-06-04",57000
"2021-06-07",59700
"2021-06-08",59000
"2021-06-09",57900
"2021-06-10",57200
"2021-06-11",57900
"2021-06-14",57500
"2021-06-15",57900
"2021-06-16",57900
"2021-06-17",56400
"2021-06-18",56800
"2021-06-21",55600
"2021-06-22",56200
"2021-06-23",55400
"2021-06-24",55500
"2021-06-25",55800
"2021-06-28",55800
"2021-06-29",55300
"2021-06-30",55900
"2021-07-01",56300
"2021-07-02",55700
"2021-07-05",56100
"2021-07-06",56800
"2021-07-07",56400
"2021-07-08",55700
"2021-07-09",55000
"2021-07-12",56200
"2021-07-13",56200
"2021-07-14",60600
"2021-07-15",60700
"2021-07-16",60600
"2021-07-19",61100
"2021-07-20",61500
"2021-07-21",63600
"2021-07-22",63100
"2021-07-23",63800
"2021-07-26",62200
"2021-07-27",63000
"2021-07-28",63800
"2021-07-29",64600
"2021-07-30",64900
"2021-08-02",63800
"2021-08-03",65500
"2021-08-04",65500
"2021-08-05",66700
"2021-08-06",66900
"2021-08-09",65700
"2021-08-10",65800
"2021-08-11",65300
"2021-08-12",65800
"2021-08-13",64300
"2021-08-17",62800
"2021-08-18",63800
"2021-08-19",62500
"2021-08-20",60900
"2021-08-23",62600
"2021-08-24",65000
"2021-08-25",64000
"2021-08-26",64600
"2021-08-27",68400
"2021-08-30",68500
"2021-08-31",68600
"2021-09-01",68000
"2021-09-02",68400
"2021-09-03",67600
"2021-09-06",68500
"2021-09-07",70300
"2021-09-08",69900
"2021-09-09",70000
"2021-09-10",70200
"2021-09-13",69800
"2021-09-14",69400
"2021-09-15",68900
"2021-09-16",69000
"2021-09-17",67700
"2021-09-23",68400
"2021-09-24",67600
"2021-09-27",68000
"2021-09-28",68300
"2021-09-29",66500
"2021-09-30",66700
"2021-10-01",66600
"2021-10-05",65700
"2021-10-06",63000
"2021-10-07",64800
"2021-10-08",63900
"2021-10-12",63300
"2021-10-13",63500
"2021-10-14",64400
"2021-10-15",64900
"2021-10-18",63900
"2021-10-19",64400
"2021-10-20",63500
"2021-10-21",62300
"2021-10-22",62400
"2021-10-25",62600
"2021-10-26",62300
"2021-10-27",63200
"2021-10-28",61300
"2021-10-29",58900
"2021-11-01",58900
"2021-11-02",60000
"2021-11-03",59300
"2021-11-04",59500
"2021-11-05",59300
