"","Price"
"2018-11-05",10664
"2018-11-06",10387
"2018-11-07",10664
"2018-11-08",10664
"2018-11-09",10710
"2018-11-12",10710
"2018-11-13",10618
"2018-11-14",10342
"2018-11-15",11449
"2018-11-16",11542
"2018-11-19",11680
"2018-11-20",11634
"2018-11-21",11449
"2018-11-22",11726
"2018-11-23",11819
"2018-11-26",12095
"2018-11-27",12279
"2018-11-28",12326
"2018-11-29",12279
"2018-11-30",12095
"2018-12-03",12095
"2018-12-04",12095
"2018-12-05",11726
"2018-12-06",11910
"2018-12-07",12049
"2018-12-10",11865
"2018-12-11",11726
"2018-12-12",12188
"2018-12-13",12926
"2018-12-14",12049
"2018-12-17",11865
"2018-12-18",11865
"2018-12-19",12095
"2018-12-20",12095
"2018-12-21",12049
"2018-12-24",12003
"2018-12-26",12003
"2018-12-27",11862
"2018-12-28",12144
"2019-01-02",11956
"2019-01-03",11862
"2019-01-04",11815
"2019-01-07",11909
"2019-01-08",11673
"2019-01-09",11673
"2019-01-10",11768
"2019-01-11",11956
"2019-01-14",11909
"2019-01-15",11956
"2019-01-16",12003
"2019-01-17",12238
"2019-01-18",12238
"2019-01-21",11956
"2019-01-22",12050
"2019-01-23",12097
"2019-01-24",11956
"2019-01-25",12097
"2019-01-28",12003
"2019-01-29",11956
"2019-01-30",11956
"2019-01-31",12097
"2019-02-01",12144
"2019-02-07",12050
"2019-02-08",11909
"2019-02-11",11956
"2019-02-12",11956
"2019-02-13",12050
"2019-02-14",12003
"2019-02-15",11956
"2019-02-18",11862
"2019-02-19",11720
"2019-02-20",11720
"2019-02-21",11673
"2019-02-22",11956
"2019-02-25",11815
"2019-02-26",11720
"2019-02-27",15203
"2019-02-28",15157
"2019-03-04",15533
"2019-03-05",15063
"2019-03-06",14780
"2019-03-07",14450
"2019-03-08",13556
"2019-03-11",13510
"2019-03-12",13697
"2019-03-13",13133
"2019-03-14",12992
"2019-03-15",13462
"2019-03-18",13415
"2019-03-19",13792
"2019-03-20",13650
"2019-03-21",13274
"2019-03-22",13085
"2019-03-25",12945
"2019-03-26",12897
"2019-03-27",14074
"2019-03-28",13274
"2019-03-29",13510
"2019-04-01",13603
"2019-04-02",13603
"2019-04-03",13603
"2019-04-04",13510
"2019-04-05",14027
"2019-04-08",13697
"2019-04-09",13650
"2019-04-10",13650
"2019-04-11",13697
"2019-04-12",13885
"2019-04-15",13556
"2019-04-16",13415
"2019-04-17",13603
"2019-04-18",13321
"2019-04-19",13510
"2019-04-22",13603
"2019-04-23",13650
"2019-04-24",13933
"2019-04-25",13933
"2019-04-26",14074
"2019-04-29",14498
"2019-04-30",13980
"2019-05-02",13980
"2019-05-03",14262
"2019-05-07",14121
"2019-05-08",14121
"2019-05-09",13462
"2019-05-10",13697
"2019-05-13",13510
"2019-05-14",13745
"2019-05-15",14121
"2019-05-16",14027
