"","Price"
"2018-11-05",104000
"2018-11-06",100500
"2018-11-07",97100
"2018-11-08",99600
"2018-11-09",96800
"2018-11-12",99100
"2018-11-13",96900
"2018-11-14",95000
"2018-11-15",97700
"2018-11-16",99200
"2018-11-19",98300
"2018-11-20",98600
"2018-11-21",99800
"2018-11-22",98200
"2018-11-23",96100
"2018-11-26",98000
"2018-11-27",1e+05
"2018-11-28",107500
"2018-11-29",106500
"2018-11-30",104500
"2018-12-03",106000
"2018-12-04",105500
"2018-12-05",104500
"2018-12-06",106000
"2018-12-07",108500
"2018-12-10",104000
"2018-12-11",105500
"2018-12-12",111500
"2018-12-13",112000
"2018-12-14",113500
"2018-12-17",115500
"2018-12-18",112000
"2018-12-19",112000
"2018-12-20",110500
"2018-12-21",110500
"2018-12-24",111000
"2018-12-26",103500
"2018-12-27",104500
"2018-12-28",107000
"2019-01-02",106500
"2019-01-03",92300
"2019-01-04",90200
"2019-01-07",90100
"2019-01-08",91700
"2019-01-09",95200
"2019-01-10",98000
"2019-01-11",96600
"2019-01-14",94600
"2019-01-15",95600
"2019-01-16",96100
"2019-01-17",95200
"2019-01-18",98800
"2019-01-21",98800
"2019-01-22",99200
"2019-01-23",100500
"2019-01-24",96500
"2019-01-25",98600
"2019-01-28",101500
"2019-01-29",101500
"2019-01-30",103000
"2019-01-31",107000
"2019-02-01",108000
"2019-02-07",107000
"2019-02-08",104500
"2019-02-11",103000
"2019-02-12",97300
"2019-02-13",97500
"2019-02-14",96300
"2019-02-15",96300
"2019-02-18",99200
"2019-02-19",1e+05
"2019-02-20",103500
"2019-02-21",103500
"2019-02-22",101500
"2019-02-25",106500
"2019-02-26",105500
"2019-02-27",107000
"2019-02-28",108000
"2019-03-04",107000
"2019-03-05",105000
"2019-03-06",104000
"2019-03-07",98800
"2019-03-08",98700
"2019-03-11",97700
"2019-03-12",101000
"2019-03-13",1e+05
"2019-03-14",100500
"2019-03-15",104500
"2019-03-18",101500
"2019-03-19",101000
"2019-03-20",99400
"2019-03-21",99600
"2019-03-22",98500
"2019-03-25",96100
"2019-03-26",95000
"2019-03-27",94900
"2019-03-28",92400
"2019-03-29",92900
"2019-04-01",96600
"2019-04-02",96900
"2019-04-03",98200
"2019-04-04",98400
"2019-04-05",97500
"2019-04-08",97900
"2019-04-09",97200
"2019-04-10",97300
"2019-04-11",95900
"2019-04-12",96200
"2019-04-15",98300
"2019-04-16",97900
"2019-04-17",95900
"2019-04-18",94200
"2019-04-19",94900
"2019-04-22",96000
"2019-04-23",95400
"2019-04-24",92500
"2019-04-25",92900
"2019-04-26",91200
"2019-04-29",93000
"2019-04-30",93100
"2019-05-02",94300
"2019-05-03",92700
"2019-05-07",91200
"2019-05-08",90800
"2019-05-09",89300
"2019-05-10",88800
"2019-05-13",89100
"2019-05-14",88300
"2019-05-15",90000
"2019-05-16",88100
"2019-05-17",87300
"2019-05-20",85700
"2019-05-21",87400
"2019-05-22",88200
"2019-05-23",86200
"2019-05-24",85200
"2019-05-27",87100
"2019-05-28",88900
"2019-05-29",88000
"2019-05-30",88000
"2019-05-31",90300
"2019-06-03",92700
"2019-06-04",93100
"2019-06-05",93900
"2019-06-07",93000
"2019-06-10",93200
"2019-06-11",94100
"2019-06-12",94400
"2019-06-13",94900
"2019-06-14",94200
"2019-06-17",94200
"2019-06-18",93400
"2019-06-19",94000
"2019-06-20",94200
"2019-06-21",93200
"2019-06-24",93800
"2019-06-25",92200
"2019-06-26",92600
"2019-06-27",93700
"2019-06-28",93300
"2019-07-01",96200
"2019-07-02",96300
"2019-07-03",95400
"2019-07-04",95700
"2019-07-05",94800
"2019-07-08",91900
"2019-07-09",91400
"2019-07-10",87200
"2019-07-11",87600
"2019-07-12",87900
"2019-07-15",92500
"2019-07-16",94100
"2019-07-17",92000
"2019-07-18",91200
"2019-07-19",91000
"2019-07-22",90400
"2019-07-23",90800
"2019-07-24",90900
"2019-07-25",87900
"2019-07-26",80300
"2019-07-29",76700
"2019-07-30",76000
"2019-07-31",75300
"2019-08-01",74500
"2019-08-02",72700
"2019-08-05",68800
"2019-08-06",68600
"2019-08-07",68000
"2019-08-08",68600
"2019-08-09",68500
"2019-08-12",69200
"2019-08-13",68100
"2019-08-14",67900
"2019-08-16",65000
"2019-08-19",67400
"2019-08-20",68200
"2019-08-21",69900
"2019-08-22",69100
"2019-08-23",68100
"2019-08-26",66100
"2019-08-27",66200
"2019-08-28",64900
"2019-08-29",64900
"2019-08-30",66400
"2019-09-02",66400
"2019-09-03",68100
"2019-09-04",67300
"2019-09-05",67900
"2019-09-06",65900
"2019-09-09",66400
"2019-09-10",69000
"2019-09-11",72800
"2019-09-16",71900
"2019-09-17",71600
"2019-09-18",71300
"2019-09-19",70700
"2019-09-20",70800
"2019-09-23",71100
"2019-09-24",72500
"2019-09-25",68700
"2019-09-26",67200
"2019-09-27",66700
"2019-09-30",69500
"2019-10-01",69700
"2019-10-02",68300
"2019-10-04",68100
"2019-10-07",68000
"2019-10-08",70300
"2019-10-10",68300
"2019-10-11",69000
"2019-10-14",69900
"2019-10-15",71100
"2019-10-16",69900
"2019-10-17",68100
"2019-10-18",67800
"2019-10-21",66900
"2019-10-22",67200
"2019-10-23",66000
"2019-10-24",64400
"2019-10-25",64100
"2019-10-28",64700
"2019-10-29",63700
"2019-10-30",62900
"2019-10-31",62900
"2019-11-01",62200
"2019-11-04",64200
"2019-11-05",64700
"2019-11-06",64700
"2019-11-07",64900
"2019-11-08",65100
"2019-11-11",64600
"2019-11-12",64100
"2019-11-13",63100
"2019-11-14",63800
"2019-11-15",66200
"2019-11-18",65400
"2019-11-19",64300
"2019-11-20",62600
"2019-11-21",60800
"2019-11-22",60700
"2019-11-25",62600
"2019-11-26",64100
"2019-11-27",63100
"2019-11-28",63300
"2019-11-29",61900
"2019-12-02",62500
"2019-12-03",61700
"2019-12-04",60800
"2019-12-05",59700
"2019-12-06",60200
"2019-12-09",61200
"2019-12-10",60700
"2019-12-11",60400
"2019-12-12",61900
"2019-12-13",63100
"2019-12-16",63600
"2019-12-17",63800
"2019-12-18",63400
"2019-12-19",63000
"2019-12-20",64000
"2019-12-23",63000
"2019-12-24",61800
"2019-12-26",61800
"2019-12-27",62700
"2019-12-30",62600
"2020-01-02",62800
"2020-01-03",62800
"2020-01-06",60500
"2020-01-07",61600
"2020-01-08",58600
"2020-01-09",59500
"2020-01-10",61800
"2020-01-13",62800
"2020-01-14",64400
"2020-01-15",64900
"2020-01-16",64100
"2020-01-17",63800
"2020-01-20",64600
"2020-01-21",64400
"2020-01-22",65200
"2020-01-23",63000
"2020-01-28",59200
"2020-01-29",59000
"2020-01-30",57400
"2020-01-31",55800
"2020-02-03",54300
"2020-02-04",54600
"2020-02-05",54800
"2020-02-06",58900
"2020-02-07",58500
"2020-02-10",58900
"2020-02-11",65900
"2020-02-12",65500
"2020-02-13",63800
"2020-02-14",62100
"2020-02-17",61900
"2020-02-18",61500
"2020-02-19",60000
"2020-02-20",58300
"2020-02-21",56100
"2020-02-24",52800
"2020-02-25",53300
"2020-02-26",52300
"2020-02-27",52400
"2020-02-28",49250
"2020-03-02",49200
"2020-03-03",49900
"2020-03-04",50100
"2020-03-05",51200
"2020-03-06",51200
"2020-03-09",47900
"2020-03-10",47500
"2020-03-11",45650
"2020-03-12",41250
"2020-03-13",37450
"2020-03-16",36700
"2020-03-17",36250
"2020-03-18",33700
"2020-03-19",26600
"2020-03-20",30300
"2020-03-23",27100
"2020-03-24",30150
"2020-03-25",33400
"2020-03-26",33600
"2020-03-27",34200
"2020-03-30",33950
"2020-03-31",34800
"2020-04-01",33450
"2020-04-02",34700
"2020-04-03",34650
"2020-04-06",36200
"2020-04-07",37200
"2020-04-08",36750
"2020-04-09",38500
"2020-04-10",38500
"2020-04-13",37300
"2020-04-14",38700
"2020-04-16",38550
"2020-04-17",39550
"2020-04-20",39750
"2020-04-21",39150
"2020-04-22",39100
"2020-04-23",39250
"2020-04-24",37800
"2020-04-27",39800
"2020-04-28",39300
"2020-04-29",39950
"2020-05-04",38450
"2020-05-06",38650
"2020-05-07",38800
"2020-05-08",41000
"2020-05-11",39350
"2020-05-12",38500
"2020-05-13",37900
"2020-05-14",37800
"2020-05-15",37800
"2020-05-18",37800
"2020-05-19",38900
"2020-05-20",39650
"2020-05-21",43300
"2020-05-22",41100
"2020-05-25",41200
"2020-05-26",44200
"2020-05-27",44800
"2020-05-28",43350
"2020-05-29",39400
"2020-06-01",39400
"2020-06-02",39550
"2020-06-03",41350
"2020-06-04",40850
"2020-06-05",41950
"2020-06-08",42750
"2020-06-09",42350
"2020-06-10",42000
"2020-06-11",40850
"2020-06-12",38800
"2020-06-15",36200
"2020-06-16",38950
"2020-06-17",38700
"2020-06-18",38250
"2020-06-19",38900
"2020-06-22",38200
"2020-06-23",37550
"2020-06-24",38200
"2020-06-25",37700
"2020-06-26",37100
"2020-06-29",35950
"2020-06-30",37000
"2020-07-01",36900
"2020-07-02",39700
"2020-07-03",40450
"2020-07-06",42100
"2020-07-07",41550
"2020-07-08",42900
"2020-07-09",47500
"2020-07-10",45300
"2020-07-13",46900
"2020-07-14",43850
"2020-07-15",44850
"2020-07-16",44950
"2020-07-17",43550
"2020-07-20",45400
"2020-07-21",59000
"2020-07-22",60200
"2020-07-23",56900
"2020-07-24",53500
"2020-07-27",53700
"2020-07-28",52900
"2020-07-29",55200
"2020-07-30",56200
"2020-07-31",56100
"2020-08-03",54500
"2020-08-04",57000
"2020-08-05",64100
"2020-08-06",61200
"2020-08-07",61400
"2020-08-10",64800
"2020-08-11",63500
"2020-08-12",65600
"2020-08-13",63000
"2020-08-14",60900
"2020-08-18",56400
"2020-08-19",60600
"2020-08-20",59700
"2020-08-21",61200
"2020-08-24",68300
"2020-08-25",68200
"2020-08-26",68700
"2020-08-27",63900
"2020-08-28",63100
"2020-08-31",64700
"2020-09-01",64900
"2020-09-02",65800
"2020-09-03",65900
"2020-09-04",67700
"2020-09-07",70000
"2020-09-08",70000
"2020-09-09",71800
"2020-09-10",71800
"2020-09-11",67800
"2020-09-14",66800
"2020-09-15",66700
"2020-09-16",65400
"2020-09-17",61900
"2020-09-18",62800
"2020-09-21",60000
"2020-09-22",58000
"2020-09-23",56600
"2020-09-24",53900
"2020-09-25",55100
"2020-09-28",57000
"2020-09-29",57000
"2020-10-05",59500
"2020-10-06",59100
"2020-10-07",59100
"2020-10-08",64200
"2020-10-12",62800
"2020-10-13",62700
"2020-10-14",62000
"2020-10-15",61900
"2020-10-16",60600
"2020-10-19",59500
"2020-10-20",59500
"2020-10-21",62200
"2020-10-22",61300
"2020-10-23",62700
"2020-10-26",60100
"2020-10-27",60300
"2020-10-28",65300
"2020-10-29",66200
"2020-10-30",61800
"2020-11-02",64800
"2020-11-03",65100
"2020-11-04",59700
"2020-11-05",64700
"2020-11-06",65100
"2020-11-09",69100
"2020-11-10",68600
"2020-11-11",66100
"2020-11-12",66500
"2020-11-13",65400
"2020-11-16",65800
"2020-11-17",67200
"2020-11-18",67500
"2020-11-19",66000
"2020-11-20",66200
"2020-11-23",66500
"2020-11-24",68800
"2020-11-25",69000
"2020-11-26",68600
"2020-11-27",67800
"2020-11-30",69300
"2020-12-01",69100
"2020-12-02",72300
"2020-12-03",72000
"2020-12-04",70400
"2020-12-07",69800
"2020-12-08",67700
"2020-12-09",69000
"2020-12-10",68200
"2020-12-11",69000
"2020-12-14",67500
"2020-12-15",68200
"2020-12-16",71500
"2020-12-17",76400
"2020-12-18",76800
"2020-12-21",87600
"2020-12-22",82300
"2020-12-23",82200
"2020-12-24",86300
"2020-12-28",81900
"2020-12-29",91800
"2020-12-30",93000
"2021-01-04",98500
"2021-01-05",99800
"2021-01-06",96700
"2021-01-07",99300
"2021-01-08",99600
"2021-01-11",107000
"2021-01-12",103000
"2021-01-13",108000
"2021-01-14",108000
"2021-01-15",102500
"2021-01-18",98500
"2021-01-19",103500
"2021-01-20",105000
"2021-01-21",107000
"2021-01-22",107500
"2021-01-25",106000
"2021-01-26",106000
"2021-01-27",103000
"2021-01-28",103000
"2021-01-29",98400
"2021-02-01",108500
"2021-02-02",108500
"2021-02-03",107000
"2021-02-04",102500
"2021-02-05",102500
"2021-02-08",106000
"2021-02-09",103500
"2021-02-10",114000
"2021-02-15",119000
"2021-02-16",120000
"2021-02-17",117000
"2021-02-18",124000
"2021-02-19",122500
"2021-02-22",120000
"2021-02-23",117500
"2021-02-24",108500
"2021-02-25",122500
"2021-02-26",125000
"2021-03-02",122000
"2021-03-03",123500
"2021-03-04",127000
"2021-03-05",137500
"2021-03-08",125000
"2021-03-09",122000
"2021-03-10",117500
"2021-03-11",120000
"2021-03-12",124500
"2021-03-15",123500
"2021-03-16",127500
"2021-03-17",125000
"2021-03-18",120000
"2021-03-19",115500
"2021-03-22",116000
"2021-03-23",114500
"2021-03-24",113000
"2021-03-25",113000
"2021-03-26",111000
"2021-03-29",119000
"2021-03-30",118000
"2021-03-31",121500
"2021-04-01",119000
"2021-04-02",116000
"2021-04-05",115000
"2021-04-06",116000
"2021-04-07",121500
"2021-04-08",124000
"2021-04-09",120000
"2021-04-12",118000
"2021-04-13",117500
"2021-04-14",121000
"2021-04-15",124500
"2021-04-16",130500
"2021-04-19",131500
"2021-04-20",134500
"2021-04-21",129000
"2021-04-22",143000
"2021-04-23",144500
"2021-04-26",139000
"2021-04-27",141500
"2021-04-28",134500
"2021-04-29",126000
"2021-04-30",125000
"2021-05-03",121000
"2021-05-04",120000
"2021-05-06",121500
"2021-05-07",121000
"2021-05-10",122500
"2021-05-11",116500
"2021-05-12",115000
"2021-05-13",116000
"2021-05-14",116500
"2021-05-17",123000
"2021-05-18",125000
"2021-05-20",124000
"2021-05-21",127500
"2021-05-24",121500
"2021-05-25",122000
"2021-05-26",123000
"2021-05-27",132500
"2021-05-28",126000
"2021-05-31",127000
"2021-06-01",126000
"2021-06-02",133500
"2021-06-03",130500
"2021-06-04",129000
"2021-06-07",126000
"2021-06-08",122500
"2021-06-09",119000
"2021-06-10",122500
"2021-06-11",122500
"2021-06-14",123000
"2021-06-15",120000
"2021-06-16",119000
"2021-06-17",116500
"2021-06-18",116000
"2021-06-21",112500
"2021-06-22",116000
"2021-06-23",116500
"2021-06-24",114000
"2021-06-25",117000
"2021-06-28",117000
"2021-06-29",119000
"2021-06-30",117500
"2021-07-01",122500
"2021-07-02",122000
"2021-07-05",122500
"2021-07-06",121500
"2021-07-07",119500
"2021-07-08",115500
"2021-07-09",114000
"2021-07-12",113000
"2021-07-13",114500
"2021-07-14",116000
"2021-07-15",116000
"2021-07-16",113500
"2021-07-19",114500
"2021-07-20",117000
"2021-07-21",114500
"2021-07-22",119000
"2021-07-23",119500
"2021-07-26",117500
"2021-07-27",120000
"2021-07-28",125000
"2021-07-29",118000
"2021-07-30",114000
"2021-08-02",113000
"2021-08-03",113000
"2021-08-04",115000
"2021-08-05",114500
"2021-08-06",114000
"2021-08-09",114000
"2021-08-10",112500
"2021-08-11",112500
"2021-08-12",111000
"2021-08-13",107000
"2021-08-17",103500
"2021-08-18",107500
"2021-08-19",105500
"2021-08-20",101500
"2021-08-23",105500
"2021-08-24",108000
"2021-08-25",115000
"2021-08-26",120000
"2021-08-27",123000
"2021-08-30",126000
"2021-08-31",127000
"2021-09-01",126000
"2021-09-02",129000
"2021-09-03",128500
"2021-09-06",139000
"2021-09-07",139500
"2021-09-08",137000
"2021-09-09",141000
"2021-09-10",142000
"2021-09-13",143000
"2021-09-14",139500
"2021-09-15",142000
"2021-09-16",146000
"2021-09-17",142000
"2021-09-23",143000
"2021-09-24",138500
"2021-09-27",145500
"2021-09-28",156500
"2021-09-29",160500
"2021-09-30",161000
"2021-10-01",160500
"2021-10-05",161000
"2021-10-06",151000
"2021-10-07",140000
"2021-10-08",136000
"2021-10-12",143500
"2021-10-13",145500
"2021-10-14",146000
"2021-10-15",143500
"2021-10-18",142500
"2021-10-19",143500
"2021-10-20",139500
"2021-10-21",139000
"2021-10-22",136000
"2021-10-25",139000
"2021-10-26",137500
"2021-10-27",134500
"2021-10-28",130500
"2021-10-29",129500
"2021-11-01",126500
"2021-11-02",126500
"2021-11-03",127000
"2021-11-04",124000
"2021-11-05",121000
