"","Price"
"2018-11-05",103700
"2018-11-06",100600
"2018-11-07",97500
"2018-11-08",104000
"2018-11-09",100400
"2018-11-12",101200
"2018-11-13",102700
"2018-11-14",104300
"2018-11-15",109900
"2018-11-16",108700
"2018-11-19",107600
"2018-11-20",106200
"2018-11-21",104800
"2018-11-22",105700
"2018-11-23",103600
"2018-11-26",109600
"2018-11-27",114100
"2018-11-28",113200
"2018-11-29",109100
"2018-11-30",108300
"2018-12-03",109000
"2018-12-04",109100
"2018-12-05",103800
"2018-12-06",99400
"2018-12-07",99400
"2018-12-10",95500
"2018-12-11",97200
"2018-12-12",96800
"2018-12-13",96400
"2018-12-14",92700
"2018-12-17",91200
"2018-12-18",89900
"2018-12-19",92900
"2018-12-20",92500
"2018-12-21",95100
"2018-12-24",94600
"2018-12-26",92300
"2018-12-27",90900
"2018-12-28",92400
"2019-01-02",90800
"2019-01-03",89900
"2019-01-04",88800
"2019-01-07",93000
"2019-01-08",92000
"2019-01-09",94000
"2019-01-10",96300
"2019-01-11",95500
"2019-01-14",96000
"2019-01-15",94500
"2019-01-16",94000
"2019-01-17",90700
"2019-01-18",89300
"2019-01-21",87800
"2019-01-22",88000
"2019-01-23",88500
"2019-01-24",88400
"2019-01-25",90600
"2019-01-28",90400
"2019-01-29",88000
"2019-01-30",88200
"2019-01-31",90300
"2019-02-01",89200
"2019-02-07",92900
"2019-02-08",92100
"2019-02-11",92900
"2019-02-12",92200
"2019-02-13",94500
"2019-02-14",94600
"2019-02-15",97600
"2019-02-18",95500
"2019-02-19",94400
"2019-02-20",94800
"2019-02-21",95700
"2019-02-22",95300
"2019-02-25",98300
"2019-02-26",97200
"2019-02-27",95900
"2019-02-28",94100
"2019-03-04",93100
"2019-03-05",91900
"2019-03-06",93600
"2019-03-07",92600
"2019-03-08",92200
"2019-03-11",92300
"2019-03-12",96200
"2019-03-13",96400
"2019-03-14",94500
"2019-03-15",91600
"2019-03-18",93500
"2019-03-19",92700
"2019-03-20",90600
"2019-03-21",90800
"2019-03-22",90700
"2019-03-25",88700
"2019-03-26",90900
"2019-03-27",88200
