"","Price"
"2018-11-05",4330
"2018-11-06",4065
"2018-11-07",3900
"2018-11-08",3905
"2018-11-09",3815
"2018-11-12",3600
"2018-11-13",3640
"2018-11-14",3580
"2018-11-15",3630
"2018-11-16",3705
"2018-11-19",3950
"2018-11-20",4040
"2018-11-21",3920
"2018-11-22",3800
"2018-11-23",3650
"2018-11-26",3730
"2018-11-27",3885
"2018-11-28",3865
"2018-11-29",3705
"2018-11-30",3650
"2018-12-03",3690
"2018-12-04",3675
"2018-12-05",3680
"2018-12-06",3510
"2018-12-07",3570
"2018-12-10",3345
"2018-12-11",3275
"2018-12-12",3315
"2018-12-13",3400
"2018-12-14",3385
"2018-12-17",3255
"2018-12-18",3160
"2018-12-19",3220
"2018-12-20",3140
"2018-12-21",3095
"2018-12-24",2980
"2018-12-26",2850
"2018-12-27",3095
"2018-12-28",3220
"2019-01-02",3165
"2019-01-03",3000
"2019-01-04",3400
"2019-01-07",3450
"2019-01-08",3350
"2019-01-09",3430
"2019-01-10",3385
"2019-01-11",3360
"2019-01-14",3340
"2019-01-15",3395
"2019-01-16",3425
"2019-01-17",3635
"2019-01-18",3695
"2019-01-21",3670
"2019-01-22",3580
"2019-01-23",3700
"2019-01-24",3800
"2019-01-25",3695
"2019-01-28",3730
"2019-01-29",3625
"2019-01-30",3690
"2019-01-31",3655
"2019-02-01",3600
"2019-02-07",3635
"2019-02-08",3760
"2019-02-11",3760
"2019-02-12",3755
"2019-02-13",3745
"2019-02-14",3830
"2019-02-15",3740
"2019-02-18",3685
"2019-02-19",3730
"2019-02-20",3860
"2019-02-21",3745
"2019-02-22",3685
"2019-02-25",3655
"2019-02-26",3615
"2019-02-27",3615
"2019-02-28",3505
"2019-03-04",3540
"2019-03-05",3500
"2019-03-06",3405
"2019-03-07",3320
"2019-03-08",3195
"2019-03-11",3155
"2019-03-12",3225
"2019-03-13",3240
"2019-03-14",3320
"2019-03-15",3255
"2019-03-18",3325
"2019-03-19",3285
"2019-03-20",3190
"2019-03-21",3075
"2019-03-22",2350
"2019-03-25",2230
"2019-03-26",2285
"2019-03-27",2200
"2019-03-28",2180
"2019-03-29",2025
"2019-04-01",2100
"2019-04-02",2135
"2019-04-03",2560
"2019-04-04",2470
"2019-04-05",2345
"2019-04-08",2310
"2019-04-09",2310
"2019-04-10",2255
"2019-04-11",2555
"2019-04-12",2515
"2019-04-15",2430
"2019-04-16",2365
"2019-04-17",2415
"2019-04-18",2385
"2019-04-19",2410
"2019-04-22",2455
"2019-04-23",2465
"2019-04-24",2420
"2019-04-25",2325
"2019-04-26",2370
"2019-04-29",2350
"2019-04-30",2320
"2019-05-02",2345
"2019-05-03",2340
"2019-05-07",2330
"2019-05-08",2290
"2019-05-09",2225
"2019-05-10",2160
"2019-05-13",2155
"2019-05-14",2135
"2019-05-15",2155
"2019-05-16",2100
"2019-05-17",2135
"2019-05-20",2065
"2019-05-21",2045
"2019-05-22",2030
"2019-05-23",1935
"2019-05-24",1970
"2019-05-27",1870
"2019-05-28",1915
"2019-05-29",1880
"2019-05-30",1895
"2019-05-31",1875
"2019-06-03",1895
"2019-06-04",1930
"2019-06-05",1915
"2019-06-07",1940
"2019-06-10",1955
"2019-06-11",2120
"2019-06-12",2015
"2019-06-13",2000
"2019-06-14",1940
"2019-06-17",2020
"2019-06-18",2020
"2019-06-19",1995
"2019-06-20",2000
"2019-06-21",2600
"2019-06-24",2365
"2019-06-25",3070
"2019-06-26",2830
"2019-06-27",2535
"2019-06-28",2650
"2019-07-01",2420
"2019-07-02",2790
"2019-07-03",2825
"2019-07-04",2605
"2019-07-05",2535
"2019-07-08",2550
"2019-07-09",2430
"2019-07-10",2440
"2019-07-11",2405
"2019-07-12",2365
"2019-07-15",2300
"2019-07-16",2285
"2019-07-17",2230
"2019-07-18",2195
"2019-07-19",2345
"2019-07-22",2360
"2019-07-23",2280
"2019-07-24",2210
"2019-07-25",2270
"2019-07-26",2210
"2019-07-29",2040
"2019-07-30",2145
"2019-07-31",2125
"2019-08-01",2045
"2019-08-02",2035
"2019-08-05",1865
"2019-08-06",1710
"2019-08-07",1730
"2019-08-08",1810
"2019-08-09",1840
"2019-08-12",1875
"2019-08-13",1425
"2019-08-14",1425
"2019-08-16",1725
"2019-08-19",1660
"2019-08-20",1695
"2019-08-21",1790
"2019-08-22",1800
"2019-08-23",1810
"2019-08-26",1890
"2019-08-27",1815
"2019-08-28",1825
"2019-08-29",1795
"2019-08-30",1830
"2019-09-02",1830
"2019-09-03",1860
"2019-09-04",1820
"2019-09-05",1840
"2019-09-06",1860
"2019-09-09",1895
"2019-09-10",1945
"2019-09-11",1950
"2019-09-16",2065
"2019-09-17",2545
"2019-09-18",2450
"2019-09-19",2250
"2019-09-20",2315
"2019-09-23",2290
"2019-09-24",2290
"2019-09-25",2245
"2019-09-26",2130
"2019-09-27",2110
"2019-09-30",2170
"2019-10-01",2165
"2019-10-02",2000
"2019-10-04",1975
"2019-10-07",2100
"2019-10-08",2255
"2019-10-10",2020
"2019-10-11",1975
"2019-10-14",2010
"2019-10-15",1960
"2019-10-16",1970
"2019-10-17",2005
"2019-10-18",2010
"2019-10-21",1980
"2019-10-22",1945
"2019-10-23",1990
"2019-10-24",2005
"2019-10-25",2010
"2019-10-28",2035
"2019-10-29",2190
"2019-10-30",2190
"2019-10-31",2000
"2019-11-01",1970
"2019-11-04",1945
"2019-11-05",1940
"2019-11-06",1940
"2019-11-07",1920
"2019-11-08",1950
"2019-11-11",1955
"2019-11-12",1945
"2019-11-13",2005
"2019-11-14",2310
"2019-11-15",2290
"2019-11-18",2205
"2019-11-19",2225
"2019-11-20",2190
"2019-11-21",2090
"2019-11-22",2045
"2019-11-25",2080
"2019-11-26",2105
"2019-11-27",2080
"2019-11-28",2055
"2019-11-29",2045
"2019-12-02",2035
"2019-12-03",2065
"2019-12-04",2070
"2019-12-05",2130
"2019-12-06",2125
"2019-12-09",2280
"2019-12-10",2220
"2019-12-11",2595
"2019-12-12",2685
"2019-12-13",2735
"2019-12-16",2925
"2019-12-17",2975
"2019-12-18",2940
"2019-12-19",3820
"2019-12-20",3590
"2019-12-23",3520
"2019-12-24",3420
"2019-12-26",3150
"2019-12-27",3200
"2019-12-30",3105
"2020-01-02",3235
"2020-01-03",3180
"2020-01-06",3345
"2020-01-07",3060
"2020-01-08",2555
"2020-01-09",2615
"2020-01-10",2435
"2020-01-13",2440
"2020-01-14",2490
"2020-01-15",2335
"2020-01-16",2340
"2020-01-17",2245
"2020-01-20",2050
"2020-01-21",2045
"2020-01-22",2020
"2020-01-23",2025
"2020-01-28",2045
"2020-01-29",2020
"2020-01-30",2030
"2020-01-31",1955
"2020-02-03",1975
"2020-02-04",2090
"2020-02-05",2115
"2020-02-06",2310
"2020-02-07",2370
"2020-02-10",2185
"2020-02-11",2095
"2020-02-12",2295
"2020-02-13",2495
"2020-02-14",2450
"2020-02-17",2535
"2020-02-18",2440
"2020-02-19",2380
"2020-02-20",2220
"2020-02-21",2265
"2020-02-24",2265
"2020-02-25",2330
"2020-02-26",2500
"2020-02-27",2320
"2020-02-28",2270
"2020-03-02",2300
"2020-03-03",2305
"2020-03-04",2340
"2020-03-05",2340
"2020-03-06",2330
"2020-03-09",2305
"2020-03-10",2280
"2020-03-11",2375
"2020-03-12",2440
"2020-03-13",2400
"2020-03-16",2330
"2020-03-17",2225
"2020-03-18",2180
"2020-03-19",2070
"2020-03-20",2030
"2020-03-23",1830
"2020-03-24",1885
"2020-03-25",1920
"2020-03-26",1920
"2020-03-27",1980
"2020-03-30",2195
"2020-03-31",2355
"2020-04-01",2260
"2020-04-02",2240
"2020-04-03",2155
"2020-04-06",2340
"2020-04-07",2295
"2020-04-08",2410
"2020-04-09",2505
"2020-04-10",2780
"2020-04-13",2520
"2020-04-14",2390
"2020-04-16",2470
"2020-04-17",2465
"2020-04-20",2550
"2020-04-21",2430
"2020-04-22",2695
"2020-04-23",2700
"2020-04-24",2670
"2020-04-27",2750
"2020-04-28",2625
"2020-04-29",2600
"2020-05-04",2585
"2020-05-06",2590
"2020-05-07",2765
"2020-05-08",2720
"2020-05-11",2810
"2020-05-12",2795
"2020-05-13",2935
"2020-05-14",3005
"2020-05-15",3140
"2020-05-18",2855
"2020-05-19",2765
"2020-05-20",2770
"2020-05-21",2695
"2020-05-22",2565
"2020-05-25",2645
"2020-05-26",2705
"2020-05-27",2675
"2020-05-28",2650
"2020-05-29",2610
"2020-06-01",2610
"2020-06-02",2645
"2020-06-03",2545
"2020-06-04",2555
"2020-06-05",2695
"2020-06-08",2725
"2020-06-09",2655
"2020-06-10",2645
"2020-06-11",2660
"2020-06-12",2605
"2020-06-15",2345
"2020-06-16",2510
"2020-06-17",2480
"2020-06-18",2415
"2020-06-19",2430
"2020-06-22",2385
"2020-06-23",2330
"2020-06-24",2305
"2020-06-25",2260
"2020-06-26",2255
"2020-06-29",2115
"2020-06-30",2195
"2020-07-01",2100
"2020-07-02",2090
"2020-07-03",2090
"2020-07-06",2160
"2020-07-07",2130
"2020-07-08",2160
"2020-07-09",2115
"2020-07-10",2105
"2020-07-13",2085
"2020-07-14",2080
"2020-07-15",2075
"2020-07-16",2075
"2020-07-17",2060
"2020-07-20",2030
"2020-07-21",2080
"2020-07-22",2115
"2020-07-23",2110
"2020-07-24",2060
"2020-07-27",2040
"2020-07-28",2080
"2020-07-29",2085
"2020-07-30",2085
"2020-07-31",2060
"2020-08-03",2060
"2020-08-04",2070
"2020-08-05",2040
"2020-08-06",2025
"2020-08-07",1990
"2020-08-10",1935
"2020-08-11",1935
"2020-08-12",1890
"2020-08-13",1995
"2020-08-14",1940
"2020-08-18",1830
"2020-08-19",1860
"2020-08-20",1775
"2020-08-21",2000
"2020-08-24",2420
"2020-08-25",2670
"2020-08-26",2540
"2020-08-27",2330
"2020-08-28",2325
"2020-08-31",2650
"2020-09-01",2470
"2020-09-02",2720
"2020-09-03",2750
