"","Price"
"2018-11-05",23298
"2018-11-06",22822
"2018-11-07",23678
"2018-11-08",23725
"2018-11-09",22204
"2018-11-12",20920
"2018-11-13",20778
"2018-11-14",20873
"2018-11-15",20540
"2018-11-16",21396
"2018-11-19",22204
"2018-11-20",22870
"2018-11-21",23393
"2018-11-22",23107
"2018-11-23",22299
"2018-11-26",23060
"2018-11-27",22965
"2018-11-28",23250
"2018-11-29",24153
"2018-11-30",24486
"2018-12-03",25485
"2018-12-04",25152
"2018-12-05",24581
"2018-12-06",23393
"2018-12-07",24676
"2018-12-10",23630
"2018-12-11",23630
"2018-12-12",24296
"2018-12-13",24344
"2018-12-14",22679
"2018-12-17",21729
"2018-12-18",21396
"2018-12-19",22109
"2018-12-20",21919
"2018-12-21",23916
"2018-12-24",24724
"2018-12-26",24153
"2018-12-27",23773
"2018-12-28",23202
"2019-01-02",22156
"2019-01-03",21015
"2019-01-04",21681
"2019-01-07",21681
"2019-01-08",21063
"2019-01-09",21301
"2019-01-10",21491
"2019-01-11",21396
"2019-01-14",20730
"2019-01-15",20635
"2019-01-16",20160
"2019-01-17",20064
"2019-01-18",20302
"2019-01-21",19779
"2019-01-22",20587
"2019-01-23",20540
"2019-01-24",21110
"2019-01-25",21301
"2019-01-28",21538
"2019-01-29",22061
"2019-01-30",22109
"2019-01-31",21966
"2019-02-01",21966
"2019-02-07",22204
"2019-02-08",23488
"2019-02-11",24771
"2019-02-12",24058
"2019-02-13",25342
"2019-02-14",25342
"2019-02-15",24676
"2019-02-18",24011
"2019-02-19",24011
"2019-02-20",23107
"2019-02-21",23393
"2019-02-22",22394
"2019-02-25",22584
"2019-02-26",22632
"2019-02-27",23868
"2019-02-28",24201
"2019-03-04",25057
"2019-03-05",24676
"2019-03-06",24534
"2019-03-07",23345
"2019-03-08",23107
"2019-03-11",24248
"2019-03-12",24344
"2019-03-13",23773
"2019-03-14",22584
"2019-03-15",22917
"2019-03-18",22679
"2019-03-19",23345
"2019-03-20",23488
"2019-03-21",22204
"2019-03-22",22204
"2019-03-25",21063
"2019-03-26",21824
"2019-03-27",21253
"2019-03-28",20730
"2019-03-29",21301
"2019-04-01",21443
"2019-04-02",21301
"2019-04-03",22204
"2019-04-04",22204
"2019-04-05",22014
"2019-04-08",21919
"2019-04-09",21729
"2019-04-10",22347
"2019-04-11",22156
"2019-04-12",22204
"2019-04-15",21681
"2019-04-16",21253
"2019-04-17",20920
"2019-04-18",20635
"2019-04-19",20778
"2019-04-22",20683
"2019-04-23",20730
"2019-04-24",20778
"2019-04-25",20397
"2019-04-26",20064
"2019-04-29",19684
"2019-04-30",21158
"2019-05-02",21396
"2019-05-03",21491
"2019-05-07",20112
"2019-05-08",20635
"2019-05-09",20255
"2019-05-10",21729
"2019-05-13",21206
"2019-05-14",21443
"2019-05-15",21396
"2019-05-16",20825
"2019-05-17",20635
"2019-05-20",19779
"2019-05-21",19827
"2019-05-22",20064
"2019-05-23",20112
"2019-05-24",19256
"2019-05-27",19256
"2019-05-28",20587
"2019-05-29",19541
"2019-05-30",19113
"2019-05-31",19304
"2019-06-03",18828
"2019-06-04",18020
"2019-06-05",18067
"2019-06-07",18495
"2019-06-10",18067
"2019-06-11",18448
"2019-06-12",18258
"2019-06-13",18400
"2019-06-14",18067
"2019-06-17",17925
"2019-06-18",17212
"2019-06-19",17212
"2019-06-20",17877
"2019-06-21",17021
"2019-06-24",16831
"2019-06-25",17021
"2019-06-26",16879
"2019-06-27",15738
"2019-06-28",15357
"2019-07-01",16166
"2019-07-02",16166
"2019-07-03",15738
"2019-07-04",15738
"2019-07-05",15928
"2019-07-08",15405
"2019-07-09",14929
"2019-07-10",15500
"2019-07-11",15643
"2019-07-12",15595
"2019-07-15",15120
"2019-07-16",15357
"2019-07-17",15738
"2019-07-18",14882
"2019-07-19",15167
"2019-07-22",14787
"2019-07-23",14834
"2019-07-24",14359
"2019-07-25",14502
"2019-07-26",13979
"2019-07-29",13551
"2019-07-30",13313
"2019-07-31",13408
"2019-08-01",13408
"2019-08-02",12980
"2019-08-05",11316
"2019-08-06",10936
"2019-08-07",11221
"2019-08-08",11744
"2019-08-09",11506
"2019-08-12",11506
"2019-08-13",11744
"2019-08-14",11506
"2019-08-16",11554
"2019-08-19",11744
"2019-08-20",11839
