"","Price"
"2018-11-05",8280
"2018-11-06",8350
"2018-11-07",8720
"2018-11-08",9040
"2018-11-09",8920
"2018-11-12",8780
"2018-11-13",8810
"2018-11-14",8900
"2018-11-15",8940
"2018-11-16",9100
"2018-11-19",9230
"2018-11-20",9240
"2018-11-21",9160
"2018-11-22",9200
"2018-11-23",9190
"2018-11-26",9160
"2018-11-27",9180
"2018-11-28",9100
"2018-11-29",9150
"2018-11-30",9140
"2018-12-03",9160
"2018-12-04",9180
"2018-12-05",9140
"2018-12-06",9120
"2018-12-07",9150
"2018-12-10",11850
"2018-12-11",12150
"2018-12-12",13050
"2018-12-13",13000
"2018-12-14",13750
"2018-12-17",15650
"2018-12-18",20300
"2018-12-19",20300
"2018-12-20",21300
"2018-12-21",19200
"2018-12-24",17950
"2018-12-26",18350
"2018-12-27",18600
"2018-12-28",19200
"2019-01-02",21600
"2019-01-03",21700
"2019-01-04",21800
"2019-01-07",21850
"2019-01-08",22950
"2019-01-09",23300
"2019-01-10",24150
"2019-01-11",23450
"2019-01-14",23600
"2019-01-15",24350
"2019-01-16",24950
"2019-01-17",24650
"2019-01-18",25500
"2019-01-21",26700
"2019-01-22",24800
"2019-01-23",24500
"2019-01-24",24650
"2019-01-25",24800
"2019-01-28",24250
"2019-01-29",24400
"2019-01-30",23000
"2019-01-31",22250
"2019-02-01",22250
"2019-02-07",21900
"2019-02-08",21800
"2019-02-11",21750
"2019-02-12",20750
"2019-02-13",21600
"2019-02-14",21050
"2019-02-15",21300
"2019-02-18",20800
"2019-02-19",21150
"2019-02-20",21100
"2019-02-21",20900
"2019-02-22",20350
"2019-02-25",21350
"2019-02-26",20950
"2019-02-27",21350
"2019-02-28",20350
"2019-03-04",20850
"2019-03-05",22500
"2019-03-06",22550
"2019-03-07",21600
"2019-03-08",20900
"2019-03-11",20400
"2019-03-12",20100
"2019-03-13",18800
"2019-03-14",19050
"2019-03-15",18250
"2019-03-18",18600
"2019-03-19",18700
"2019-03-20",19500
"2019-03-21",18500
"2019-03-22",18250
"2019-03-25",18500
"2019-03-26",18300
"2019-03-27",17600
"2019-03-28",17500
"2019-03-29",17850
"2019-04-01",18450
"2019-04-02",18200
"2019-04-03",18450
"2019-04-04",18300
"2019-04-05",18500
"2019-04-08",18200
"2019-04-09",18250
"2019-04-10",18500
"2019-04-11",18900
"2019-04-12",18650
"2019-04-15",18150
"2019-04-16",17850
"2019-04-17",18100
"2019-04-18",18100
"2019-04-19",18750
"2019-04-22",18800
"2019-04-23",18400
"2019-04-24",18000
"2019-04-25",17750
"2019-04-26",17350
"2019-04-29",17550
"2019-04-30",17500
"2019-05-02",17550
"2019-05-03",17400
"2019-05-07",16750
"2019-05-08",16300
"2019-05-09",15750
"2019-05-10",16650
"2019-05-13",16000
"2019-05-14",16800
"2019-05-15",16800
"2019-05-16",16500
"2019-05-17",16100
"2019-05-20",16050
"2019-05-21",16050
"2019-05-22",16400
"2019-05-23",15650
"2019-05-24",15000
"2019-05-27",15000
"2019-05-28",15600
"2019-05-29",15800
"2019-05-30",15450
"2019-05-31",15450
"2019-06-03",15650
"2019-06-04",15800
"2019-06-05",15700
"2019-06-07",16100
"2019-06-10",16150
"2019-06-11",16150
"2019-06-12",15750
"2019-06-13",15600
"2019-06-14",15100
"2019-06-17",19600
"2019-06-18",20450
"2019-06-19",19300
"2019-06-20",19050
"2019-06-21",18150
"2019-06-24",18250
"2019-06-25",20450
"2019-06-26",20850
"2019-06-27",21550
"2019-06-28",21500
"2019-07-01",20300
"2019-07-02",22200
"2019-07-03",22200
"2019-07-04",21300
"2019-07-05",21550
"2019-07-08",19950
"2019-07-09",19450
"2019-07-10",19500
"2019-07-11",19550
"2019-07-12",20250
"2019-07-15",19750
"2019-07-16",20300
"2019-07-17",19400
"2019-07-18",22100
"2019-07-19",21700
"2019-07-22",22250
"2019-07-23",21800
"2019-07-24",20550
"2019-07-25",20200
"2019-07-26",19900
"2019-07-29",19000
"2019-07-30",19650
"2019-07-31",20500
"2019-08-01",19400
"2019-08-02",19650
"2019-08-05",17750
"2019-08-06",16650
"2019-08-07",17150
"2019-08-08",18000
"2019-08-09",18100
"2019-08-12",19200
"2019-08-13",19700
"2019-08-14",19400
"2019-08-16",19200
"2019-08-19",19500
"2019-08-20",19900
"2019-08-21",19850
"2019-08-22",19900
"2019-08-23",19550
"2019-08-26",18450
"2019-08-27",19100
"2019-08-28",19000
"2019-08-29",18800
"2019-08-30",19500
"2019-09-02",19800
"2019-09-03",20000
"2019-09-04",20100
"2019-09-05",19950
"2019-09-06",19750
"2019-09-09",19850
"2019-09-10",19300
"2019-09-11",19300
"2019-09-16",19400
"2019-09-17",20100
"2019-09-18",19900
"2019-09-19",19850
"2019-09-20",20100
"2019-09-23",19800
"2019-09-24",20900
"2019-09-25",19850
"2019-09-26",19450
"2019-09-27",19200
"2019-09-30",19000
"2019-10-01",19100
"2019-10-02",18750
"2019-10-04",18000
"2019-10-07",17900
"2019-10-08",18350
"2019-10-10",18600
"2019-10-11",18500
"2019-10-14",18800
"2019-10-15",19750
"2019-10-16",19050
"2019-10-17",19050
"2019-10-18",18650
"2019-10-21",18750
"2019-10-22",18700
"2019-10-23",18200
"2019-10-24",18300
"2019-10-25",18000
"2019-10-28",18050
"2019-10-29",18000
"2019-10-30",17500
"2019-10-31",17650
"2019-11-01",17800
"2019-11-04",18100
"2019-11-05",18350
"2019-11-06",18150
"2019-11-07",17750
"2019-11-08",17700
"2019-11-11",17250
"2019-11-12",17200
"2019-11-13",16900
"2019-11-14",17050
"2019-11-15",17050
"2019-11-18",17100
"2019-11-19",16850
"2019-11-20",15950
"2019-11-21",15850
"2019-11-22",15900
"2019-11-25",16300
"2019-11-26",16400
"2019-11-27",16250
"2019-11-28",16250
"2019-11-29",15900
"2019-12-02",16200
"2019-12-03",16050
"2019-12-04",15700
"2019-12-05",15550
"2019-12-06",16200
"2019-12-09",16250
"2019-12-10",16250
"2019-12-11",16400
"2019-12-12",16400
"2019-12-13",16300
"2019-12-16",16150
"2019-12-17",16050
"2019-12-18",16650
"2019-12-19",16400
"2019-12-20",16500
"2019-12-23",16300
"2019-12-24",16000
"2019-12-26",16200
"2019-12-27",16450
"2019-12-30",16750
"2020-01-02",16700
"2020-01-03",16650
"2020-01-06",16100
"2020-01-07",16450
"2020-01-08",15600
"2020-01-09",16100
"2020-01-10",17250
"2020-01-13",18000
"2020-01-14",18000
"2020-01-15",18000
"2020-01-16",17650
"2020-01-17",17600
"2020-01-20",17800
"2020-01-21",17450
"2020-01-22",17500
"2020-01-23",17150
"2020-01-28",16350
"2020-01-29",16700
"2020-01-30",16900
"2020-01-31",15850
"2020-02-03",15900
"2020-02-04",16450
"2020-02-05",16450
"2020-02-06",16700
"2020-02-07",17050
"2020-02-10",17100
"2020-02-11",17500
"2020-02-12",17250
"2020-02-13",16950
"2020-02-14",17000
"2020-02-17",17500
"2020-02-18",16850
"2020-02-19",17000
"2020-02-20",17500
"2020-02-21",17300
"2020-02-24",16400
"2020-02-25",16750
"2020-02-26",16400
"2020-02-27",15700
"2020-02-28",14900
"2020-03-02",14900
"2020-03-03",14950
"2020-03-04",15350
"2020-03-05",15650
"2020-03-06",15300
"2020-03-09",14300
"2020-03-10",15150
"2020-03-11",14550
"2020-03-12",14000
"2020-03-13",12000
"2020-03-16",11200
"2020-03-17",11050
"2020-03-18",9910
"2020-03-19",7670
"2020-03-20",8610
"2020-03-23",8260
"2020-03-24",9010
"2020-03-25",9850
"2020-03-26",9940
"2020-03-27",10550
"2020-03-30",10650
"2020-03-31",10750
"2020-04-01",10800
"2020-04-02",11000
"2020-04-03",11450
"2020-04-06",12200
"2020-04-07",12700
"2020-04-08",12700
"2020-04-09",12700
"2020-04-10",12700
"2020-04-13",12200
"2020-04-14",12500
"2020-04-16",13250
"2020-04-17",15500
"2020-04-20",17450
"2020-04-21",18900
"2020-04-22",18500
"2020-04-23",18350
"2020-04-24",17800
"2020-04-27",17900
"2020-04-28",17900
"2020-04-29",18200
"2020-05-04",17850
"2020-05-06",18750
"2020-05-07",19300
"2020-05-08",18900
"2020-05-11",18500
"2020-05-12",18650
"2020-05-13",19400
"2020-05-14",19900
"2020-05-15",19450
"2020-05-18",20250
"2020-05-19",20250
"2020-05-20",20550
"2020-05-21",21950
"2020-05-22",22050
"2020-05-25",23150
"2020-05-26",23100
"2020-05-27",23100
"2020-05-28",21650
"2020-05-29",22250
"2020-06-01",22900
