"","Price"
"2019-06-12",19469
"2019-06-13",17868
"2019-06-14",17042
"2019-06-17",17067
"2019-06-18",15941
"2019-06-19",15791
"2019-06-20",15916
"2019-06-21",15465
"2019-06-24",14915
"2019-06-25",13989
"2019-06-26",13989
"2019-06-27",12662
"2019-06-28",11737
"2019-07-01",11862
"2019-07-02",12637
"2019-07-03",12362
"2019-07-04",11586
"2019-07-05",11586
"2019-07-08",10886
"2019-07-09",10160
"2019-07-10",10360
"2019-07-11",10736
"2019-07-12",10460
"2019-07-15",10460
"2019-07-16",10786
"2019-07-17",10510
"2019-07-18",10085
"2019-07-19",10661
"2019-07-22",11036
"2019-07-23",11386
"2019-07-24",10961
"2019-07-25",10485
"2019-07-26",10235
"2019-07-29",9484
"2019-07-30",9459
"2019-07-31",9785
"2019-08-01",9459
"2019-08-02",8984
"2019-08-05",7883
"2019-08-06",7282
"2019-08-07",7407
"2019-08-08",7883
"2019-08-09",8258
"2019-08-12",8133
"2019-08-13",7758
"2019-08-14",7633
"2019-08-16",7432
"2019-08-19",7858
"2019-08-20",8133
"2019-08-21",8408
"2019-08-22",8358
"2019-08-23",8408
"2019-08-26",7833
"2019-08-27",7733
"2019-08-28",8859
"2019-08-29",8884
"2019-08-30",9009
"2019-09-02",9334
"2019-09-03",9134
"2019-09-04",9159
"2019-09-05",9409
"2019-09-06",9209
"2019-09-09",8834
"2019-09-10",8608
"2019-09-11",8759
"2019-09-16",8859
"2019-09-17",8959
"2019-09-18",8909
"2019-09-19",8583
"2019-09-20",8558
"2019-09-23",8308
"2019-09-24",8283
"2019-09-25",8008
"2019-09-26",7933
"2019-09-27",7683
"2019-09-30",7683
"2019-10-01",8008
"2019-10-02",7733
"2019-10-04",7833
"2019-10-07",8659
"2019-10-08",8784
"2019-10-10",9234
"2019-10-11",9434
"2019-10-14",9209
"2019-10-15",9109
"2019-10-16",9109
"2019-10-17",8884
"2019-10-18",8659
"2019-10-21",8784
"2019-10-22",8909
"2019-10-23",9359
"2019-10-24",8959
"2019-10-25",8784
"2019-10-28",8684
"2019-10-29",8809
"2019-10-30",8533
"2019-10-31",8558
"2019-11-01",9309
"2019-11-04",9584
"2019-11-05",10310
"2019-11-06",9935
"2019-11-07",10110
"2019-11-08",10035
"2019-11-11",9685
"2019-11-12",9484
"2019-11-13",9309
"2019-11-14",9259
"2019-11-15",9835
"2019-11-18",9710
"2019-11-19",9334
"2019-11-20",9559
"2019-11-21",9259
"2019-11-22",9509
"2019-11-25",9960
"2019-11-26",9985
"2019-11-27",9710
"2019-11-28",9459
"2019-11-29",9184
"2019-12-02",9384
"2019-12-03",9885
"2019-12-04",9609
"2019-12-05",10435
"2019-12-06",11111
"2019-12-09",12637
"2019-12-10",12162
"2019-12-11",11812
"2019-12-12",11737
"2019-12-13",12062
"2019-12-16",12062
"2019-12-17",12913
"2019-12-18",14439
"2019-12-19",14114
"2019-12-20",13313
"2019-12-23",14539
"2019-12-24",14289
"2019-12-26",15490
"2019-12-27",16191
"2019-12-30",17317
"2020-01-02",16491
"2020-01-03",16516
"2020-01-06",15565
"2020-01-07",15565
"2020-01-08",14414
"2020-01-09",15040
"2020-01-10",15615
"2020-01-13",15465
"2020-01-14",14164
"2020-01-15",13889
"2020-01-16",13764
"2020-01-17",14114
"2020-01-20",14014
"2020-01-21",13488
"2020-01-22",13714
"2020-01-23",13438
