"","Price"
"2020-02-20",4750
"2020-02-21",4085
"2020-02-24",3500
"2020-02-25",3840
"2020-02-26",3835
"2020-02-27",3730
"2020-02-28",3870
"2020-03-02",3770
"2020-03-03",3610
"2020-03-04",3435
"2020-03-05",3390
"2020-03-06",3150
"2020-03-09",2970
"2020-03-10",3030
"2020-03-11",2760
"2020-03-12",2565
"2020-03-13",2220
"2020-03-16",2045
"2020-03-17",2025
"2020-03-18",1855
"2020-03-19",1560
"2020-03-20",1700
"2020-03-23",1630
"2020-03-24",1890
"2020-03-25",2000
"2020-03-26",1960
"2020-03-27",2545
"2020-03-30",2995
"2020-03-31",3005
"2020-04-01",2790
"2020-04-02",2845
"2020-04-03",2840
"2020-04-06",2910
"2020-04-07",2935
"2020-04-08",2895
"2020-04-09",3400
"2020-04-10",3120
"2020-04-13",3070
"2020-04-14",3095
"2020-04-16",3165
"2020-04-17",3250
"2020-04-20",3385
"2020-04-21",3180
"2020-04-22",3240
"2020-04-23",3335
"2020-04-24",3200
"2020-04-27",3220
"2020-04-28",3240
"2020-04-29",3355
"2020-05-04",3275
"2020-05-06",3290
"2020-05-07",3405
"2020-05-08",3360
"2020-05-11",3440
"2020-05-12",3460
"2020-05-13",3510
"2020-05-14",3535
"2020-05-15",3540
"2020-05-18",3625
"2020-05-19",3770
"2020-05-20",3800
"2020-05-21",3900
"2020-05-22",4125
"2020-05-25",4300
"2020-05-26",4295
"2020-05-27",4060
"2020-05-28",3995
"2020-05-29",3865
"2020-06-01",3935
"2020-06-02",3930
"2020-06-03",3880
"2020-06-04",3875
"2020-06-05",4050
"2020-06-08",4070
"2020-06-09",4000
"2020-06-10",4300
"2020-06-11",4430
"2020-06-12",4300
"2020-06-15",3825
"2020-06-16",4020
"2020-06-17",3895
"2020-06-18",3850
"2020-06-19",3780
"2020-06-22",3680
"2020-06-23",3750
"2020-06-24",3700
"2020-06-25",3650
"2020-06-26",3660
"2020-06-29",3425
"2020-06-30",3385
"2020-07-01",3325
"2020-07-02",3360
"2020-07-03",3500
"2020-07-06",3430
"2020-07-07",3360
"2020-07-08",3505
"2020-07-09",3530
"2020-07-10",3500
"2020-07-13",3495
"2020-07-14",3430
"2020-07-15",3560
"2020-07-16",3530
"2020-07-17",3630
"2020-07-20",3830
"2020-07-21",3870
"2020-07-22",3845
"2020-07-23",3725
"2020-07-24",3650
"2020-07-27",3615
"2020-07-28",3660
"2020-07-29",3750
"2020-07-30",3770
"2020-07-31",3720
"2020-08-03",3655
"2020-08-04",3625
"2020-08-05",3700
"2020-08-06",3690
"2020-08-07",3630
"2020-08-10",3590
"2020-08-11",3530
"2020-08-12",3410
"2020-08-13",3390
"2020-08-14",3365
"2020-08-18",3140
"2020-08-19",3115
