"","Price"
"2018-11-05",2435
"2018-11-06",2385
"2018-11-07",2290
"2018-11-08",2385
"2018-11-09",2355
"2018-11-12",2330
"2018-11-13",2295
"2018-11-14",2280
"2018-11-15",2320
"2018-11-16",2525
"2018-11-19",2525
"2018-11-20",2500
"2018-11-21",2505
"2018-11-22",2455
"2018-11-23",2455
"2018-11-26",2505
"2018-11-27",2520
"2018-11-28",2525
"2018-11-29",2525
"2018-11-30",2500
"2018-12-03",2545
"2018-12-04",2600
"2018-12-05",2850
"2018-12-06",2795
"2018-12-07",2840
"2018-12-10",2680
"2018-12-11",2545
"2018-12-12",2580
"2018-12-13",2650
"2018-12-14",2705
"2018-12-17",2615
"2018-12-18",2650
"2018-12-19",2750
"2018-12-20",2700
"2018-12-21",2630
"2018-12-24",2530
"2018-12-26",2375
"2018-12-27",2430
"2018-12-28",2505
"2019-01-02",2485
"2019-01-03",2565
"2019-01-04",2560
"2019-01-07",2620
"2019-01-08",2640
"2019-01-09",2725
"2019-01-10",2715
"2019-01-11",2790
"2019-01-14",2875
"2019-01-15",2880
"2019-01-16",2890
"2019-01-17",2865
"2019-01-18",2900
"2019-01-21",2885
"2019-01-22",2835
"2019-01-23",2885
"2019-01-24",2850
"2019-01-25",2935
"2019-01-28",2925
"2019-01-29",2835
"2019-01-30",2865
"2019-01-31",2815
"2019-02-01",2950
"2019-02-07",3120
"2019-02-08",3125
"2019-02-11",3090
"2019-02-12",3100
"2019-02-13",3080
"2019-02-14",3100
"2019-02-15",3030
"2019-02-18",3075
"2019-02-19",3075
"2019-02-20",3055
"2019-02-21",3000
"2019-02-22",3070
"2019-02-25",3045
"2019-02-26",3045
"2019-02-27",3185
"2019-02-28",2815
"2019-03-04",2720
"2019-03-05",2695
"2019-03-06",2675
"2019-03-07",2595
"2019-03-08",2570
"2019-03-11",2525
"2019-03-12",2610
"2019-03-13",2875
"2019-03-14",2905
"2019-03-15",2890
"2019-03-18",2870
"2019-03-19",2815
"2019-03-20",2725
"2019-03-21",2725
"2019-03-22",2665
"2019-03-25",2625
"2019-03-26",2640
"2019-03-27",2620
"2019-03-28",2555
"2019-03-29",2665
"2019-04-01",2680
"2019-04-02",2690
"2019-04-03",2750
"2019-04-04",2710
"2019-04-05",2710
"2019-04-08",2695
"2019-04-09",2700
"2019-04-10",2730
"2019-04-11",2765
"2019-04-12",2710
"2019-04-15",2700
"2019-04-16",2670
"2019-04-17",2640
"2019-04-18",2620
"2019-04-19",2590
"2019-04-22",2595
"2019-04-23",2565
"2019-04-24",2510
"2019-04-25",2490
"2019-04-26",2445
"2019-04-29",2475
"2019-04-30",2490
"2019-05-02",2500
"2019-05-03",2490
"2019-05-07",2420
"2019-05-08",2400
"2019-05-09",2290
"2019-05-10",2280
"2019-05-13",2245
"2019-05-14",2195
"2019-05-15",2265
"2019-05-16",2260
"2019-05-17",2280
"2019-05-20",2240
"2019-05-21",2240
"2019-05-22",2310
"2019-05-23",2245
"2019-05-24",2160
"2019-05-27",2120
"2019-05-28",2180
"2019-05-29",2140
"2019-05-30",2115
"2019-05-31",2150
"2019-06-03",2130
"2019-06-04",2170
"2019-06-05",2200
"2019-06-07",2230
"2019-06-10",2250
