"","Price"
"2018-11-05",23300
"2018-11-06",23550
"2018-11-07",22800
"2018-11-08",23350
"2018-11-09",22750
"2018-11-12",22000
"2018-11-13",21800
"2018-11-14",21650
"2018-11-15",21500
"2018-11-16",21500
"2018-11-19",21900
"2018-11-20",21000
"2018-11-21",20900
"2018-11-22",20300
"2018-11-23",19700
"2018-11-26",20250
"2018-11-27",20700
"2018-11-28",20450
"2018-11-29",20050
"2018-11-30",20450
"2018-12-03",20950
"2018-12-04",20850
"2018-12-05",20150
"2018-12-06",19300
"2018-12-07",19350
"2018-12-10",18150
"2018-12-11",17700
"2018-12-12",18750
"2018-12-13",19050
"2018-12-14",18100
"2018-12-17",17600
"2018-12-18",17300
"2018-12-19",22450
"2018-12-20",23400
"2018-12-21",22600
"2018-12-24",20900
"2018-12-26",21650
"2018-12-27",21200
"2018-12-28",21700
"2019-01-02",21500
"2019-01-03",21600
"2019-01-04",21200
"2019-01-07",21250
"2019-01-08",20600
"2019-01-09",21800
"2019-01-10",22150
"2019-01-11",22150
"2019-01-14",21600
"2019-01-15",22250
"2019-01-16",22300
"2019-01-17",21700
"2019-01-18",22550
"2019-01-21",24900
"2019-01-22",23450
"2019-01-23",24100
"2019-01-24",23650
"2019-01-25",24700
"2019-01-28",24600
"2019-01-29",25250
"2019-01-30",24800
"2019-01-31",24300
"2019-02-01",24050
"2019-02-07",24150
"2019-02-08",23750
"2019-02-11",23350
"2019-02-12",23750
"2019-02-13",24000
"2019-02-14",24150
"2019-02-15",23200
"2019-02-18",23000
"2019-02-19",22900
"2019-02-20",23000
"2019-02-21",22450
"2019-02-22",22350
"2019-02-25",23000
"2019-02-26",22700
"2019-02-27",22750
"2019-02-28",21550
"2019-03-04",21900
"2019-03-05",21450
"2019-03-06",21400
"2019-03-07",21300
"2019-03-08",20750
"2019-03-11",20400
"2019-03-12",21150
"2019-03-13",20600
"2019-03-14",21000
"2019-03-15",20500
"2019-03-18",20650
"2019-03-19",20650
"2019-03-20",20300
"2019-03-21",20650
"2019-03-22",20400
"2019-03-25",19750
"2019-03-26",19600
"2019-03-27",20050
"2019-03-28",19100
"2019-03-29",19100
"2019-04-01",19350
"2019-04-02",19250
"2019-04-03",19950
"2019-04-04",19900
"2019-04-05",19700
"2019-04-08",19600
"2019-04-09",20100
"2019-04-10",20200
"2019-04-11",20200
"2019-04-12",21000
"2019-04-15",20400
"2019-04-16",20050
"2019-04-17",20700
"2019-04-18",20000
"2019-04-19",19900
"2019-04-22",19750
"2019-04-23",19450
"2019-04-24",19200
"2019-04-25",19250
"2019-04-26",18800
"2019-04-29",18800
"2019-04-30",18850
"2019-05-02",18950
"2019-05-03",18950
"2019-05-07",18500
"2019-05-08",18200
"2019-05-09",17200
"2019-05-10",17300
"2019-05-13",16800
"2019-05-14",16850
"2019-05-15",17700
"2019-05-16",17200
"2019-05-17",17100
"2019-05-20",16650
"2019-05-21",16650
"2019-05-22",16750
"2019-05-23",17000
"2019-05-24",16350
"2019-05-27",16200
"2019-05-28",16450
"2019-05-29",16200
"2019-05-30",16350
"2019-05-31",16400
"2019-06-03",16700
"2019-06-04",17400
"2019-06-05",17500
"2019-06-07",17650
"2019-06-10",17450
"2019-06-11",17450
"2019-06-12",17300
"2019-06-13",17450
"2019-06-14",17250
"2019-06-17",17150
"2019-06-18",17050
"2019-06-19",17300
"2019-06-20",17550
"2019-06-21",17300
"2019-06-24",17200
"2019-06-25",17250
"2019-06-26",17050
"2019-06-27",17000
"2019-06-28",16500
"2019-07-01",16500
"2019-07-02",16500
"2019-07-03",16400
"2019-07-04",16050
"2019-07-05",15750
"2019-07-08",14500
"2019-07-09",14050
"2019-07-10",14200
"2019-07-11",14300
"2019-07-12",15150
"2019-07-15",14550
"2019-07-16",18900
"2019-07-17",20950
