"","Price"
"2018-11-05",6860
"2018-11-06",6860
"2018-11-07",6780
"2018-11-08",7090
"2018-11-09",7270
"2018-11-12",7110
"2018-11-13",6930
"2018-11-14",6960
"2018-11-15",6830
"2018-11-16",6870
"2018-11-19",6760
"2018-11-20",6620
"2018-11-21",6500
"2018-11-22",6420
"2018-11-23",6450
"2018-11-26",6630
"2018-11-27",6790
"2018-11-28",6790
"2018-11-29",6830
"2018-11-30",6740
"2018-12-03",6760
"2018-12-04",6770
"2018-12-05",6650
"2018-12-06",6490
"2018-12-07",6450
"2018-12-10",6430
"2018-12-11",6320
"2018-12-12",6390
"2018-12-13",6440
"2018-12-14",6320
"2018-12-17",6230
"2018-12-18",6090
"2018-12-19",6190
"2018-12-20",6220
"2018-12-21",6150
"2018-12-24",6110
"2018-12-26",6000
"2018-12-27",6250
"2018-12-28",6360
"2019-01-02",6540
"2019-01-03",6330
"2019-01-04",6340
"2019-01-07",6490
"2019-01-08",6480
"2019-01-09",6510
"2019-01-10",6490
"2019-01-11",6540
"2019-01-14",6450
"2019-01-15",6380
"2019-01-16",6490
"2019-01-17",6590
"2019-01-18",6690
"2019-01-21",6660
"2019-01-22",6500
"2019-01-23",6480
"2019-01-24",6550
"2019-01-25",6520
"2019-01-28",6700
"2019-01-29",6630
"2019-01-30",6620
"2019-01-31",6560
"2019-02-01",6600
"2019-02-07",6730
"2019-02-08",6680
"2019-02-11",6790
"2019-02-12",6740
"2019-02-13",6830
"2019-02-14",6870
"2019-02-15",7700
"2019-02-18",7370
"2019-02-19",7480
"2019-02-20",7430
"2019-02-21",7670
"2019-02-22",7460
"2019-02-25",7780
"2019-02-26",7740
"2019-02-27",7630
"2019-02-28",7300
"2019-03-04",7570
"2019-03-05",7700
"2019-03-06",7590
"2019-03-07",7590
"2019-03-08",7530
"2019-03-11",7510
"2019-03-12",7450
"2019-03-13",7520
"2019-03-14",7930
"2019-03-15",7750
"2019-03-18",7770
"2019-03-19",8100
"2019-03-20",8200
"2019-03-21",8270
"2019-03-22",8920
"2019-03-25",8890
"2019-03-26",8800
"2019-03-27",8470
"2019-03-28",8260
"2019-03-29",8280
"2019-04-01",8450
"2019-04-02",8530
"2019-04-03",8670
"2019-04-04",8590
"2019-04-05",8620
"2019-04-08",8640
"2019-04-09",9140
"2019-04-10",9200
"2019-04-11",9210
"2019-04-12",9040
"2019-04-15",9020
"2019-04-16",9350
"2019-04-17",9330
"2019-04-18",8960
"2019-04-19",8930
"2019-04-22",8700
"2019-04-23",9040
"2019-04-24",8980
"2019-04-25",8820
"2019-04-26",8840
"2019-04-29",8930
"2019-04-30",8930
"2019-05-02",9010
"2019-05-03",8880
"2019-05-07",9570
"2019-05-08",9530
"2019-05-09",9000
"2019-05-10",9060
"2019-05-13",9220
"2019-05-14",9760
"2019-05-15",9060
"2019-05-16",10300
"2019-05-17",9550
"2019-05-20",9840
"2019-05-21",9300
"2019-05-22",8800
"2019-05-23",8600
"2019-05-24",8600
"2019-05-27",8420
"2019-05-28",8350
"2019-05-29",8200
"2019-05-30",8150
"2019-05-31",8160
"2019-06-03",8520
"2019-06-04",8370
"2019-06-05",8780
"2019-06-07",8870
"2019-06-10",8780
"2019-06-11",9200
"2019-06-12",9080
"2019-06-13",9200
"2019-06-14",9070
"2019-06-17",9100
"2019-06-18",9130
"2019-06-19",9060
"2019-06-20",9280
"2019-06-21",9520
"2019-06-24",9330
"2019-06-25",9290
"2019-06-26",9190
"2019-06-27",8900
"2019-06-28",9340
"2019-07-01",9090
"2019-07-02",9070
"2019-07-03",8940
"2019-07-04",9190
"2019-07-05",8900
"2019-07-08",8480
"2019-07-09",8520
"2019-07-10",8570
"2019-07-11",8580
"2019-07-12",8670
"2019-07-15",8490
"2019-07-16",8510
"2019-07-17",8270
"2019-07-18",8280
"2019-07-19",8560
"2019-07-22",8590
"2019-07-23",8490
"2019-07-24",8340
"2019-07-25",8320
"2019-07-26",8290
"2019-07-29",7900
"2019-07-30",8450
"2019-07-31",8370
"2019-08-01",8210
"2019-08-02",8270
"2019-08-05",7650
"2019-08-06",7340
"2019-08-07",7460
"2019-08-08",7840
"2019-08-09",7820
"2019-08-12",7870
"2019-08-13",7820
"2019-08-14",8080
"2019-08-16",7980
"2019-08-19",7900
"2019-08-20",8070
"2019-08-21",8080
"2019-08-22",8070
"2019-08-23",8050
"2019-08-26",7700
"2019-08-27",7700
"2019-08-28",7780
"2019-08-29",7700
"2019-08-30",7900
"2019-09-02",7970
"2019-09-03",8040
"2019-09-04",8140
"2019-09-05",8130
"2019-09-06",8080
"2019-09-09",8070
"2019-09-10",8060
"2019-09-11",7980
"2019-09-16",8000
"2019-09-17",8070
"2019-09-18",8050
"2019-09-19",8080
"2019-09-20",8080
"2019-09-23",8000
"2019-09-24",7920
"2019-09-25",7820
"2019-09-26",7730
"2019-09-27",7720
"2019-09-30",7730
"2019-10-01",7800
"2019-10-02",7700
"2019-10-04",7550
"2019-10-07",7540
"2019-10-08",7570
"2019-10-10",7550
"2019-10-11",7550
"2019-10-14",7670
"2019-10-15",7650
"2019-10-16",7590
"2019-10-17",7440
"2019-10-18",7540
"2019-10-21",7440
"2019-10-22",7450
"2019-10-23",7390
"2019-10-24",7410
"2019-10-25",7320
"2019-10-28",7330
"2019-10-29",7300
"2019-10-30",7280
"2019-10-31",7320
"2019-11-01",7490
"2019-11-04",7520
"2019-11-05",7500
"2019-11-06",7620
"2019-11-07",7670
"2019-11-08",7800
"2019-11-11",7850
"2019-11-12",7580
"2019-11-13",7600
"2019-11-14",7730
"2019-11-15",7770
"2019-11-18",7720
"2019-11-19",7610
"2019-11-20",7600
"2019-11-21",7360
"2019-11-22",7230
"2019-11-25",7340
"2019-11-26",7360
"2019-11-27",7380
"2019-11-28",7380
"2019-11-29",7300
"2019-12-02",7690
"2019-12-03",7560
"2019-12-04",7840
"2019-12-05",7670
"2019-12-06",7880
"2019-12-09",7790
"2019-12-10",7760
"2019-12-11",7720
"2019-12-12",7830
"2019-12-13",7760
"2019-12-16",7760
"2019-12-17",7780
"2019-12-18",7720
"2019-12-19",7740
"2019-12-20",7800
"2019-12-23",7730
"2019-12-24",7650
"2019-12-26",7830
"2019-12-27",7910
"2019-12-30",8280
"2020-01-02",8250
"2020-01-03",8070
"2020-01-06",7870
"2020-01-07",8050
"2020-01-08",7780
"2020-01-09",8090
"2020-01-10",8510
"2020-01-13",8640
"2020-01-14",8550
"2020-01-15",8790
"2020-01-16",8860
"2020-01-17",8820
"2020-01-20",8660
"2020-01-21",8470
"2020-01-22",8670
"2020-01-23",8820
"2020-01-28",8550
"2020-01-29",9030
"2020-01-30",9070
"2020-01-31",9070
"2020-02-03",9220
"2020-02-04",9510
"2020-02-05",9470
"2020-02-06",9310
"2020-02-07",9740
"2020-02-10",9480
