"","Price"
"2018-11-05",3925
"2018-11-06",3835
"2018-11-07",3780
"2018-11-08",3790
"2018-11-09",3800
"2018-11-12",3795
"2018-11-13",3785
"2018-11-14",3755
"2018-11-15",3750
"2018-11-16",3745
"2018-11-19",3720
"2018-11-20",3675
"2018-11-21",3650
"2018-11-22",3700
"2018-11-23",3705
"2018-11-26",3705
"2018-11-27",3845
"2018-11-28",3830
"2018-11-29",3805
"2018-11-30",3855
"2018-12-03",4140
"2018-12-04",4100
"2018-12-05",4045
"2018-12-06",3950
"2018-12-07",4040
"2018-12-10",4000
"2018-12-11",4000
"2018-12-12",4080
"2018-12-13",4075
"2018-12-14",4165
"2018-12-17",4130
"2018-12-18",4150
"2018-12-19",4190
"2018-12-20",4170
"2018-12-21",4310
"2018-12-24",4390
"2018-12-26",4390
"2018-12-27",4190
"2018-12-28",4340
"2019-01-02",4305
"2019-01-03",4140
"2019-01-04",4030
"2019-01-07",4040
"2019-01-08",3840
"2019-01-09",3885
"2019-01-10",3920
"2019-01-11",3925
"2019-01-14",4000
"2019-01-15",4000
"2019-01-16",4000
"2019-01-17",4030
"2019-01-18",4025
"2019-01-21",4090
"2019-01-22",4070
"2019-01-23",4025
"2019-01-24",4010
"2019-01-25",4020
"2019-01-28",3990
"2019-01-29",3980
"2019-01-30",3960
"2019-01-31",3925
"2019-02-01",3890
"2019-02-07",3920
"2019-02-08",3990
"2019-02-11",3965
"2019-02-12",3845
"2019-02-13",3770
"2019-02-14",3695
"2019-02-15",3825
"2019-02-18",3825
"2019-02-19",3835
"2019-02-20",3875
"2019-02-21",3955
"2019-02-22",3955
"2019-02-25",3995
"2019-02-26",3860
"2019-02-27",3895
"2019-02-28",3880
"2019-03-04",3880
"2019-03-05",3850
"2019-03-06",3880
"2019-03-07",3810
"2019-03-08",3720
"2019-03-11",3580
"2019-03-12",3650
"2019-03-13",3655
"2019-03-14",3685
"2019-03-15",3670
"2019-03-18",3810
"2019-03-19",3775
"2019-03-20",3750
"2019-03-21",3650
"2019-03-22",3735
"2019-03-25",3845
"2019-03-26",3890
"2019-03-27",3850
"2019-03-28",3885
"2019-03-29",3880
"2019-04-01",3905
"2019-04-02",3900
"2019-04-03",3880
"2019-04-04",3840
"2019-04-05",3710
"2019-04-08",3675
"2019-04-09",3750
"2019-04-10",3820
"2019-04-11",3805
"2019-04-12",3840
"2019-04-15",3835
"2019-04-16",3770
"2019-04-17",3775
"2019-04-18",3755
"2019-04-19",3730
"2019-04-22",3725
"2019-04-23",3780
"2019-04-24",3795
"2019-04-25",3900
"2019-04-26",3930
"2019-04-29",4005
"2019-04-30",3955
"2019-05-02",4030
"2019-05-03",4050
"2019-05-07",4000
"2019-05-08",3950
"2019-05-09",3860
"2019-05-10",3895
"2019-05-13",3860
"2019-05-14",3885
"2019-05-15",3980
"2019-05-16",3910
"2019-05-17",4000
"2019-05-20",4030
"2019-05-21",3945
"2019-05-22",3960
"2019-05-23",3900
"2019-05-24",3900
"2019-05-27",3930
"2019-05-28",3850
"2019-05-29",3860
"2019-05-30",3850
"2019-05-31",3870
"2019-06-03",3950
"2019-06-04",3975
"2019-06-05",3970
"2019-06-07",3970
"2019-06-10",4000
"2019-06-11",4035
"2019-06-12",4030
"2019-06-13",4020
"2019-06-14",4025
"2019-06-17",3995
"2019-06-18",4020
"2019-06-19",4030
"2019-06-20",4030
"2019-06-21",4220
"2019-06-24",4375
"2019-06-25",4400
"2019-06-26",4400
"2019-06-27",4430
"2019-06-28",4490
"2019-07-01",4500
"2019-07-02",4565
"2019-07-03",4495
"2019-07-04",4395
"2019-07-05",4460
"2019-07-08",4505
"2019-07-09",4410
