"","Price"
"2018-11-05",24000
"2018-11-06",25700
"2018-11-07",24100
"2018-11-08",26000
"2018-11-09",26300
"2018-11-12",25900
"2018-11-13",25200
"2018-11-14",25200
"2018-11-15",26000
"2018-11-16",28500
"2018-11-19",28000
"2018-11-20",28900
"2018-11-21",29100
"2018-11-22",29100
"2018-11-23",29300
"2018-11-26",28500
"2018-11-27",27700
"2018-11-28",28000
"2018-11-29",27700
"2018-11-30",27400
"2018-12-03",26600
"2018-12-04",25400
"2018-12-05",25200
"2018-12-06",24200
"2018-12-07",24000
"2018-12-10",23200
"2018-12-11",23200
"2018-12-12",25000
"2018-12-13",24400
"2018-12-14",24500
"2018-12-17",24600
"2018-12-18",24600
"2018-12-19",25000
"2018-12-20",24300
"2018-12-21",24400
"2018-12-24",24300
"2018-12-26",24000
"2018-12-27",23900
"2018-12-28",23700
"2019-01-02",23600
"2019-01-03",23300
"2019-01-04",24400
"2019-01-07",24600
"2019-01-08",24600
"2019-01-09",25800
"2019-01-10",24700
"2019-01-11",26000
"2019-01-14",25800
"2019-01-15",25600
"2019-01-16",24700
"2019-01-17",24400
"2019-01-18",24600
"2019-01-21",24800
"2019-01-22",24500
"2019-01-23",25800
"2019-01-24",25300
"2019-01-25",25800
"2019-01-28",25300
"2019-01-29",25400
"2019-01-30",25400
"2019-01-31",25000
"2019-02-01",24900
"2019-02-07",24600
"2019-02-08",24600
"2019-02-11",24800
"2019-02-12",25000
"2019-02-13",27200
"2019-02-14",27500
"2019-02-15",27700
"2019-02-18",27300
"2019-02-19",27700
"2019-02-20",27800
"2019-02-21",28000
"2019-02-22",27400
"2019-02-25",28300
"2019-02-26",28300
"2019-02-27",27600
"2019-02-28",28300
"2019-03-04",29700
"2019-03-05",29700
"2019-03-06",28100
"2019-03-07",30300
"2019-03-08",30700
"2019-03-11",31500
"2019-03-12",32100
"2019-03-13",31300
"2019-03-14",31900
"2019-03-15",30300
"2019-03-18",31900
"2019-03-19",30700
"2019-03-20",30200
"2019-03-21",28800
"2019-03-22",28300
"2019-03-25",27800
"2019-03-26",28300
"2019-03-27",28300
"2019-03-28",27700
"2019-03-29",28100
"2019-04-01",28200
"2019-04-02",27800
"2019-04-03",28100
"2019-04-04",28100
"2019-04-05",28400
"2019-04-08",29000
"2019-04-09",29300
"2019-04-10",29600
"2019-04-11",30800
"2019-04-12",31100
"2019-04-15",31000
"2019-04-16",31100
"2019-04-17",31800
"2019-04-18",31000
"2019-04-19",31000
"2019-04-22",30600
"2019-04-23",30200
"2019-04-24",29400
"2019-04-25",30100
"2019-04-26",29500
"2019-04-29",29500
"2019-04-30",29100
"2019-05-02",29000
"2019-05-03",28300
"2019-05-07",28800
"2019-05-08",29200
"2019-05-09",29200
"2019-05-10",28200
"2019-05-13",28100
"2019-05-14",27900
"2019-05-15",28900
"2019-05-16",29600
"2019-05-17",28200
"2019-05-20",28000
"2019-05-21",27500
"2019-05-22",27600
"2019-05-23",27600
"2019-05-24",28400
"2019-05-27",28000
"2019-05-28",29800
"2019-05-29",27900
"2019-05-30",27300
"2019-05-31",26300
"2019-06-03",26800
"2019-06-04",27200
"2019-06-05",27700
"2019-06-07",27800
"2019-06-10",28400
"2019-06-11",28700
"2019-06-12",29100
"2019-06-13",34000
"2019-06-14",30600
"2019-06-17",29800
"2019-06-18",29500
"2019-06-19",29400
"2019-06-20",29900
"2019-06-21",29600
"2019-06-24",29800
"2019-06-25",29200
"2019-06-26",28300
"2019-06-27",28500
"2019-06-28",27600
"2019-07-01",27600
"2019-07-02",27100
"2019-07-03",27000
"2019-07-04",27200
"2019-07-05",27300
"2019-07-08",26400
"2019-07-09",26200
"2019-07-10",25600
"2019-07-11",26100
"2019-07-12",25500
"2019-07-15",25100
"2019-07-16",25100
"2019-07-17",25200
"2019-07-18",26000
"2019-07-19",26200
"2019-07-22",25200
"2019-07-23",25000
"2019-07-24",24500
"2019-07-25",24300
"2019-07-26",24400
"2019-07-29",23400
"2019-07-30",23500
"2019-07-31",23900
"2019-08-01",23900
"2019-08-02",23600
"2019-08-05",23200
"2019-08-06",23100
"2019-08-07",22900
"2019-08-08",24700
"2019-08-09",23500
"2019-08-12",23800
"2019-08-13",23800
"2019-08-14",24200
"2019-08-16",22900
"2019-08-19",22900
"2019-08-20",22700
"2019-08-21",22300
"2019-08-22",21700
"2019-08-23",21500
"2019-08-26",20700
"2019-08-27",20300
"2019-08-28",20000
"2019-08-29",21400
"2019-08-30",21000
"2019-09-02",20900
"2019-09-03",21800
"2019-09-04",22200
"2019-09-05",21300
"2019-09-06",20500
"2019-09-09",20200
"2019-09-10",20600
"2019-09-11",20900
"2019-09-16",20800
"2019-09-17",21000
"2019-09-18",21700
"2019-09-19",21600
"2019-09-20",21700
"2019-09-23",22500
"2019-09-24",23200
"2019-09-25",23100
"2019-09-26",23300
"2019-09-27",23500
"2019-09-30",23400
"2019-10-01",24000
"2019-10-02",23600
"2019-10-04",22900
"2019-10-07",22900
"2019-10-08",22600
"2019-10-10",22200
"2019-10-11",22000
"2019-10-14",22200
"2019-10-15",22500
"2019-10-16",22800
"2019-10-17",22400
"2019-10-18",22400
"2019-10-21",20900
"2019-10-22",21000
"2019-10-23",20800
"2019-10-24",21100
"2019-10-25",20700
"2019-10-28",20800
"2019-10-29",20500
"2019-10-30",20500
"2019-10-31",20800
"2019-11-01",20900
"2019-11-04",21000
"2019-11-05",20700
"2019-11-06",20700
"2019-11-07",21200
"2019-11-08",20700
"2019-11-11",20100
"2019-11-12",19960
"2019-11-13",20100
"2019-11-14",20200
"2019-11-15",20600
"2019-11-18",20300
"2019-11-19",20700
"2019-11-20",20400
"2019-11-21",20100
"2019-11-22",20200
"2019-11-25",21400
"2019-11-26",21800
"2019-11-27",21400
"2019-11-28",21400
"2019-11-29",21500
"2019-12-02",21400
"2019-12-03",21000
"2019-12-04",20500
"2019-12-05",20400
"2019-12-06",20600
"2019-12-09",20000
"2019-12-10",20300
"2019-12-11",20200
"2019-12-12",20200
"2019-12-13",20800
"2019-12-16",20600
"2019-12-17",20800
"2019-12-18",20800
"2019-12-19",20500
"2019-12-20",20700
"2019-12-23",20700
"2019-12-24",21200
"2019-12-26",21300
"2019-12-27",21100
"2019-12-30",21000
"2020-01-02",20700
"2020-01-03",20900
"2020-01-06",20500
"2020-01-07",20600
"2020-01-08",20700
"2020-01-09",21200
"2020-01-10",21100
"2020-01-13",22400
"2020-01-14",22800
"2020-01-15",23500
"2020-01-16",23000
"2020-01-17",23300
"2020-01-20",22900
"2020-01-21",23200
"2020-01-22",22900
"2020-01-23",22200
"2020-01-28",21100
"2020-01-29",21400
"2020-01-30",21000
"2020-01-31",21300
"2020-02-03",21400
"2020-02-04",21000
"2020-02-05",20700
"2020-02-06",21000
"2020-02-07",20400
"2020-02-10",20400
"2020-02-11",20200
"2020-02-12",20800
"2020-02-13",20200
"2020-02-14",20200
"2020-02-17",20300
"2020-02-18",20000
"2020-02-19",19680
"2020-02-20",18900
"2020-02-21",18320
"2020-02-24",17800
"2020-02-25",17760
"2020-02-26",17580
"2020-02-27",17640
"2020-02-28",19360
"2020-03-02",18700
"2020-03-03",18600
"2020-03-04",18860
"2020-03-05",19000
"2020-03-06",19080
"2020-03-09",19040
"2020-03-10",18680
"2020-03-11",18940
"2020-03-12",17800
"2020-03-13",16920
"2020-03-16",16680
"2020-03-17",16100
"2020-03-18",14820
"2020-03-19",13560
"2020-03-20",14180
"2020-03-23",13160
"2020-03-24",14200
"2020-03-25",15520
"2020-03-26",15560
"2020-03-27",15640
"2020-03-30",15220
"2020-03-31",14920
"2020-04-01",14800
"2020-04-02",15200
"2020-04-03",15400
"2020-04-06",16300
"2020-04-07",17100
"2020-04-08",17200
"2020-04-09",17280
"2020-04-10",17240
"2020-04-13",16800
"2020-04-14",17500
"2020-04-16",17640
"2020-04-17",17660
"2020-04-20",17380
"2020-04-21",16920
"2020-04-22",16560
"2020-04-23",16920
"2020-04-24",16860
"2020-04-27",17400
"2020-04-28",17620
"2020-04-29",17920
"2020-05-04",17160
"2020-05-06",17460
"2020-05-07",17540
"2020-05-08",17800
"2020-05-11",18320
"2020-05-12",17760
"2020-05-13",17700
"2020-05-14",17060
"2020-05-15",17700
"2020-05-18",17760
"2020-05-19",18140
"2020-05-20",17980
"2020-05-21",17760
"2020-05-22",17680
"2020-05-25",17540
"2020-05-26",17800
"2020-05-27",17880
"2020-05-28",17540
"2020-05-29",17300
"2020-06-01",17720
"2020-06-02",17600
"2020-06-03",17780
"2020-06-04",17760
"2020-06-05",17840
"2020-06-08",17860
"2020-06-09",17860
"2020-06-10",17980
"2020-06-11",17220
"2020-06-12",16820
"2020-06-15",15460
"2020-06-16",16420
"2020-06-17",16020
"2020-06-18",15860
"2020-06-19",15720
"2020-06-22",15820
"2020-06-23",15720
"2020-06-24",15780
"2020-06-25",15220
"2020-06-26",15320
"2020-06-29",15440
"2020-06-30",15760
"2020-07-01",15800
"2020-07-02",16020
"2020-07-03",16180
"2020-07-06",16340
