"","Price"
"2018-11-05",22000
"2018-11-06",21900
"2018-11-07",21950
"2018-11-08",22150
"2018-11-09",22150
"2018-11-12",22000
"2018-11-13",22050
"2018-11-14",22000
"2018-11-15",21850
"2018-11-16",22250
"2018-11-19",22950
"2018-11-20",22700
"2018-11-21",22650
"2018-11-22",22850
"2018-11-23",22800
"2018-11-26",23150
"2018-11-27",23450
"2018-11-28",23700
"2018-11-29",23600
"2018-11-30",23850
"2018-12-03",23900
"2018-12-04",23750
"2018-12-05",23600
"2018-12-06",23500
"2018-12-07",23700
"2018-12-10",23100
"2018-12-11",23500
"2018-12-12",23450
"2018-12-13",23200
"2018-12-14",23000
"2018-12-17",22700
"2018-12-18",22650
"2018-12-19",22800
"2018-12-20",22800
"2018-12-21",22750
"2018-12-24",23050
"2018-12-26",23350
"2018-12-27",22600
"2018-12-28",22450
"2019-01-02",21850
"2019-01-03",21050
"2019-01-04",20950
"2019-01-07",20500
"2019-01-08",20600
"2019-01-09",20750
"2019-01-10",20650
"2019-01-11",20600
"2019-01-14",20200
"2019-01-15",20550
"2019-01-16",20550
"2019-01-17",20550
"2019-01-18",20800
"2019-01-21",20600
"2019-01-22",20700
"2019-01-23",20750
"2019-01-24",20650
"2019-01-25",20700
"2019-01-28",20850
"2019-01-29",20850
"2019-01-30",20900
"2019-01-31",20900
"2019-02-01",21000
"2019-02-07",20900
"2019-02-08",21000
"2019-02-11",21100
"2019-02-12",21050
"2019-02-13",21150
"2019-02-14",21100
"2019-02-15",20950
"2019-02-18",20900
"2019-02-19",20850
"2019-02-20",20900
"2019-02-21",20800
"2019-02-22",20850
"2019-02-25",20900
"2019-02-26",20950
"2019-02-27",21000
"2019-02-28",21000
"2019-03-04",21000
"2019-03-05",21000
"2019-03-06",21000
"2019-03-07",20700
"2019-03-08",20900
"2019-03-11",20950
"2019-03-12",20800
"2019-03-13",20950
"2019-03-14",20900
"2019-03-15",20900
"2019-03-18",20800
"2019-03-19",20750
"2019-03-20",20750
"2019-03-21",20750
"2019-03-22",20900
"2019-03-25",20800
"2019-03-26",20700
"2019-03-27",20750
"2019-03-28",20800
"2019-03-29",20800
"2019-04-01",20900
"2019-04-02",20950
"2019-04-03",20900
"2019-04-04",20800
"2019-04-05",21000
"2019-04-08",21000
"2019-04-09",20900
"2019-04-10",20850
"2019-04-11",20900
"2019-04-12",20950
"2019-04-15",21100
"2019-04-16",21150
"2019-04-17",21200
"2019-04-18",20950
"2019-04-19",21000
"2019-04-22",21050
"2019-04-23",21300
"2019-04-24",21300
"2019-04-25",21300
"2019-04-26",21250
"2019-04-29",21300
"2019-04-30",21400
"2019-05-02",21500
"2019-05-03",21300
"2019-05-07",21050
"2019-05-08",21250
"2019-05-09",21250
"2019-05-10",21300
"2019-05-13",21150
"2019-05-14",20950
"2019-05-15",21000
"2019-05-16",21000
"2019-05-17",20750
"2019-05-20",20500
"2019-05-21",20700
"2019-05-22",20700
"2019-05-23",20800
"2019-05-24",20750
"2019-05-27",20500
"2019-05-28",20550
"2019-05-29",20550
"2019-05-30",20750
"2019-05-31",20300
"2019-06-03",20250
"2019-06-04",20400
"2019-06-05",20450
"2019-06-07",20500
"2019-06-10",20400
"2019-06-11",20300
"2019-06-12",20550
"2019-06-13",21000
"2019-06-14",20750
"2019-06-17",20750
"2019-06-18",20800
"2019-06-19",20650
"2019-06-20",20800
"2019-06-21",20800
"2019-06-24",20800
"2019-06-25",20750
"2019-06-26",20950
"2019-06-27",21050
"2019-06-28",21100
"2019-07-01",21150
"2019-07-02",21150
"2019-07-03",21050
"2019-07-04",20700
"2019-07-05",20850
"2019-07-08",20450
"2019-07-09",20400
"2019-07-10",20450
"2019-07-11",20750
"2019-07-12",20750
"2019-07-15",20750
"2019-07-16",20800
"2019-07-17",20750
"2019-07-18",20850
"2019-07-19",20900
"2019-07-22",20950
"2019-07-23",20800
"2019-07-24",20750
"2019-07-25",20550
"2019-07-26",20600
"2019-07-29",20250
"2019-07-30",20250
"2019-07-31",20150
"2019-08-01",20050
"2019-08-02",20100
"2019-08-05",19800
"2019-08-06",18900
"2019-08-07",18900
"2019-08-08",19250
"2019-08-09",19300
"2019-08-12",19500
"2019-08-13",19350
"2019-08-14",19100
"2019-08-16",18850
"2019-08-19",19000
"2019-08-20",19200
"2019-08-21",19200
"2019-08-22",19200
"2019-08-23",19100
"2019-08-26",18850
"2019-08-27",18950
"2019-08-28",19000
"2019-08-29",19050
"2019-08-30",19250
"2019-09-02",19300
"2019-09-03",19350
"2019-09-04",19450
"2019-09-05",19600
"2019-09-06",20000
"2019-09-09",20000
"2019-09-10",20250
"2019-09-11",20300
"2019-09-16",20350
"2019-09-17",20300
"2019-09-18",20450
"2019-09-19",20300
"2019-09-20",20250
"2019-09-23",20250
"2019-09-24",20350
"2019-09-25",20450
"2019-09-26",20450
"2019-09-27",20350
"2019-09-30",20100
"2019-10-01",20400
"2019-10-02",20300
"2019-10-04",20250
"2019-10-07",20200
"2019-10-08",20200
"2019-10-10",20200
"2019-10-11",20350
"2019-10-14",20300
"2019-10-15",20350
"2019-10-16",20550
"2019-10-17",20500
"2019-10-18",20600
"2019-10-21",20650
"2019-10-22",20700
"2019-10-23",20700
"2019-10-24",20850
"2019-10-25",20900
"2019-10-28",20900
"2019-10-29",21050
"2019-10-30",21600
"2019-10-31",21700
"2019-11-01",21650
"2019-11-04",23200
"2019-11-05",22300
"2019-11-06",22600
"2019-11-07",22300
"2019-11-08",22250
"2019-11-11",22100
"2019-11-12",21900
"2019-11-13",22350
"2019-11-14",22450
"2019-11-15",22400
"2019-11-18",22350
"2019-11-19",22150
"2019-11-20",22450
"2019-11-21",22000
"2019-11-22",21850
"2019-11-25",22000
"2019-11-26",21700
"2019-11-27",21900
"2019-11-28",21700
"2019-11-29",21600
"2019-12-02",21900
"2019-12-03",21900
"2019-12-04",21600
"2019-12-05",21650
"2019-12-06",21500
"2019-12-09",21450
"2019-12-10",21600
"2019-12-11",21750
"2019-12-12",21250
"2019-12-13",21450
"2019-12-16",21600
"2019-12-17",21850
"2019-12-18",22100
"2019-12-19",22000
"2019-12-20",22000
"2019-12-23",22000
"2019-12-24",21850
"2019-12-26",22000
"2019-12-27",21150
"2019-12-30",20850
"2020-01-02",20450
"2020-01-03",20400
"2020-01-06",20100
"2020-01-07",20200
"2020-01-08",20000
"2020-01-09",20100
"2020-01-10",20300
"2020-01-13",20650
"2020-01-14",20950
"2020-01-15",20800
"2020-01-16",20700
"2020-01-17",20900
"2020-01-20",20800
"2020-01-21",20700
"2020-01-22",20700
"2020-01-23",20500
"2020-01-28",20450
"2020-01-29",20450
