"","Price"
"2018-11-05",33300
"2018-11-06",33100
"2018-11-07",33100
"2018-11-08",32700
"2018-11-09",31900
"2018-11-12",30400
"2018-11-13",31300
"2018-11-14",31400
"2018-11-15",30150
"2018-11-16",30700
"2018-11-19",30750
"2018-11-20",30100
"2018-11-21",31800
"2018-11-22",35150
"2018-11-23",34500
"2018-11-26",34900
"2018-11-27",37650
"2018-11-28",37150
"2018-11-29",35950
"2018-11-30",35750
"2018-12-03",36700
"2018-12-04",36900
"2018-12-05",34750
"2018-12-06",33000
"2018-12-07",33500
"2018-12-10",32800
"2018-12-11",34200
"2018-12-12",35850
"2018-12-13",36500
"2018-12-14",33750
"2018-12-17",32500
"2018-12-18",31000
"2018-12-19",32100
"2018-12-20",31500
"2018-12-21",31300
"2018-12-24",31100
"2018-12-26",32100
"2018-12-27",34200
"2018-12-28",34100
"2019-01-02",33900
"2019-01-03",34500
"2019-01-04",36200
"2019-01-07",36450
"2019-01-08",35600
"2019-01-09",35650
"2019-01-10",35700
"2019-01-11",36800
"2019-01-14",36050
"2019-01-15",36300
"2019-01-16",39000
"2019-01-17",37900
"2019-01-18",38000
"2019-01-21",36950
"2019-01-22",36200
"2019-01-23",36200
"2019-01-24",37100
"2019-01-25",37150
"2019-01-28",36850
"2019-01-29",36950
"2019-01-30",37650
"2019-01-31",37550
"2019-02-01",37250
"2019-02-07",36500
"2019-02-08",38900
"2019-02-11",39100
"2019-02-12",38700
"2019-02-13",39900
"2019-02-14",39150
"2019-02-15",38800
"2019-02-18",38900
"2019-02-19",39950
"2019-02-20",37400
"2019-02-21",37200
"2019-02-22",36350
"2019-02-25",35400
"2019-02-26",35700
"2019-02-27",36650
"2019-02-28",36200
"2019-03-04",37600
"2019-03-05",36800
"2019-03-06",35200
"2019-03-07",33750
"2019-03-08",34400
"2019-03-11",34550
"2019-03-12",35150
"2019-03-13",36300
"2019-03-14",35100
"2019-03-15",35450
"2019-03-18",35250
"2019-03-19",35750
"2019-03-20",37200
"2019-03-21",36450
"2019-03-22",34950
"2019-03-25",32650
"2019-03-26",32600
"2019-03-27",32750
"2019-03-28",31600
"2019-03-29",32050
"2019-04-01",32400
"2019-04-02",32150
"2019-04-03",33000
"2019-04-04",32650
"2019-04-05",32050
"2019-04-08",32250
"2019-04-09",32100
"2019-04-10",31850
"2019-04-11",32300
"2019-04-12",32000
"2019-04-15",32000
"2019-04-16",32350
"2019-04-17",32000
"2019-04-18",31400
"2019-04-19",32250
"2019-04-22",32600
"2019-04-23",33200
"2019-04-24",33000
"2019-04-25",33250
"2019-04-26",32400
"2019-04-29",32450
"2019-04-30",31900
"2019-05-02",31900
"2019-05-03",31800
"2019-05-07",30950
"2019-05-08",29450
"2019-05-09",28300
"2019-05-10",28600
"2019-05-13",27200
"2019-05-14",27350
"2019-05-15",28000
"2019-05-16",27900
"2019-05-17",27300
"2019-05-20",25700
"2019-05-21",27550
"2019-05-22",27750
"2019-05-23",27750
"2019-05-24",26800
"2019-05-27",27200
"2019-05-28",28900
"2019-05-29",26550
"2019-05-30",26700
"2019-05-31",27100
"2019-06-03",27200
"2019-06-04",27000
"2019-06-05",26800
"2019-06-07",26800
"2019-06-10",26650
"2019-06-11",27400
"2019-06-12",27100
"2019-06-13",27750
"2019-06-14",27450
"2019-06-17",26600
"2019-06-18",26800
"2019-06-19",26850
"2019-06-20",27200
"2019-06-21",25900
"2019-06-24",26200
"2019-06-25",25650
"2019-06-26",25450
"2019-06-27",24700
"2019-06-28",24300
"2019-07-01",25100
"2019-07-02",24750
"2019-07-03",24850
"2019-07-04",24400
"2019-07-05",25100
"2019-07-08",23600
"2019-07-09",22550
"2019-07-10",23350
"2019-07-11",24150
"2019-07-12",23550
"2019-07-15",22950
"2019-07-16",23400
"2019-07-17",22800
"2019-07-18",22300
"2019-07-19",22750
"2019-07-22",22600
"2019-07-23",21800
"2019-07-24",20450
"2019-07-25",22200
"2019-07-26",21400
"2019-07-29",20400
"2019-07-30",20800
"2019-07-31",20850
"2019-08-01",21500
"2019-08-02",20550
"2019-08-05",18150
"2019-08-06",17450
"2019-08-07",18700
"2019-08-08",19600
"2019-08-09",19300
"2019-08-12",19150
"2019-08-13",18700
"2019-08-14",18750
"2019-08-16",18600
"2019-08-19",19000
"2019-08-20",20000
"2019-08-21",20150
