"","Price"
"2018-11-05",3935
"2018-11-06",3761
"2018-11-07",3553
"2018-11-08",3744
"2018-11-09",3779
"2018-11-12",3675
"2018-11-13",3675
"2018-11-14",3865
"2018-11-15",3883
"2018-11-16",3831
"2018-11-19",3848
"2018-11-20",3865
"2018-11-21",3952
"2018-11-22",3900
"2018-11-23",3883
"2018-11-26",3900
"2018-11-27",3917
"2018-11-28",4004
"2018-11-29",3935
"2018-11-30",3917
"2018-12-03",3987
"2018-12-04",4281
"2018-12-05",4524
"2018-12-06",4143
"2018-12-07",4091
"2018-12-10",3796
"2018-12-11",3813
"2018-12-12",3917
"2018-12-13",3883
"2018-12-14",3692
"2018-12-17",3657
"2018-12-18",3623
"2018-12-19",3692
"2018-12-20",3536
"2018-12-21",3623
"2018-12-24",3605
"2018-12-26",3605
"2018-12-27",3501
"2018-12-28",3571
"2019-01-02",3553
"2019-01-03",3571
"2019-01-04",3588
"2019-01-07",3692
"2019-01-08",3692
"2019-01-09",3675
"2019-01-10",3761
"2019-01-11",3848
"2019-01-14",3796
"2019-01-15",3796
"2019-01-16",3761
"2019-01-17",3761
"2019-01-18",3831
"2019-01-21",3831
"2019-01-22",3935
"2019-01-23",4021
"2019-01-24",3952
"2019-01-25",4108
"2019-01-28",4039
"2019-01-29",3987
"2019-01-30",3848
"2019-01-31",4091
"2019-02-01",4177
"2019-02-07",4264
"2019-02-08",4368
"2019-02-11",4420
"2019-02-12",4593
"2019-02-13",4593
"2019-02-14",4663
"2019-02-15",4507
"2019-02-18",4472
"2019-02-19",4420
"2019-02-20",4455
"2019-02-21",4333
"2019-02-22",4299
"2019-02-25",4299
"2019-02-26",4351
"2019-02-27",4403
"2019-02-28",4212
"2019-03-04",4195
"2019-03-05",4264
"2019-03-06",4403
"2019-03-07",4333
"2019-03-08",4264
"2019-03-11",4004
"2019-03-12",3952
"2019-03-13",3935
"2019-03-14",3796
"2019-03-15",3761
"2019-03-18",3744
"2019-03-19",3675
"2019-03-20",3553
"2019-03-21",3571
"2019-03-22",3571
"2019-03-25",3484
"2019-03-26",3449
"2019-03-27",3390
"2019-03-28",3300
"2019-03-29",3311
"2019-04-01",3325
"2019-04-02",3432
"2019-04-03",3519
"2019-04-04",3501
"2019-04-05",3484
"2019-04-08",3401
"2019-04-09",3377
"2019-04-10",3415
"2019-04-11",3446
"2019-04-12",3404
"2019-04-15",3453
"2019-04-16",3446
"2019-04-17",3501
"2019-04-18",3429
"2019-04-19",3429
"2019-04-22",3429
"2019-04-23",3390
"2019-04-24",3501
"2019-04-25",3363
"2019-04-26",3300
"2019-04-29",3300
"2019-04-30",3286
"2019-05-02",3273
"2019-05-03",3266
"2019-05-07",3172
"2019-05-08",3120
"2019-05-09",3019
"2019-05-10",2961
"2019-05-13",2943
"2019-05-14",2922
"2019-05-15",2978
"2019-05-16",2950
"2019-05-17",2950
"2019-05-20",2929
"2019-05-21",2874
"2019-05-22",2815
"2019-05-23",2607
"2019-05-24",2423
"2019-05-27",2215
"2019-05-28",2253
"2019-05-29",2219
"2019-05-30",2219
"2019-05-31",2264
"2019-06-03",2260
"2019-06-04",2198
"2019-06-05",2208
"2019-06-07",2253
"2019-06-10",2271
"2019-06-11",2330
"2019-06-12",2337
"2019-06-13",2330
"2019-06-14",2312
"2019-06-17",2357
"2019-06-18",2420
"2019-06-19",2451
"2019-06-20",2427
"2019-06-21",2420
"2019-06-24",2406
"2019-06-25",2371
"2019-06-26",2337
"2019-06-27",2375
"2019-06-28",2323
"2019-07-01",2323
"2019-07-02",2392
"2019-07-03",2427
"2019-07-04",2649
"2019-07-05",2548
"2019-07-08",2430
"2019-07-09",2333
"2019-07-10",2461
"2019-07-11",3200
"2019-07-12",3085
"2019-07-15",3162
"2019-07-16",3096
"2019-07-17",2836
"2019-07-18",2822
"2019-07-19",2874
"2019-07-22",2870
"2019-07-23",2888
"2019-07-24",2794
"2019-07-25",2739
"2019-07-26",2635
"2019-07-29",2496
"2019-07-30",2496
"2019-07-31",2541
"2019-08-01",2493
"2019-08-02",2451
"2019-08-05",2246
"2019-08-06",2149
"2019-08-07",2111
"2019-08-08",2260
"2019-08-09",2337
"2019-08-12",2309
"2019-08-13",2330
"2019-08-14",2368
"2019-08-16",2427
"2019-08-19",2496
"2019-08-20",2631
"2019-08-21",2825
"2019-08-22",2940
"2019-08-23",2832
"2019-08-26",2704
"2019-08-27",2815
"2019-08-28",2940
"2019-08-29",2815
"2019-08-30",2915
"2019-09-02",2933
"2019-09-03",2964
"2019-09-04",2999
"2019-09-05",3013
"2019-09-06",3030
"2019-09-09",3051
"2019-09-10",3037
"2019-09-11",3061
"2019-09-16",3075
"2019-09-17",3085
"2019-09-18",3019
"2019-09-19",2985
"2019-09-20",2912
"2019-09-23",2860
"2019-09-24",2895
"2019-09-25",2895
"2019-09-26",2825
"2019-09-27",2662
"2019-09-30",2683
"2019-10-01",2905
"2019-10-02",2895
"2019-10-04",2805
"2019-10-07",2728
"2019-10-08",2739
"2019-10-10",2777
"2019-10-11",2777
"2019-10-14",2763
"2019-10-15",2749
"2019-10-16",2763
"2019-10-17",2659
"2019-10-18",2676
"2019-10-21",2600
"2019-10-22",2548
"2019-10-23",2534
"2019-10-24",2475
"2019-10-25",2493
"2019-10-28",2496
"2019-10-29",2510
"2019-10-30",2510
"2019-10-31",2572
"2019-11-01",2548
"2019-11-04",2597
"2019-11-05",2614
"2019-11-06",2586
"2019-11-07",2770
"2019-11-08",2981
"2019-11-11",2888
"2019-11-12",2877
"2019-11-13",2853
"2019-11-14",2974
"2019-11-15",2999
"2019-11-18",2999
"2019-11-19",2961
"2019-11-20",2926
"2019-11-21",2967
"2019-11-22",2811
"2019-11-25",2773
"2019-11-26",2815
"2019-11-27",2825
"2019-11-28",2884
"2019-11-29",2863
"2019-12-02",2839
"2019-12-03",2839
"2019-12-04",2850
"2019-12-05",2860
"2019-12-06",2825
"2019-12-09",2780
"2019-12-10",2846
"2019-12-11",2909
"2019-12-12",2912
"2019-12-13",2905
"2019-12-16",2846
"2019-12-17",2801
"2019-12-18",2787
"2019-12-19",2829
"2019-12-20",2798
"2019-12-23",2725
"2019-12-24",2739
"2019-12-26",2780
"2019-12-27",2766
"2019-12-30",2798
"2020-01-02",2836
"2020-01-03",2922
"2020-01-06",2798
"2020-01-07",2791
"2020-01-08",2746
"2020-01-09",2829
"2020-01-10",2957
"2020-01-13",3085
"2020-01-14",3165
"2020-01-15",3151
"2020-01-16",3207
"2020-01-17",3259
"2020-01-20",3356
"2020-01-21",3224
"2020-01-22",3366
"2020-01-23",3425
"2020-01-28",3373
"2020-01-29",3314
"2020-01-30",3352
"2020-01-31",3224
"2020-02-03",3269
"2020-02-04",3435
"2020-02-05",3453
"2020-02-06",3744
"2020-02-07",3969
"2020-02-10",4056
"2020-02-11",4108
"2020-02-12",4108
"2020-02-13",4108
"2020-02-14",4073
"2020-02-17",4091
"2020-02-18",4039
"2020-02-19",4039
"2020-02-20",3969
"2020-02-21",3813
"2020-02-24",3796
"2020-02-25",4004
"2020-02-26",4177
"2020-02-27",3883
"2020-02-28",3865
"2020-03-02",4160
"2020-03-03",4472
"2020-03-04",4507
"2020-03-05",4437
"2020-03-06",4333
"2020-03-09",4160
"2020-03-10",3917
"2020-03-11",3917
"2020-03-12",3435
"2020-03-13",3318
"2020-03-16",3137
"2020-03-17",3103
"2020-03-18",2954
"2020-03-19",2791
"2020-03-20",2860
"2020-03-23",2350
"2020-03-24",2829
"2020-03-25",3137
"2020-03-26",3553
"2020-03-27",3640
"2020-03-30",3813
"2020-03-31",3640
"2020-04-01",3311
"2020-04-02",3536
"2020-04-03",3363
"2020-04-06",3335
"2020-04-07",3501
"2020-04-08",3813
"2020-04-09",3935
"2020-04-10",3744
"2020-04-13",3744
"2020-04-14",3727
"2020-04-16",3623
"2020-04-17",3640
"2020-04-20",3744
"2020-04-21",3657
"2020-04-22",3883
"2020-04-23",4177
"2020-04-24",4316
"2020-04-27",4749
"2020-04-28",4229
"2020-04-29",3952
"2020-05-04",3969
"2020-05-06",4021
"2020-05-07",4108
"2020-05-08",4229
"2020-05-11",4143
"2020-05-12",4299
"2020-05-13",4385
"2020-05-14",4715
"2020-05-15",5096
"2020-05-18",4871
"2020-05-19",4715
"2020-05-20",4559
"2020-05-21",4628
"2020-05-22",4645
"2020-05-25",4611
"2020-05-26",4645
"2020-05-27",4541
"2020-05-28",4316
"2020-05-29",4264
"2020-06-01",4559
"2020-06-02",4559
"2020-06-03",4593
"2020-06-04",4576
"2020-06-05",4524
"2020-06-08",4437
"2020-06-09",4316
"2020-06-10",4212
"2020-06-11",4593
"2020-06-12",4975
"2020-06-15",4524
"2020-06-16",5217
"2020-06-17",5443
"2020-06-18",5443
"2020-06-19",5529
"2020-06-22",5512
"2020-06-23",5651
"2020-06-24",5720
"2020-06-25",5720
"2020-06-26",5703
"2020-06-29",5789
"2020-06-30",6171
"2020-07-01",5945
