"","Price"
"2018-11-05",7140
"2018-11-06",7100
"2018-11-07",6950
"2018-11-08",7140
"2018-11-09",7340
"2018-11-12",7300
"2018-11-13",7200
"2018-11-14",7060
"2018-11-15",7210
"2018-11-16",7330
"2018-11-19",7310
"2018-11-20",7160
"2018-11-21",7150
"2018-11-22",7000
"2018-11-23",6860
"2018-11-26",6890
"2018-11-27",6890
"2018-11-28",7030
"2018-11-29",7070
"2018-11-30",7110
"2018-12-03",7220
"2018-12-04",7100
"2018-12-05",6960
"2018-12-06",6690
"2018-12-07",6680
"2018-12-10",6350
"2018-12-11",6370
"2018-12-12",6540
"2018-12-13",6640
"2018-12-14",6430
"2018-12-17",6440
"2018-12-18",6320
"2018-12-19",6410
"2018-12-20",6320
"2018-12-21",6320
"2018-12-24",6500
"2018-12-26",6480
"2018-12-27",6380
"2018-12-28",6450
"2019-01-02",6220
"2019-01-03",5790
"2019-01-04",5650
"2019-01-07",5750
"2019-01-08",5590
"2019-01-09",5820
"2019-01-10",5800
"2019-01-11",5960
"2019-01-14",5870
"2019-01-15",6010
"2019-01-16",6040
"2019-01-17",6170
"2019-01-18",6200
"2019-01-21",6250
"2019-01-22",6110
"2019-01-23",6110
"2019-01-24",6190
"2019-01-25",6400
"2019-01-28",6470
"2019-01-29",6540
"2019-01-30",6690
"2019-01-31",6550
"2019-02-01",6500
"2019-02-07",7030
"2019-02-08",6860
"2019-02-11",6900
"2019-02-12",6920
"2019-02-13",7130
"2019-02-14",7200
"2019-02-15",7170
"2019-02-18",7280
"2019-02-19",7110
"2019-02-20",7330
"2019-02-21",7270
"2019-02-22",7130
"2019-02-25",7400
"2019-02-26",7240
"2019-02-27",7430
"2019-02-28",7210
"2019-03-04",7150
"2019-03-05",6930
"2019-03-06",6960
"2019-03-07",6860
"2019-03-08",6770
"2019-03-11",6750
"2019-03-12",7080
"2019-03-13",7150
"2019-03-14",7440
"2019-03-15",7370
"2019-03-18",7460
"2019-03-19",7330
"2019-03-20",7300
"2019-03-21",7330
"2019-03-22",7250
"2019-03-25",7000
"2019-03-26",7090
"2019-03-27",6990
"2019-03-28",6900
"2019-03-29",6930
"2019-04-01",7220
"2019-04-02",7270
"2019-04-03",7640
"2019-04-04",8290
"2019-04-05",8500
"2019-04-08",8560
"2019-04-09",8600
"2019-04-10",8980
"2019-04-11",8650
"2019-04-12",8690
"2019-04-15",8520
"2019-04-16",8300
"2019-04-17",8390
"2019-04-18",8100
"2019-04-19",8190
"2019-04-22",8020
"2019-04-23",8130
"2019-04-24",7930
"2019-04-25",7930
"2019-04-26",7650
"2019-04-29",8030
