"","Price"
"2018-11-05",24167
"2018-11-06",24433
"2018-11-07",23667
"2018-11-08",24567
"2018-11-09",24633
"2018-11-12",24133
"2018-11-13",24133
"2018-11-14",24133
"2018-11-15",23733
"2018-11-16",23933
"2018-11-19",23933
"2018-11-20",23667
"2018-11-21",23567
"2018-11-22",23167
"2018-11-23",22967
"2018-11-26",22233
"2018-11-27",22500
"2018-11-28",22233
"2018-11-29",21833
"2018-11-30",22133
"2018-12-03",22233
"2018-12-04",22100
"2018-12-05",22200
"2018-12-06",22100
"2018-12-07",22067
"2018-12-10",21233
"2018-12-11",21233
"2018-12-12",21600
"2018-12-13",21700
"2018-12-14",21067
"2018-12-17",21433
"2018-12-18",22333
"2018-12-19",21567
"2018-12-20",21300
"2018-12-21",21633
"2018-12-24",21700
"2018-12-26",21167
"2018-12-27",21233
"2018-12-28",21400
"2019-01-02",21900
"2019-01-03",22333
"2019-01-04",25467
"2019-01-07",33100
"2019-01-08",43000
"2019-01-09",43667
"2019-01-10",40000
"2019-01-11",38167
"2019-01-14",36667
"2019-01-15",37000
"2019-01-16",36000
"2019-01-17",38000
"2019-01-18",35500
"2019-01-21",38167
"2019-01-22",36833
"2019-01-23",33500
"2019-01-24",34000
"2019-01-25",33500
"2019-01-28",32067
"2019-01-29",30500
"2019-01-30",31233
"2019-01-31",31100
"2019-02-01",30233
"2019-02-07",30867
"2019-02-08",40000
"2019-02-11",36000
"2019-02-12",34667
"2019-02-13",33833
"2019-02-14",34667
"2019-02-15",34500
"2019-02-18",33333
"2019-02-19",34000
"2019-02-20",33333
"2019-02-21",32500
"2019-02-22",31567
"2019-02-25",32500
"2019-02-26",32033
"2019-02-27",36667
"2019-02-28",33833
"2019-03-04",35500
"2019-03-05",36500
"2019-03-06",35500
"2019-03-07",35000
"2019-03-08",35833
"2019-03-11",34500
"2019-03-12",34833
"2019-03-13",32667
"2019-03-14",31867
"2019-03-15",31267
"2019-03-18",30233
"2019-03-19",28033
"2019-03-20",27767
"2019-03-21",26767
"2019-03-22",25933
"2019-03-25",24833
"2019-03-26",25333
"2019-03-27",25333
"2019-03-28",23533
"2019-03-29",26933
"2019-04-01",26100
"2019-04-02",27167
"2019-04-03",32767
"2019-04-04",33333
"2019-04-05",30433
"2019-04-08",29100
"2019-04-09",31833
"2019-04-10",31400
"2019-04-11",31967
"2019-04-12",31533
"2019-04-15",31567
"2019-04-16",31600
"2019-04-17",32900
"2019-04-18",32000
"2019-04-19",33067
"2019-04-22",36500
"2019-04-23",35500
"2019-04-24",33333
"2019-04-25",33167
"2019-04-26",35000
"2019-04-29",33333
"2019-04-30",33667
"2019-05-02",34333
"2019-05-03",34333
"2019-05-07",34167
"2019-05-08",36167
"2019-05-09",34000
"2019-05-10",34833
"2019-05-13",35000
"2019-05-14",34500
"2019-05-15",36167
"2019-05-16",34000
"2019-05-17",34667
"2019-05-20",34833
"2019-05-21",34667
"2019-05-22",35000
"2019-05-23",35667
"2019-05-24",35000
"2019-05-27",33333
"2019-05-28",28200
"2019-05-29",26167
"2019-05-30",27167
"2019-05-31",27900
"2019-06-03",27167
"2019-06-04",27700
"2019-06-05",26800
"2019-06-07",25600
"2019-06-10",25267
"2019-06-11",25500
"2019-06-12",25667
"2019-06-13",26100
"2019-06-14",26033
"2019-06-17",25433
"2019-06-18",24500
"2019-06-19",24933
"2019-06-20",24900
"2019-06-21",24533
"2019-06-24",23800
"2019-06-25",23333
"2019-06-26",23233
"2019-06-27",22700
"2019-06-28",22733
"2019-07-01",23033
"2019-07-02",23333
"2019-07-03",23167
"2019-07-04",22733
"2019-07-05",22733
"2019-07-08",22000
"2019-07-09",21500
"2019-07-10",27933
"2019-07-11",24400
