"","Price"
"2018-11-05",13050
"2018-11-06",12700
"2018-11-07",12000
"2018-11-08",12550
"2018-11-09",12600
"2018-11-12",12700
"2018-11-13",12250
"2018-11-14",11800
"2018-11-15",12350
"2018-11-16",12400
"2018-11-19",12250
"2018-11-20",12100
"2018-11-21",12050
"2018-11-22",11950
"2018-11-23",12200
"2018-11-26",12400
"2018-11-27",12300
"2018-11-28",12150
"2018-11-29",12300
"2018-11-30",13200
"2018-12-03",13050
"2018-12-04",12850
"2018-12-05",12550
"2018-12-06",12250
"2018-12-07",12450
"2018-12-10",12000
"2018-12-11",11850
"2018-12-12",11650
"2018-12-13",12150
"2018-12-14",11900
"2018-12-17",11600
"2018-12-18",11300
"2018-12-19",11750
"2018-12-20",11500
"2018-12-21",11550
"2018-12-24",11950
"2018-12-26",11800
"2018-12-27",11500
"2018-12-28",11750
"2019-01-02",12000
"2019-01-03",11800
"2019-01-04",11700
"2019-01-07",11800
"2019-01-08",11850
"2019-01-09",11850
"2019-01-10",11850
"2019-01-11",11800
"2019-01-14",11850
"2019-01-15",12100
"2019-01-16",12150
"2019-01-17",11800
"2019-01-18",11850
"2019-01-21",12000
"2019-01-22",12250
"2019-01-23",12500
"2019-01-24",12700
"2019-01-25",12500
"2019-01-28",12750
"2019-01-29",12500
"2019-01-30",14000
"2019-01-31",14200
"2019-02-01",15050
"2019-02-07",15150
"2019-02-08",14600
"2019-02-11",14100
"2019-02-12",13800
"2019-02-13",13850
"2019-02-14",14000
"2019-02-15",14200
"2019-02-18",14200
"2019-02-19",14300
"2019-02-20",14500
"2019-02-21",13950
"2019-02-22",14500
"2019-02-25",14450
"2019-02-26",14750
"2019-02-27",14850
"2019-02-28",14300
"2019-03-04",13750
"2019-03-05",13550
"2019-03-06",13450
"2019-03-07",13500
"2019-03-08",13350
"2019-03-11",13000
"2019-03-12",14100
"2019-03-13",14500
"2019-03-14",14900
"2019-03-15",14350
"2019-03-18",14850
"2019-03-19",14300
"2019-03-20",13750
"2019-03-21",13550
"2019-03-22",13650
