"","Price"
"2018-11-05",21000
"2018-11-06",22050
"2018-11-07",22000
"2018-11-08",21550
"2018-11-09",20750
"2018-11-12",18600
"2018-11-13",19150
"2018-11-14",19350
"2018-11-15",19350
"2018-11-16",19300
"2018-11-19",19250
"2018-11-20",19000
"2018-11-21",19000
"2018-11-22",18450
"2018-11-23",17800
"2018-11-26",18550
"2018-11-27",19300
"2018-11-28",19250
"2018-11-29",18750
"2018-11-30",19000
"2018-12-03",19200
"2018-12-04",19000
"2018-12-05",18850
"2018-12-06",18750
"2018-12-07",18400
"2018-12-10",17450
"2018-12-11",16150
"2018-12-12",16850
"2018-12-13",17750
"2018-12-14",17350
"2018-12-17",17250
"2018-12-18",16900
"2018-12-19",17200
"2018-12-20",16750
"2018-12-21",16850
"2018-12-24",16450
"2018-12-26",16050
"2018-12-27",16400
"2018-12-28",16600
"2019-01-02",16600
"2019-01-03",16050
"2019-01-04",16250
"2019-01-07",16550
"2019-01-08",16450
"2019-01-09",17100
"2019-01-10",17000
"2019-01-11",17300
"2019-01-14",17200
"2019-01-15",16900
"2019-01-16",17200
"2019-01-17",17050
"2019-01-18",17200
"2019-01-21",17250
"2019-01-22",17400
"2019-01-23",17250
"2019-01-24",17350
"2019-01-25",17600
"2019-01-28",18300
"2019-01-29",19350
"2019-01-30",18450
"2019-01-31",18450
"2019-02-01",18050
"2019-02-07",17600
"2019-02-08",17700
"2019-02-11",17300
"2019-02-12",17450
"2019-02-13",17600
"2019-02-14",17400
"2019-02-15",17450
"2019-02-18",17800
"2019-02-19",17900
"2019-02-20",18000
"2019-02-21",17950
"2019-02-22",17850
"2019-02-25",17900
"2019-02-26",18250
"2019-02-27",18350
"2019-02-28",17850
"2019-03-04",18750
"2019-03-05",18800
"2019-03-06",18700
"2019-03-07",18650
"2019-03-08",18550
"2019-03-11",18450
"2019-03-12",19200
"2019-03-13",19250
"2019-03-14",20000
"2019-03-15",19850
"2019-03-18",20100
"2019-03-19",20300
"2019-03-20",19900
"2019-03-21",19300
"2019-03-22",19400
"2019-03-25",18550
"2019-03-26",18950
"2019-03-27",18550
"2019-03-28",17900
"2019-03-29",18250
"2019-04-01",18000
"2019-04-02",18050
"2019-04-03",18100
"2019-04-04",18050
"2019-04-05",19300
"2019-04-08",21300
"2019-04-09",21000
"2019-04-10",21200
"2019-04-11",21450
"2019-04-12",21700
"2019-04-15",22750
"2019-04-16",23350
"2019-04-17",24200
"2019-04-18",24000
"2019-04-19",25150
"2019-04-22",25300
"2019-04-23",28100
"2019-04-24",22950
"2019-04-25",20350
"2019-04-26",21850
"2019-04-29",21900
"2019-04-30",21100
"2019-05-02",22400
"2019-05-03",22850
"2019-05-07",23350
"2019-05-08",22700
"2019-05-09",21650
"2019-05-10",21750
"2019-05-13",21500
"2019-05-14",21450
"2019-05-15",21850
"2019-05-16",21150
"2019-05-17",20950
"2019-05-20",19300
"2019-05-21",19400
"2019-05-22",19850
"2019-05-23",20200
"2019-05-24",20300
"2019-05-27",20400
"2019-05-28",20350
"2019-05-29",19850
"2019-05-30",19950
"2019-05-31",21450
"2019-06-03",21600
"2019-06-04",22400
"2019-06-05",21950
"2019-06-07",21600
"2019-06-10",20650
"2019-06-11",20600
"2019-06-12",20750
"2019-06-13",20100
"2019-06-14",19950
"2019-06-17",19500
"2019-06-18",19100
"2019-06-19",19100
"2019-06-20",19250
"2019-06-21",19100
"2019-06-24",18650
"2019-06-25",18850
"2019-06-26",18750
"2019-06-27",18400
"2019-06-28",18450
"2019-07-01",18800
"2019-07-02",18950
"2019-07-03",19200
"2019-07-04",19600
"2019-07-05",19650
"2019-07-08",19500
"2019-07-09",20800
"2019-07-10",20850
"2019-07-11",20300
"2019-07-12",20400
"2019-07-15",21400
"2019-07-16",21700
"2019-07-17",21900
"2019-07-18",19800
"2019-07-19",20150
"2019-07-22",19550
"2019-07-23",19450
"2019-07-24",18700
"2019-07-25",18350
"2019-07-26",18550
"2019-07-29",17100
"2019-07-30",17000
"2019-07-31",17550
"2019-08-01",17250
"2019-08-02",17650
"2019-08-05",17100
"2019-08-06",15900
"2019-08-07",16300
"2019-08-08",16900
"2019-08-09",17050
"2019-08-12",17300
"2019-08-13",17100
"2019-08-14",17300
"2019-08-16",17250
"2019-08-19",17350
"2019-08-20",17700
"2019-08-21",17750
"2019-08-22",17400
"2019-08-23",17550
"2019-08-26",17050
"2019-08-27",17050
"2019-08-28",17400
"2019-08-29",17600
"2019-08-30",17700
"2019-09-02",18200
"2019-09-03",18900
"2019-09-04",18800
"2019-09-05",18950
"2019-09-06",19400
"2019-09-09",19400
"2019-09-10",21250
"2019-09-11",19300
"2019-09-16",19100
"2019-09-17",22500
"2019-09-18",20700
"2019-09-19",19350
"2019-09-20",19700
"2019-09-23",19100
"2019-09-24",19100
"2019-09-25",20950
"2019-09-26",19950
"2019-09-27",19400
"2019-09-30",18650
"2019-10-01",18750
"2019-10-02",18950
"2019-10-04",18750
"2019-10-07",18200
"2019-10-08",18200
