"","Price"
"2018-11-05",2600
"2018-11-06",2590
"2018-11-07",2585
"2018-11-08",2640
"2018-11-09",2690
"2018-11-12",2670
"2018-11-13",2655
"2018-11-14",2675
"2018-11-15",2705
"2018-11-16",2740
"2018-11-19",2740
"2018-11-20",2725
"2018-11-21",2730
"2018-11-22",2730
"2018-11-23",2680
"2018-11-26",2725
"2018-11-27",2810
"2018-11-28",2975
"2018-11-29",2900
"2018-11-30",2935
"2018-12-03",3045
"2018-12-04",3050
"2018-12-05",3230
"2018-12-06",3120
"2018-12-07",3150
"2018-12-10",2990
"2018-12-11",2970
"2018-12-12",3025
"2018-12-13",3010
"2018-12-14",3015
"2018-12-17",2975
"2018-12-18",2920
"2018-12-19",2890
"2018-12-20",2880
"2018-12-21",2815
"2018-12-24",2780
"2018-12-26",2680
"2018-12-27",2680
"2018-12-28",2750
"2019-01-02",2740
"2019-01-03",2730
"2019-01-04",2695
"2019-01-07",2795
"2019-01-08",2895
"2019-01-09",2925
"2019-01-10",2925
"2019-01-11",2965
"2019-01-14",2980
"2019-01-15",3020
"2019-01-16",3015
"2019-01-17",2935
"2019-01-18",2960
"2019-01-21",2985
"2019-01-22",3000
"2019-01-23",3000
"2019-01-24",2985
"2019-01-25",2985
"2019-01-28",2920
"2019-01-29",3020
"2019-01-30",3065
"2019-01-31",3070
"2019-02-01",3070
"2019-02-07",3085
"2019-02-08",3095
"2019-02-11",3060
"2019-02-12",3220
"2019-02-13",3300
"2019-02-14",3220
"2019-02-15",3110
"2019-02-18",3100
"2019-02-19",3085
"2019-02-20",3080
"2019-02-21",3060
"2019-02-22",3030
"2019-02-25",3045
"2019-02-26",3035
"2019-02-27",3070
"2019-02-28",2835
"2019-03-04",2880
"2019-03-05",2860
"2019-03-06",2825
"2019-03-07",2765
"2019-03-08",2745
"2019-03-11",2725
"2019-03-12",2760
"2019-03-13",2750
"2019-03-14",2795
"2019-03-15",2845
"2019-03-18",2850
"2019-03-19",2870
"2019-03-20",2850
"2019-03-21",2830
"2019-03-22",2930
"2019-03-25",2840
"2019-03-26",2845
"2019-03-27",2815
"2019-03-28",2780
"2019-03-29",2800
"2019-04-01",2845
"2019-04-02",2855
"2019-04-03",2885
"2019-04-04",2875
"2019-04-05",2890
"2019-04-08",2875
"2019-04-09",2885
"2019-04-10",2900
"2019-04-11",2920
"2019-04-12",2955
"2019-04-15",2965
"2019-04-16",2930
"2019-04-17",2915
"2019-04-18",2895
"2019-04-19",2920
"2019-04-22",2990
"2019-04-23",3020
"2019-04-24",2995
"2019-04-25",2915
"2019-04-26",2845
"2019-04-29",2850
"2019-04-30",2870
"2019-05-02",2880
"2019-05-03",2850
"2019-05-07",2815
"2019-05-08",2815
"2019-05-09",2720
"2019-05-10",2700
"2019-05-13",2700
"2019-05-14",2680
"2019-05-15",2730
"2019-05-16",2695
