"","Price"
"2018-11-05",40050
"2018-11-06",39950
"2018-11-07",39150
"2018-11-08",39700
"2018-11-09",39050
"2018-11-12",37750
"2018-11-13",38600
"2018-11-14",39200
"2018-11-15",39750
"2018-11-16",41200
"2018-11-19",40850
"2018-11-20",40300
"2018-11-21",41350
"2018-11-22",42200
"2018-11-23",43150
"2018-11-26",43900
"2018-11-27",42700
"2018-11-28",42750
"2018-11-29",42500
"2018-11-30",43350
"2018-12-03",43250
"2018-12-04",42950
"2018-12-05",42950
"2018-12-06",42150
"2018-12-07",42150
"2018-12-10",41800
"2018-12-11",40000
"2018-12-12",40950
"2018-12-13",42700
"2018-12-14",40850
"2018-12-17",41500
"2018-12-18",41650
"2018-12-19",40850
"2018-12-20",39650
"2018-12-21",40300
"2018-12-24",39950
"2018-12-26",39700
"2018-12-27",39950
"2018-12-28",40150
"2019-01-02",39900
"2019-01-03",38300
"2019-01-04",37800
"2019-01-07",38300
"2019-01-08",38400
"2019-01-09",37700
"2019-01-10",37100
"2019-01-11",37050
"2019-01-14",37000
"2019-01-15",37750
"2019-01-16",37100
"2019-01-17",37400
"2019-01-18",37500
"2019-01-21",38050
"2019-01-22",37650
"2019-01-23",37700
"2019-01-24",37200
"2019-01-25",37250
"2019-01-28",38250
"2019-01-29",38500
"2019-01-30",38200
"2019-01-31",38250
"2019-02-01",38300
"2019-02-07",38150
"2019-02-08",40850
"2019-02-11",42000
"2019-02-12",42000
"2019-02-13",41450
"2019-02-14",41100
"2019-02-15",40300
"2019-02-18",40200
"2019-02-19",40400
"2019-02-20",40450
"2019-02-21",40000
"2019-02-22",40300
"2019-02-25",40600
"2019-02-26",40150
"2019-02-27",39850
"2019-02-28",40500
"2019-03-04",44350
"2019-03-05",43400
"2019-03-06",43400
"2019-03-07",42350
"2019-03-08",42750
"2019-03-11",42650
"2019-03-12",43800
"2019-03-13",43300
"2019-03-14",43200
"2019-03-15",42050
"2019-03-18",42300
"2019-03-19",41650
"2019-03-20",41200
"2019-03-21",40200
"2019-03-22",40400
"2019-03-25",39400
"2019-03-26",39800
"2019-03-27",39250
"2019-03-28",38200
"2019-03-29",38150
"2019-04-01",39400
"2019-04-02",39550
"2019-04-03",39350
"2019-04-04",39200
"2019-04-05",38800
"2019-04-08",39000
"2019-04-09",39350
"2019-04-10",39650
"2019-04-11",40050
"2019-04-12",39300
"2019-04-15",39050
"2019-04-16",39400
"2019-04-17",38950
"2019-04-18",38500
"2019-04-19",39450
"2019-04-22",39950
"2019-04-23",39350
"2019-04-24",38900
"2019-04-25",38650
"2019-04-26",38500
"2019-04-29",38700
"2019-04-30",39050
"2019-05-02",38950
"2019-05-03",38900
"2019-05-07",38350
"2019-05-08",38250
"2019-05-09",37300
"2019-05-10",36100
"2019-05-13",35450
"2019-05-14",35300
"2019-05-15",35550
"2019-05-16",34550
"2019-05-17",33500
"2019-05-20",34200
"2019-05-21",33050
"2019-05-22",33200
"2019-05-23",32950
"2019-05-24",31700
"2019-05-27",31800
"2019-05-28",31450
"2019-05-29",30700
"2019-05-30",31450
"2019-05-31",32500
"2019-06-03",31650
"2019-06-04",31750
"2019-06-05",31650
"2019-06-07",31900
"2019-06-10",32150
"2019-06-11",33350
"2019-06-12",33000
"2019-06-13",33850
"2019-06-14",33700
"2019-06-17",32800
"2019-06-18",32700
"2019-06-19",32350
"2019-06-20",32200
"2019-06-21",33000
"2019-06-24",31650
"2019-06-25",31300
"2019-06-26",31350
"2019-06-27",30400
"2019-06-28",30000
"2019-07-01",30700
"2019-07-02",30350
"2019-07-03",30250
"2019-07-04",29800
"2019-07-05",30000
"2019-07-08",29300
"2019-07-09",28350
"2019-07-10",29350
"2019-07-11",29750
"2019-07-12",29150
"2019-07-15",28600
"2019-07-16",29350
"2019-07-17",28950
"2019-07-18",28900
"2019-07-19",29200
"2019-07-22",29100
"2019-07-23",29100
"2019-07-24",28750
"2019-07-25",27700
"2019-07-26",27200
"2019-07-29",26200
"2019-07-30",26250
"2019-07-31",27150
"2019-08-01",26700
"2019-08-02",27450
"2019-08-05",25850
"2019-08-06",25000
"2019-08-07",24700
"2019-08-08",25250
"2019-08-09",25100
"2019-08-12",25400
"2019-08-13",25400
"2019-08-14",25250
"2019-08-16",24800
"2019-08-19",25850
"2019-08-20",26500
"2019-08-21",26950
"2019-08-22",26950
"2019-08-23",26650
"2019-08-26",26250
"2019-08-27",26150
"2019-08-28",26700
"2019-08-29",27050
"2019-08-30",26900
"2019-09-02",26900
"2019-09-03",26650
"2019-09-04",26450
"2019-09-05",25550
"2019-09-06",25550
"2019-09-09",25450
"2019-09-10",26000
"2019-09-11",26400
"2019-09-16",26800
"2019-09-17",27200
"2019-09-18",27050
"2019-09-19",27000
"2019-09-20",27000
"2019-09-23",26450
"2019-09-24",26700
"2019-09-25",26200
"2019-09-26",25800
"2019-09-27",24850
"2019-09-30",25200
"2019-10-01",25900
"2019-10-02",25550
"2019-10-04",25500
"2019-10-07",24900
"2019-10-08",24750
"2019-10-10",25250
"2019-10-11",25500
"2019-10-14",25550
"2019-10-15",25700
"2019-10-16",26100
"2019-10-17",25950
"2019-10-18",26150
"2019-10-21",25800
"2019-10-22",26100
"2019-10-23",25950
"2019-10-24",25700
"2019-10-25",25800
"2019-10-28",25900
"2019-10-29",25650
"2019-10-30",25850
"2019-10-31",25650
"2019-11-01",25600
"2019-11-04",26100
"2019-11-05",27000
"2019-11-06",27500
"2019-11-07",27050
"2019-11-08",27550
"2019-11-11",26800
"2019-11-12",26800
"2019-11-13",26900
"2019-11-14",26250
"2019-11-15",26500
"2019-11-18",27350
"2019-11-19",26950
"2019-11-20",26250
"2019-11-21",25400
"2019-11-22",25100
"2019-11-25",25250
"2019-11-26",25350
"2019-11-27",25150
"2019-11-28",24900
"2019-11-29",24850
"2019-12-02",25200
"2019-12-03",25000
