"","Price"
"2018-11-05",3660
"2018-11-06",3665
"2018-11-07",3610
"2018-11-08",3700
"2018-11-09",3700
"2018-11-12",3685
"2018-11-13",3765
"2018-11-14",3770
"2018-11-15",3680
"2018-11-16",3680
"2018-11-19",3730
"2018-11-20",3695
"2018-11-21",3700
"2018-11-22",3675
"2018-11-23",3730
"2018-11-26",3830
"2018-11-27",3810
"2018-11-28",3795
"2018-11-29",3760
"2018-11-30",3730
"2018-12-03",3835
"2018-12-04",3775
"2018-12-05",3700
"2018-12-06",3570
"2018-12-07",3585
"2018-12-10",3470
"2018-12-11",3355
"2018-12-12",3470
"2018-12-13",3530
"2018-12-14",3495
"2018-12-17",3495
"2018-12-18",3460
"2018-12-19",3520
"2018-12-20",3470
"2018-12-21",3460
"2018-12-24",3500
"2018-12-26",3440
"2018-12-27",3420
"2018-12-28",3495
"2019-01-02",3445
"2019-01-03",3300
"2019-01-04",3190
"2019-01-07",3230
"2019-01-08",3225
"2019-01-09",3350
"2019-01-10",3425
"2019-01-11",3480
"2019-01-14",3440
"2019-01-15",3520
"2019-01-16",3570
"2019-01-17",3600
"2019-01-18",3660
"2019-01-21",3710
"2019-01-22",3670
"2019-01-23",3650
"2019-01-24",3720
"2019-01-25",3885
"2019-01-28",4000
"2019-01-29",4030
"2019-01-30",4105
"2019-01-31",4150
"2019-02-01",4155
"2019-02-07",4155
"2019-02-08",4070
"2019-02-11",4105
"2019-02-12",4110
"2019-02-13",4400
"2019-02-14",4515
"2019-02-15",4515
"2019-02-18",4470
"2019-02-19",4390
"2019-02-20",4390
"2019-02-21",4320
"2019-02-22",4220
"2019-02-25",4225
"2019-02-26",4135
"2019-02-27",4185
"2019-02-28",3960
"2019-03-04",3985
"2019-03-05",3990
"2019-03-06",3930
"2019-03-07",3885
"2019-03-08",3780
"2019-03-11",3785
"2019-03-12",3910
"2019-03-13",3920
"2019-03-14",4095
"2019-03-15",4085
"2019-03-18",4305
"2019-03-19",4175
"2019-03-20",4120
"2019-03-21",4070
"2019-03-22",4125
"2019-03-25",3970
"2019-03-26",3985
"2019-03-27",3955
"2019-03-28",3840
"2019-03-29",3875
"2019-04-01",4015
"2019-04-02",3990
"2019-04-03",4035
"2019-04-04",4120
"2019-04-05",4105
"2019-04-08",4140
"2019-04-09",4110
"2019-04-10",4235
"2019-04-11",4220
"2019-04-12",4220
"2019-04-15",4175
"2019-04-16",4140
"2019-04-17",4280
"2019-04-18",4120
"2019-04-19",4235
"2019-04-22",4135
"2019-04-23",4155
"2019-04-24",4035
"2019-04-25",4185
"2019-04-26",4185
"2019-04-29",4780
"2019-04-30",4675
"2019-05-02",4710
"2019-05-03",4545
"2019-05-07",4500
"2019-05-08",4450
"2019-05-09",4200
"2019-05-10",4110
"2019-05-13",3980
"2019-05-14",3945
"2019-05-15",4055
"2019-05-16",3830
"2019-05-17",3790
"2019-05-20",3670
"2019-05-21",3955
"2019-05-22",4085
"2019-05-23",4005
"2019-05-24",4045
"2019-05-27",4115
"2019-05-28",4170
"2019-05-29",3975
"2019-05-30",3810
"2019-05-31",3820
"2019-06-03",3870
"2019-06-04",3840
"2019-06-05",3880
"2019-06-07",3995
"2019-06-10",4250
"2019-06-11",4265
"2019-06-12",4200
"2019-06-13",4255
"2019-06-14",4185
"2019-06-17",4185
"2019-06-18",4200
"2019-06-19",4275
"2019-06-20",4380
"2019-06-21",4350
"2019-06-24",4205
"2019-06-25",4135
"2019-06-26",3955
"2019-06-27",4040
"2019-06-28",3990
"2019-07-01",3980
"2019-07-02",4010
"2019-07-03",3950
"2019-07-04",4040
"2019-07-05",4050
"2019-07-08",3810
"2019-07-09",3890
"2019-07-10",4010
"2019-07-11",4155
"2019-07-12",4020
"2019-07-15",3810
"2019-07-16",3695
"2019-07-17",3655
"2019-07-18",3585
"2019-07-19",3615
"2019-07-22",3615
"2019-07-23",3600
"2019-07-24",3500
"2019-07-25",3400
"2019-07-26",3400
"2019-07-29",3250
"2019-07-30",3310
"2019-07-31",3305
"2019-08-01",3240
"2019-08-02",3220
"2019-08-05",2975
"2019-08-06",2850
"2019-08-07",2950
"2019-08-08",3115
"2019-08-09",3110
"2019-08-12",3125
"2019-08-13",3110
"2019-08-14",3140
"2019-08-16",3065
"2019-08-19",3080
"2019-08-20",3110
"2019-08-21",3145
"2019-08-22",3150
"2019-08-23",3110
"2019-08-26",2970
"2019-08-27",2970
"2019-08-28",3020
"2019-08-29",3050
"2019-08-30",3110
"2019-09-02",3155
"2019-09-03",3150
"2019-09-04",3215
"2019-09-05",3265
"2019-09-06",3265
"2019-09-09",3255
"2019-09-10",3195
"2019-09-11",3245
"2019-09-16",3275
"2019-09-17",3305
"2019-09-18",3400
"2019-09-19",3400
"2019-09-20",3440
"2019-09-23",3365
"2019-09-24",3360
"2019-09-25",3320
"2019-09-26",3300
"2019-09-27",3265
"2019-09-30",3225
"2019-10-01",3225
"2019-10-02",3185
"2019-10-04",3105
"2019-10-07",3080
"2019-10-08",3100
"2019-10-10",3100
"2019-10-11",3155
"2019-10-14",3205
"2019-10-15",3195
"2019-10-16",3225
"2019-10-17",3230
"2019-10-18",3170
"2019-10-21",3090
"2019-10-22",3115
"2019-10-23",3065
"2019-10-24",3120
"2019-10-25",3080
"2019-10-28",3105
"2019-10-29",3105
"2019-10-30",3060
"2019-10-31",3055
"2019-11-01",3060
"2019-11-04",3090
"2019-11-05",3060
"2019-11-06",3075
"2019-11-07",3055
"2019-11-08",3055
"2019-11-11",3050
"2019-11-12",3065
"2019-11-13",3040
"2019-11-14",3015
"2019-11-15",3045
"2019-11-18",3030
"2019-11-19",3020
"2019-11-20",2970
"2019-11-21",2890
"2019-11-22",2875
"2019-11-25",2885
"2019-11-26",2925
"2019-11-27",2955
"2019-11-28",2945
