"","Price"
"2018-11-05",3795
"2018-11-06",3775
"2018-11-07",3775
"2018-11-08",3805
"2018-11-09",3795
"2018-11-12",3705
"2018-11-13",3635
"2018-11-14",3650
"2018-11-15",3600
"2018-11-16",3555
"2018-11-19",3565
"2018-11-20",3520
"2018-11-21",3530
"2018-11-22",3515
"2018-11-23",3545
"2018-11-26",3600
"2018-11-27",3650
"2018-11-28",3650
"2018-11-29",3575
"2018-11-30",3630
"2018-12-03",3600
"2018-12-04",3575
"2018-12-05",3645
"2018-12-06",3610
"2018-12-07",3575
"2018-12-10",3535
"2018-12-11",3500
"2018-12-12",3550
"2018-12-13",3550
"2018-12-14",3540
"2018-12-17",3515
"2018-12-18",3550
"2018-12-19",3535
"2018-12-20",3520
"2018-12-21",3500
"2018-12-24",3420
"2018-12-26",3305
"2018-12-27",3405
"2018-12-28",3400
"2019-01-02",3365
"2019-01-03",3415
"2019-01-04",3460
"2019-01-07",3500
"2019-01-08",3500
"2019-01-09",3485
"2019-01-10",3495
"2019-01-11",3485
"2019-01-14",3400
"2019-01-15",3365
"2019-01-16",3375
"2019-01-17",3360
"2019-01-18",3550
"2019-01-21",3835
"2019-01-22",3850
"2019-01-23",3860
"2019-01-24",3925
"2019-01-25",3925
"2019-01-28",3915
"2019-01-29",3900
"2019-01-30",3835
"2019-01-31",3810
"2019-02-01",3870
"2019-02-07",3855
"2019-02-08",3875
"2019-02-11",3925
"2019-02-12",3940
"2019-02-13",3865
"2019-02-14",4000
"2019-02-15",4015
"2019-02-18",4150
"2019-02-19",4100
"2019-02-20",4030
"2019-02-21",3980
"2019-02-22",3980
"2019-02-25",4010
"2019-02-26",3975
"2019-02-27",4050
"2019-02-28",3865
"2019-03-04",3940
"2019-03-05",3990
"2019-03-06",3960
"2019-03-07",3960
"2019-03-08",3925
"2019-03-11",3865
"2019-03-12",3895
"2019-03-13",3855
"2019-03-14",3875
"2019-03-15",3890
"2019-03-18",3940
"2019-03-19",3910
"2019-03-20",3600
"2019-03-21",3625
"2019-03-22",3400
"2019-03-25",3340
"2019-03-26",3395
"2019-03-27",3340
"2019-03-28",3445
"2019-03-29",3600
"2019-04-01",3635
"2019-04-02",3655
"2019-04-03",3625
"2019-04-04",3615
"2019-04-05",3605
"2019-04-08",3515
"2019-04-09",3420
"2019-04-10",3475
"2019-04-11",3750
"2019-04-12",3815
"2019-04-15",3675
"2019-04-16",3780
"2019-04-17",3830
"2019-04-18",4000
"2019-04-19",4120
"2019-04-22",4255
"2019-04-23",4155
"2019-04-24",4075
"2019-04-25",3950
"2019-04-26",4000
"2019-04-29",3990
"2019-04-30",3925
"2019-05-02",4210
"2019-05-03",4160
"2019-05-07",4110
"2019-05-08",4160
"2019-05-09",4030
"2019-05-10",4040
"2019-05-13",3965
"2019-05-14",3950
"2019-05-15",3915
"2019-05-16",3875
"2019-05-17",3865
"2019-05-20",3895
"2019-05-21",3895
"2019-05-22",3895
"2019-05-23",3895
"2019-05-24",3755
"2019-05-27",3865
"2019-05-28",3905
"2019-05-29",3915
"2019-05-30",3915
"2019-05-31",4120
"2019-06-03",4100
"2019-06-04",4115
"2019-06-05",4100
"2019-06-07",4105
"2019-06-10",4210
"2019-06-11",4340
"2019-06-12",4370
"2019-06-13",4720
"2019-06-14",4260
"2019-06-17",4065
"2019-06-18",4140
"2019-06-19",4440
"2019-06-20",4410
"2019-06-21",4365
"2019-06-24",4310
"2019-06-25",4285
"2019-06-26",4115
"2019-06-27",4265
"2019-06-28",4325
"2019-07-01",4330
"2019-07-02",4375
"2019-07-03",4345
"2019-07-04",4275
"2019-07-05",4220
"2019-07-08",4045
"2019-07-09",4090
"2019-07-10",4135
"2019-07-11",4200
"2019-07-12",4495
"2019-07-15",4175
"2019-07-16",4145
"2019-07-17",4265
"2019-07-18",4225
"2019-07-19",4315
"2019-07-22",4225
"2019-07-23",4115
"2019-07-24",4065
"2019-07-25",4055
"2019-07-26",4105
"2019-07-29",3995
"2019-07-30",4075
"2019-07-31",4175
"2019-08-01",4240
"2019-08-02",4335
"2019-08-05",4180
"2019-08-06",4185
"2019-08-07",4295
"2019-08-08",4390
"2019-08-09",4440
"2019-08-12",4415
"2019-08-13",4440
"2019-08-14",4465
"2019-08-16",4465
"2019-08-19",3705
"2019-08-20",3800
"2019-08-21",4050
"2019-08-22",4050
"2019-08-23",4085
"2019-08-26",4110
"2019-08-27",4110
"2019-08-28",4090
"2019-08-29",4005
"2019-08-30",4005
"2019-09-02",4045
"2019-09-03",4025
"2019-09-04",4050
"2019-09-05",4045
"2019-09-06",4045
"2019-09-09",4025
"2019-09-10",4005
"2019-09-11",4025
"2019-09-16",4095
"2019-09-17",4105
"2019-09-18",4390
"2019-09-19",4350
"2019-09-20",4350
"2019-09-23",4465
"2019-09-24",4365
"2019-09-25",4235
"2019-09-26",4245
"2019-09-27",4340
"2019-09-30",4315
"2019-10-01",4250
"2019-10-02",4185
"2019-10-04",4200
"2019-10-07",4130
"2019-10-08",4140
"2019-10-10",4140
"2019-10-11",4090
"2019-10-14",4110
"2019-10-15",4275
"2019-10-16",4315
"2019-10-17",4305
"2019-10-18",4400
"2019-10-21",4295
"2019-10-22",4300
"2019-10-23",4340
"2019-10-24",4340
"2019-10-25",4355
"2019-10-28",4370
"2019-10-29",4415
"2019-10-30",4500
"2019-10-31",4415
"2019-11-01",4445
"2019-11-04",4540
"2019-11-05",4720
"2019-11-06",4500
"2019-11-07",4500
"2019-11-08",4495
"2019-11-11",4420
"2019-11-12",4185
"2019-11-13",4110
"2019-11-14",4070
"2019-11-15",4420
"2019-11-18",4500
"2019-11-19",4495
"2019-11-20",4480
"2019-11-21",4455
"2019-11-22",4290
"2019-11-25",4195
"2019-11-26",4300
"2019-11-27",4150
"2019-11-28",4350
"2019-11-29",4280
"2019-12-02",4275
"2019-12-03",4090
"2019-12-04",4400
"2019-12-05",4395
"2019-12-06",4505
"2019-12-09",4500
"2019-12-10",4530
"2019-12-11",4535
"2019-12-12",4570
"2019-12-13",4595
"2019-12-16",4410
"2019-12-17",4185
"2019-12-18",4465
"2019-12-19",4395
"2019-12-20",4425
"2019-12-23",4280
"2019-12-24",4260
"2019-12-26",4140
"2019-12-27",4150
"2019-12-30",4195
"2020-01-02",4175
"2020-01-03",4200
"2020-01-06",4115
"2020-01-07",3080
"2020-01-08",2840
"2020-01-09",2945
"2020-01-10",2965
"2020-01-13",2880
"2020-01-14",2825
"2020-01-15",2835
"2020-01-16",2590
"2020-01-17",2840
"2020-01-20",2165
"2020-01-21",2095
"2020-01-22",2165
"2020-01-23",2125
"2020-01-28",1940
"2020-01-29",2190
"2020-01-30",2100
"2020-01-31",2090
"2020-02-03",2000
"2020-02-04",2040
"2020-02-05",1975
"2020-02-06",1950
"2020-02-07",1910
"2020-02-10",1680
"2020-02-11",1705
