"","PER","PBR","PCR","PSR"
"011780",11.6037526196603,2.14779226533723,8.76711264031108,1.4063473130263
"086280",11.5679643681953,1.38411890099479,7.17831917289385,0.424488041695168
"097950",9.66137957992999,0.651542516525024,3.30894287141573,0.273196560214801
"032640",13.7025630648029,0.835993888363917,2.50975297757592,0.476713901044151
"006800",7.73079104404965,0.679751781988594,7.52833757554213,NA
"002790",581.964462692308,0.96499209375,9.08773335135135,1.22764860996734
"161390",16.1540010742681,0.811394152797453,4.65886947087303,0.93197604251445
"021240",14.5813028402075,3.96239565100671,10.4903509594883,1.82367625872614
"000720",47.8929945952576,0.668154914103851,3.38631741862751,0.345138633720074
"267250",NA,0.50821383045441,6.35791485627325,0.298244739516683
"071050",6.64710732599884,1.01908228894058,NA,NA
"035250",NA,1.6900442947336,NA,11.4658876410364
"034020",NA,0.826355295349328,19.8932720406504,0.388074192223309
"241560",19.6042813511111,1.19104021660366,8.58315873766142,1.13310283141449
"068760",233.790788267943,16.2549150858283,134.978659524862,20.9170696695205
"011790",133.712858167116,2.59033316171479,14.7159508691783,1.83581786618311
"008930",208.167801278761,7.14223820995901,340.912486152174,5.48704491357593
"271560",17.4337203886398,2.45863693069829,10.1198776052061,2.09223409094986
"011070",19.396803068615,1.88638843535033,4.81909418552036,0.47994982126014
"078930",NA,0.39864683630363,2.46694551530319,0.277647576093291
"000100",23.2275382572614,2.42527450636339,155.495464444444,2.76453446262115
"006280",53.1665339876543,3.39280647049555,119.624701472222,2.86316684595439
"180640",NA,2.55606704728715,NA,10.4062191457926
"139480",11.6341864814815,0.401010676695311,3.03697595165945,0.191042920573685
"128940",347.75386925,5.01628372520736,27.5448609306931,3.87865640951761
"016360",7.81682749113824,0.746531944104869,NA,NA
"004990",NA,0.478924445192885,9.80267962036069,0.412751218580107
"042660",42.2472495715935,0.945622076221246,NA,0.520413617379306
"000120",31.4365228292683,0.957125747667022,6.75640801677442,0.358654711300331
"263750",39.050339444995,6.18649591772649,25.0329050190597,8.0609231792144
"003410",27.9638429352388,2.28715339625377,10.014519548199,2.62755173623198
"028050",15.3725490196078,2.37921223999494,84.7567567567568,0.55957532230004
"029780",NA,0.524005378214762,NA,NA
"293490",44.2444059767442,3.71076547103569,46.2335226488457,7.67915017961655
"006360",11.9857264408085,0.86638782300967,6.74481121429861,0.36905935370299
"005940",6.43777696429809,0.640127747919144,NA,NA
"010140",NA,0.992899790221075,NA,0.538139731498622
"010620",NA,1.48971140726505,13.7769209246094,1.26321337990688
"247540",81.0880032196162,8.13829948855125,30.424218808,4.44954645021645
"028670",38.7201700583784,1.2760949621976,7.61236074473964,1.43425265513375
"008770",NA,5.7236843125,NA,1.12028449891785
"005830",6.33500357909807,0.544230237063002,2.84749034749035,NA
"019170",697.2824684,9.314486620358,173.453350348259,17.6259471284125
"028300",NA,6.13708532023681,NA,60.8685294928826
"081660",23.6452892820144,1.76960922317342,7.38583193303371,1.05046510170033
"036490",27.0737181868726,6.94679315474539,12.4460294824281,3.67125288502618
"088350",13.9090406210123,0.234508892649938,2.15928120047544,NA
"035760",58.3492779543058,0.877119812850048,5.86171242161017,0.979026278485492
"039490",4.60623702587432,1.12309859059239,NA,NA
"023530",NA,0.28572438496501,2.12654578159608,0.195765092311114
"047040",11.0861993293164,1.1752944974449,7.70387700700294,0.386675601860705
"298020",22.4609226608187,4.29501568353369,5.44025180594901,0.59529103766274
"001040",35.1672005882353,0.198035638079526,1.00534037556054,0.0952838139510174
"204320",503.574631724138,1.70843054749649,6.79240200930233,0.524981192414847
"282330",24.5101845476773,4.31601556257176,5.92824688350089,0.486531901703525
"047810",41.1590599262735,2.48761716803046,4.19233461291644,1.08685210098758
"196170",NA,21.6648344460748,1737.00996176471,69.6442673349057
"004170",NA,0.587911466988314,5.38241249456915,0.623413218291992
"020150",72.243907763466,3.61388807579663,62.3194921515151,5.74560413764202
"012750",21.1522517931034,2.17146003453258,8.67706402944573,1.35192505725723
"285130",11.6220058749508,3.0821525643967,11.9654902591093,2.43309137564831
"026960",25.5641025641026,2.14055678809132,35.6071428571429,6.06693711967546
"010060",NA,1.27459228004359,NA,1.51849927715356
"002380",5.00646253521127,0.569167795653831,4.39160796587734,0.587350353292942
"008560",5.2201293663353,0.608586331695832,NA,NA
"036460",NA,0.378312403040645,0.900129836973239,0.140460988686599
"112610",99.2188025275081,6.91287710958286,127.744208254167,3.16361675585595
"307950",49.2702049491525,5.16881595305832,25.1465578892734,1.8603238781518
"007070",16.7351543942993,1.05661367726455,3.49652605459057,0.317998713652212
"253450",97.2100231587838,4.72249579107172,553.349362596154,5.47349569241012
"047050",11.0654995331098,0.835277354108007,2.3602969681745,0.122959156340232
"007700",5.6821777972028,0.883688336052202,3.1534984152652,0.58205689469914
"030000",17.2854191311944,2.67919741137371,12.3951023747153,0.990110619473052
"095700",98.3850004384058,5.06137187716682,NA,146.779784437838
"014680",22.6796281377343,4.47178269725213,16.8653961969697,4.49344481269175
"375500",NA,NA,NA,NA
"138930",4.84540746990179,0.261390160198622,NA,NA
"336260",NA,5.22671881639024,NA,5.80054870809874
"357780",41.5594158167457,5.1734730013766,19.0080276098266,5.59606683939587
"000080",29.2021148454441,2.35671912603556,6.6139586131139,1.12211290923193
"009240",39.40396546851,4.07886492606138,13.2842990781978,1.24072462007255
"240810",25.997403597137,3.8349111188537,11.2951846814749,2.33068665487212
"012510",45.6178248133803,6.5102825361809,24.5834198235294,8.45380897030995
"058470",NA,7.5556604328491,25.5363152705411,12.6603291803279
"066970",NA,12.4478575931174,54.2979395231788,6.90732002358888
"145020",58.2060021190476,3.0785191902783,32.9024507267833,11.5860288578199
"001230",35.1825758525346,1.07217755266361,3.62632312856238,0.439934249164458
"006260",17.6097714736013,0.50234461054288,3.1864822472551,0.2139616824488
"000990",14.4696603060241,3.02285881047068,7.74826971225806,2.56647463489689
"042670",16.0840233373656,0.533148289730452,2.27760056395128,0.301647656646627
"000880",10.7985455472404,0.124747613793551,0.670576850329664,0.045334531884186
"064350",73.230957883871,1.68634652681622,40.2510584113475,0.815050333680393
"138040",4.84378171084337,0.34490278216742,NA,NA
"237690",NA,7.25371428571429,NA,17.3481257050766
"012450",17.8080807248764,0.723116366190588,4.97331723027375,0.406265456458827
"111770",13.8754596817874,1.027786055667,5.92142558509101,0.830929855254622
"016380",29.0445000269461,1.99462588855762,14.9244046292308,0.828284068391393
"069960",29.5609781052632,0.412959632931264,8.01132136006168,0.914190023227169
"011210",36.3344141721311,0.6286052538359,11.7207787652036,0.336215415870271
"004800",NA,0.842237605894285,7.61192671639109,0.761028538956372
"001450",6.35685447423923,0.439120028305617,1.73051181102362,NA
"000060",4.82667884481559,0.775513864559651,5.97067790530846,NA
"017800",21.8224077930672,2.02603200887459,13.3002126882202,1.14072766412256
"003090",22.2168541463415,1.95732692989525,15.0353400825309,1.61302918025529
"096530",7.49650441449333,5.82533132332921,9.82644615709812,3.34651099129044
"007310",18.9644173941674,1.39809804355364,21.9121474891304,0.77657751415694
"268600",NA,50.9338198125,NA,2444.823351
"010780",15.8442753800322,1.41572590086331,NA,1.63933605648117
"064760",NA,7.74304990757856,31.7829286798179,9.17833041191937
"032500",73.129704306391,7.9723366170082,16.1699928059019,5.74667691152142
"294870",8.39555225476839,0.673970326831936,NA,0.503705685384993
"272210",20.4326629182692,1.85193884879442,10.941059777746,1.16409839256802
"000240",10.9777622654867,0.531561406656192,14.3243318244804,2.26669594834937
"005250",10.2582001929825,1.04819374544368,46.040741023622,1.02027117606002
"069620",146.64258984375,2.69997863924051,18.5844074257426,1.7784964468448
"051600",20.9242250287026,1.73290862413236,24.4302949061662,1.39848066298343
"006650",13.8482704402516,0.929993136582018,5.80969656992084,0.935624369256918
"078340",21.3800212935323,1.7592403152185,16.7702801170732,3.37711927701375
"004370",11.6942376498316,0.847532596876525,7.50148721814255,0.65785070497765
"052690",93.6579207920792,3.790603085554,112.6125,4.38241834607366
"098460",188.80057625,7.05796546728972,45.9514630026455,9.67668691643454
"034230",NA,1.16406112667411,NA,3.67657640713814
"042700",33.8123909630739,6.58887898580319,45.1733543266667,6.58119963966589
"086520",59.0237868185654,2.37619117988789,8.79235542174733,1.47746487917195
"235980",NA,28.499465978456,NA,NA
"010120",19.5070422535211,1.17580474000707,5.75285565939772,0.69172181296042
"298050",16329.41046,4.28480988192076,5.22708401408451,0.681926436983212
"278280",61.2454212454212,7.44434550311665,87.5392670157068,10.7524115755627
"031430",30.5098231827112,2.42194323144105,14.8465583173996,1.17159562429272
"120110",7.85224841691249,0.696835657940663,3.19685213771017,0.395715499615966
"139130",4.61167994878122,0.264035363022054,NA,NA
"336370",NA,11.1509462660099,60.2490290646388,12.5757894
"108320",24.0935975172414,3.28158147661093,21.0456122891566,1.50338739994836
"200130",19.5611384024845,4.80668999206349,20.4237566977951,2.59461466699621
"004000",8.00734406438632,0.964939079832697,6.28945080995654,1.25978157644824
"206650",NA,15.8013864891641,NA,53.7247140631579
"175330",4.0913916085282,0.369138189009407,NA,NA
"056190",14.323715900277,1.21239424150059,4.62924032229185,1.0000376689015
"005290",17.6209298685446,3.42763293333333,11.530746734255,1.60087782554916
"185750",16.0913402947598,2.6721660097897,14.1319920517737,1.13121010821182
"013890",31.980386790393,3.53451186052124,209.243102142857,1.48024427993936
"003000",NA,5.46336493971239,2116.66367378571,8.7310817421921
"140410",NA,25.3943118521127,NA,50.4334585034965
"005300",NA,1.05921445474749,4.55559967699407,0.612120877767936
"039030",67.4394145539906,3.50526971693509,28.1658731372549,4.41851593355891
"005850",22.7076320114155,1.04679443106231,9.16395223065111,0.595565438383234
"000250",NA,5.08901498486612,409.824738,7.85763428160575
"030190",29.4569783474576,5.37237008500773,18.5878259090909,3.11742013004484
"025900",60.4316060893617,2.02559227371274,10.4116036884164,1.90648777433213
"181710",65.0948495327103,0.755357217221559,9.85866794055202,0.831560279369628
"001740",39.7819619684058,0.611266952260277,NA,0.129163429724541
"032350",NA,6.08191902122954,NA,81.8524934940476
"073240",NA,1.12310997786485,5.84638078535444,0.604110752363293
"035900",44.5824433423729,7.06327646938776,59.5105012941177,9.10790913157895
"001120",4.33054435483871,0.732963658078826,5.05796703296703,0.114226330810274
"048410",NA,27.0237184013672,184.48191762,110.689150572
"003240",12.354741020794,0.39193175616923,7.83182504493709,0.750966103642422
"323990",NA,39.3955446685879,NA,NA
"000670",9.64084283559578,0.344380744053231,5.05286861660079,0.401575598416787
"161890",8.02197327510917,1.286951877502,10.5837227654321,0.972636196959383
"178920",NA,4.68677779533404,16.389239039555,5.0645127513369
"000210",3.46913248,0.545546010151652,1.28232462479871,1.11864625656088
"004490",20.2503770739065,1.18165815877486,7.24946004319654,1.07167943805875
"023590",4.51759296716255,0.383658517733884,NA,0.263062524403643
"001430",NA,0.669655020131878,2.97533784806845,0.452554542156321
"192080",10.6025621513802,1.28318539670223,5.90023651932607,1.80897558432088
"192820",54.7087756308411,4.30587641963957,28.211272253012,0.8466033686456
"086450",21.7925581395349,2.79532813217072,20.6125888324873,2.17886603469862
"036540",75.5710226668712,3.47183672342165,14.7876070764706,2.14937649532368
"103140",15.9414877635605,0.792445361034292,10.0104189537118,0.44193128092227
"060250",41.0013001266667,7.98208308760545,20.742647618887,1.96869238764405
"248070",31.6453773971722,10.5484591323907,29.3096471607143,1.14352548142127
"000150",NA,0.159676465075556,9.73142851778656,0.0725442833528784
"048260",11.4285736,6.48730703023873,11.4285736,1.93612630652312
"046890",66.3305814606742,1.4930252276176,13.1479326280624,1.02392190616599
"214320",18.7716535433071,1.52040816326531,11.3415794481446,0.976169027925641
"298000",NA,2.86191721172962,6.8427539275104,0.633741737838433
"039200",NA,19.4028193863636,NA,25.5135923885057
"003690",7.95401829162562,0.46022476454253,2.18408888742029,NA
"003850",43.4010408921933,3.4307610931531,26.1182997762864,2.07775048941093
"241590",27.2568013104738,2.0334841535814,14.0668948848134,0.979564198377846
"141080",NA,10.4659725129349,NA,23.7497068562753
"069080",13.0879668654292,2.59531342028985,8.3322211506647,3.83605149200952
"020560",NA,1.04858218801065,NA,0.293230451415809
"020000",13.0385605170388,0.985418738898757,7.42691767068273,0.927821306129275
"003520",NA,9.95998001861888,78.5808078710345,5.46485234594724
"267270",NA,0.685029148724409,3.95736453275109,0.41546658017192
"194480",NA,12.1323479939819,NA,17.1573772340426
"014820",21.5643194533981,1.8013989486618,8.31259320247006,1.02972874534075
"057050",9.47648624667258,0.594125500667557,4.61139896373057,0.464610431983295
"300720",12.0660893368421,0.843968846267118,7.73467265182186,1.17651492045571
"009420",57.6493909242424,6.29596216381688,1268.28660033333,12.8832724638826
"009900",NA,5.99497389130435,22.9329562577963,1.36350456860321
"001800",13.8224092412903,0.306531809940767,2.54874307922912,0.469737652356939
"022100",133.860462544828,3.14752979497297,17.7528357338415,1.20782620217797
"284740",14.6972040805369,2.04242063794068,16.5399048942598,1.3919930129672
"086900",NA,4.47106699346405,39.2300071684588,7.77355965909091
"114090",NA,2.15553784231086,NA,5.68267537398374
"084990",NA,3.6966399732525,NA,241.055313604651
"001440",378.275578975,3.15580293916852,67.9536968218563,0.710688086751628
"006040",4.53973140897756,0.843378408617095,2.71571202635505,0.382269757113359
"003380",18.4008379890311,0.29134970851304,1.50160500969715,0.130323286419018
"005440",14.497641140647,0.470633862250023,6.15760026941458,0.31829003708507
"363280",NA,1.99324807251908,NA,NA
"005690",NA,18.7437348073555,118.918584166667,28.3139486111111
"084370",315.586635542857,4.43595672449799,63.8470071907514,5.45189153208292
"144510",241.23552,19.5596367567568,111.339470769231,11.8363222429907
"003530",14.2393314955357,0.764161536895065,13.2348973236515,NA
"067160",28.7369175,7.12582100609756,14.5473192323651,5.34980254577823
"002840",20.4364864864865,3.95594170403587,19.2125226860254,3.58850847457627
"039130",NA,8.39910987629689,NA,9.60226703923358
"011000",NA,11.1710897949239,NA,26.5145143325301
"001680",7.72725737410072,0.877603175215615,7.98249296036334,0.310510053160735
"084850",70.3034119591837,3.86340245158879,34.9141944527027,2.64244478598824
"006120",3.77904986891386,0.385646810502981,6.17506924724602,0.22325618209979
"079160",NA,3.64532823897187,NA,1.79892012341447
"000070",9.54376240469208,0.452883799053716,3.97689162525458,0.395082103431531
"344820",NA,0.782856372755512,9.41925365907019,1.45801062000847
"105630",21.7371937639198,2.31608922638823,19.2504930966469,0.574692339398222
"298380",NA,10.858615738699,NA,121.589684876543
"007390",NA,14.5199498684211,NA,54.5150213622754
"151910",NA,26.8807568293801,160.850980382258,17.4960715503509
"085660",NA,1.60431937815984,21.7865887409382,1.53722132082142
"192400",9.23216986410497,1.29461496188724,10.7306375217865,1.67586343058864
"213420",NA,5.22417014211618,23.6992941976471,6.98488213176144
"018670",3.63436510173323,0.508011006478117,4.22127132603939,0.218607188541124
"028150",7.6684804313099,0.771841586944288,5.52412974683544,0.770726298466726
"280360",23.3975412560976,0.749511048910071,4.6275889604438,0.462090169315992
"272450",NA,9.87525458248473,NA,3.56788079470199
"071840",NA,0.472521961370717,2.45966837189189,0.224616160525212
"003540",6.14967968960864,0.438713069221142,NA,NA
"067630",NA,3.2473916841154,467.13729376,10.1772830884532
"140860",93.59037255,17.6253055649718,74.87229804,13.1447152457865
"033270",NA,3.47307137016974,25.9917152,4.45434674571561
"214150",24.2264700314136,7.47537282067851,24.2900565669291,12.0974007215686
"093370",154.344698333333,3.83942035655058,22.8095613300493,3.54001601681957
"089590",NA,4.2708290625,NA,2.45600992241379
"064960",16.908001,1.20914322913106,6.60298100789663,0.977777457637929
"108670",NA,1.05401185857621,1.90217445139039,0.290460410796577
"041510",NA,1.52264249310177,20.6629964757709,1.61769277461631
"079550",15.0086355785838,1.29219330855019,4.52368558042686,0.543023183153159
"003470",8.32602859885714,0.630304976842105,NA,NA
"069260",17.9667987580645,1.29697746819968,9.82528355457552,1.50152185071609
"049770",11.146378690629,1.16254237515062,5.55536084452975,0.273886666876952
"082640",NA,0.28019259545675,1.42351832010843,NA
"218410",449.527637,4.14120347305389,NA,12.7525570780142
"112040",NA,3.451875,NA,7.00221870047544
"009450",20.5379097115385,2.45369627800115,14.8329347916667,0.978219651934967
"299660",NA,18.1354412854123,NA,NA
"122870",94.0323423989362,2.09158546746332,34.2598456802326,3.46221707226792
"268280",24.985590778098,3.32056683263118,12.3153409090909,2.33064516129032
"041190",NA,6.5797513321492,NA,NA
"215600",NA,37.8413629912664,NA,509.745419117647
"025540",14.8657006920415,1.12436207799005,7.94119685767098,1.07070093457944
"033640",NA,3.31818908288565,18.6764595032397,2.51664748253783
"082270",542.248553875,6.41714264940828,61.9712633,13.2054442343988
"166090",NA,4.59718867464115,12.1964906868829,4.30857593273543
"084110",20.2007428875878,1.31609966631065,9.52065917549669,1.64927671376673
"183490",NA,11.5144933655172,NA,32.3566189534884
"005880",95.2102089431818,0.981893634946678,3.23369293207256,0.947686730799683
"097520",22.003716109375,3.34101502016607,43.3303948,0.644354990162434
"012630",7.92904115588803,0.189047377278376,NA,0.207861702915054
"048530",51.5582670503356,8.99552902868852,108.199743528169,16.9211052654185
"027360",NA,4.02235156264888,69.2042289344262,NA
"267260",NA,1.14106802488221,3.78979658924205,0.427876885386187
"078130",NA,11.7521160887283,133.319087432787,8.12433999340659
"036830",0.552909358009288,0.769889326126822,11.2508086149506,3.38431196775562
"230360",15.0073231245283,5.32744893235097,15.5653253542074,4.49371822372881
"001880",NA,0.981796032921811,4.94847415964802,0.453881147699758
"214450",24.4474405182927,3.03281410363086,24.7492607716049,7.37696457221711
"017810",46.0720624723926,1.46417355878339,7.22090979134615,0.324928443362755
"002350",NA,0.498756450096962,4.30807497654941,0.454376201813792
"215200",35.7565191627907,2.77632777898158,7.95823149068323,1.61947579945229
"000640",4.68382767097967,0.855390155282998,8.98564102836879,0.970490528533129
"036420",NA,3.08888701117848,20.8480123337596,2.24005848378675
"217270",17.0571163787879,7.25634232688766,NA,40.2060600357143
"025980",NA,2.06965637352059,34.0333180345291,6.65155996643295
"005610",NA,2.37226551056106,6.71772382897196,0.282690230738978
"010050",11.8691527619078,1.41155172759312,NA,NA
"053030",119.10393,4.38083420689655,38.3047815075377,5.73131693233083
"007570",66.5371772477064,2.96143418538179,12.6131344695652,2.11259898630935
"334970",NA,NA,NA,NA
"074600",29.1409612403101,2.48458955717118,7.59431111111111,1.43043531202435
"170900",27.1076205166052,1.14408427970721,27.2080191111111,1.25211610022158
"115390",62.5218294358974,1.09951210641816,9.28306350761421,1.45718208047809
"178320",NA,3.02301325506408,NA,2.27172074060267
"085620",9.02826928859649,0.315284184162619,NA,NA
"006390",NA,2.86170708089097,11.3185601545595,2.19057984445109
"005070",NA,4.36221849660633,NA,3.77503783749388
"214370",22.5091428571429,3.45535087719298,23.0207142857143,11.7585074626866
"353200",NA,1.13796559825735,8.36808340961098,1.19038165690104
"092040",23.872334414557,3.91471597042034,84.7601985955056,6.50876417169974
"222800",12.4658881174912,2.44734397311828,3.27410332923434,0.587289218786416
"018250",60.1687214782609,2.07789878978979,35.8518288601036,1.17656911579663
"009970",6.49932888465205,0.260509571663291,1.52625833892993,0.239137004559804
"089980",311.418715543478,4.77508697166667,57.30104366,4.67229644977169
"015350",NA,0.77809831525502,10.7888,0.731265589415465
"034310",41.6929455621302,0.563869062099872,2.27808205625606,0.342792887375334
"034120",NA,1.30697500740741,11.1436816421053,0.861391176566314
"215000",18.5313168798956,3.14605246675532,8.12070293478261,2.37772005527638
"131290",26.2045661180812,3.15759778479324,11.83572903,2.48736862276708
"014830",8.84360194408323,0.869658554347826,4.30698536732109,0.763697910724312
"017390",5.28625954198473,0.669405509908168,12.1278458844133,0.540719918794409
"183300",30.7353620986547,4.04364940884956,13.1554428944338,3.41333951593626
"036930",NA,3.04475018557608,432.735120125,5.8428370649789
"078600",136.98020345098,8.01145685321101,69.1682215445545,4.52167661877023
"243070",12.3245546780576,2.81414882997947,14.7364567763441,1.68489117310057
"033660",NA,0.800892817378676,NA,NA
"008490",12.1366543924528,1.7062140127321,13.9532035314534,1.1631874915009
"290650",61.073314,10.7600618466558,89.1340258378378,19.9876300363636
"210980",10.143456339909,1.25767407864534,NA,0.955206877393541
"131970",NA,3.0139082613941,9.66350528510029,5.09066165207547
"097230",8.35933395478927,2.0454245270625,2.47461568491493,0.385974671930652
"041960",NA,8.4649746837388,NA,17.7718957741935
"216080",NA,16.1452037956731,419.7752986875,32.4463998985507
"053800",36.2329269623656,3.10139181546249,17.9715317733333,3.78188799943883
"092190",59.9655473669725,2.98050372229822,11.6510600053476,1.51547522907489
"003230",9.51715734375,1.84150006766484,7.90547556860321,0.986203505782575
"319660",30.0928322421525,3.08679925942962,29.9584892410714,2.52566864508845
"222080",NA,10.3395882418605,16.3858339459459,5.64693854022015
"271980",92.704627826087,3.70818511304348,NA,0.925302953855056
"027410",24.2459077202206,0.429047355403032,30.8172285042056,4.27129980563472
"052400",35.6631362578947,6.99277181527348,1.61448555849416,4.9172684245283
"145990",11.0117554427083,0.468793136363636,3.17933390225564,0.30913203699191
"102460",158.351450526316,2.61510435462842,130.812067826087,4.62873470769231
"005090",24.5363654656489,0.962210410417602,NA,6.03617629295775
"123890",4.82559557784615,0.815876479542203,1.10192767454769,NA
"100090",77.6127798928571,2.78967629910141,NA,1.5260939866573
"002240",71.4642857142857,0.410349306172671,3.34428969359331,0.429583512237012
"192650",31.1210917850467,2.20308092689381,27.749640175,0.636824788869765
"003070",7.4166300653753,1.25974428007403,2.03121234549072,0.15595276294486
"095610",21.15200182,2.683129194926,25.5870989758065,2.57951241707317
"089970",26.7367520192308,6.97480487458194,48.1261536346154,6.7273117983871
"293780",NA,8.84536630833333,NA,2122.887914
"101490",57.4313740136364,3.84039583069909,92.9036932573529,7.2282049673913
"000400",NA,0.632804117908082,9.24304162962963,NA
"290510",41.8087495006667,2.67205471883255,43.250430517931,2.06974007429043
"058820",NA,3.51640496267256,219.593427151724,9.87319284868217
"145720",27.549088,2.71152440944882,8.17749973614776,2.69853931214628
"068400",32.8662569230769,1.29165596199525,NA,0.692722496815287
"088800",NA,8.70713993846154,NA,2.95332308159393
"001060",NA,2.9169731113253,9.59226498573693,1.10592347999269
"060150",17.3137937577465,1.96621778119002,9.9135432,2.94649893767977
"267980",10.5080280311958,1.37767147784594,9.68551465495208,0.414403128562641
"226320",NA,1.25965956331411,44.0222816044776,4.02936184084699
"033310",NA,9.89823205007704,713.772511166667,18.3018592606838
"036810",32.460663802139,4.53334139731143,22.1538106970803,3.65231295487365
"034830",7.17569627712264,0.65933367027847,1.67584424208207,NA
"001820",26.5451716738197,3.5383438215103,19.2679906542056,2.55052577319588
"104480",NA,2.15672549236527,40.5828909549296,1.34236443410203
"005180",16.9362309455587,1.00267083969466,8.25522988826816,0.616280325304973
"286940",20.6485910735786,1.49381290370191,NA,0.726772069570335
"319400",52.235788,6.09692162776025,30.0423443937824,2.93578352810127
"281820",NA,1.73946269120184,8.37929534626039,1.89116950296968
"068240",40.1439941375839,2.68708675943396,48.2375413427419,2.41284999052037
"226950",NA,12.6316574008811,NA,229.3908984
"294090",NA,26.7448055806452,NA,NA
"033290",9.48943395763547,1.9982936653527,15.0496491671875,1.35531549723265
"001720",NA,NA,NA,NA
"002320",79.6870168378378,0.476358287906939,2.44479239054726,0.266138883693641
"030610",5.48215147025987,0.450879076830523,NA,NA
"024720",4.95214922944297,0.711132653440833,6.72374643277311,0.829145933160622
"026890",29.876446875,3.24420143351801,18.2423164719626,3.36345984348076
"298040",NA,0.633641700299494,1.58705447077082,0.205615032975871
"001360",NA,4.39907786710418,NA,11.1024346169772
"083790",NA,2.57632116696915,NA,18.802026
"061970",21.6499458597786,2.68764788273019,7.38004443773585,1.32500797831978
"038500",42.3943289,0.9034100263338,6.25864553803879,1.06922368543814
"039840",51.3526298303571,3.5524981723286,30.1125368638743,4.78892134970858
"204270",9.62840403743676,1.46890753645485,6.08055760830671,1.64164565675676
"348210",38.8391142857143,12.4386705882353,57.093498,11.5573882591093
"032190",6.05785639958377,0.17544451811223,NA,0.114285714285714
"093050",32.6203468208093,0.398990384615385,1.84663612565445,0.350407947842285
"081000",109.799922115385,3.02896336870027,64.8817721590909,3.38446707172496
"205470",25.5450485167464,10.9628647638604,37.3350709090909,11.6825276586433
"084010",11.3617901088296,1.00897005525164,2.79313063250883,0.504807205820637
"011930",NA,2.91508079112272,23.2599154791667,1.15720972533168
"008730",28.1762376237624,1.63739930955121,9.7458904109589,1.09306702515844
